Gene stable ID,Olive baboon gene stable ID,Olive baboon gene name,Olive baboon homology type,Bonobo gene stable ID,Bonobo gene name,Bonobo homology type,Gibbon gene stable ID,Gibbon gene name,Gibbon homology type,Mouse Lemur gene stable ID,Mouse Lemur gene name,Mouse Lemur homology type,Gene name
ENSG00000204019,ENSPANG00000025705,CT83,ortholog_one2one,ENSPPAG00000028565,CT83,ortholog_one2one,,,,ENSMICG00000029868,CT83,ortholog_one2one,CT83
ENSG00000204019,ENSPANG00000025705,CT83,ortholog_one2one,ENSPPAG00000028565,CT83,ortholog_one2one,,,,ENSMICG00000029868,CT83,ortholog_one2one,CT83
ENSG00000204052,ENSPANG00000005641,LRRC73,ortholog_one2one,ENSPPAG00000041796,LRRC73,ortholog_one2one,ENSNLEG00000004080,LRRC73,ortholog_one2one,ENSMICG00000005015,LRRC73,ortholog_one2one,LRRC73
ENSG00000204165,,,,ENSPPAG00000043258,CXorf65,ortholog_one2one,ENSNLEG00000029869,CXorf65,ortholog_one2one,,,,CXorf65
ENSG00000204237,ENSPANG00000035091,OXLD1,ortholog_one2one,ENSPPAG00000027500,OXLD1,ortholog_one2one,ENSNLEG00000027533,OXLD1,ortholog_one2one,ENSMICG00000008636,OXLD1,ortholog_one2one,OXLD1
ENSG00000204348,,,,ENSPPAG00000041236,DXO,ortholog_one2one,ENSNLEG00000006470,DXO,ortholog_one2one,ENSMICG00000016605,DXO,ortholog_one2one,DXO
ENSG00000204356,,,,ENSPPAG00000039942,NELFE,ortholog_one2one,ENSNLEG00000006449,NELFE,ortholog_one2one,ENSMICG00000003287,NELFE,ortholog_one2one,NELFE
ENSG00000204438,,,,ENSPPAG00000035166,GPANK1,ortholog_one2one,ENSNLEG00000006201,GPANK1,ortholog_one2one,ENSMICG00000037690,GPANK1,ortholog_one2one,GPANK1
ENSG00000204439,,,,,,,ENSNLEG00000006199,C6orf47,ortholog_one2one,,,,C6orf47
ENSG00000204444,,,,ENSPPAG00000032734,APOM,ortholog_one2one,ENSNLEG00000006193,APOM,ortholog_one2one,ENSMICG00000003657,APOM,ortholog_one2one,APOM
ENSG00000204463,,,,ENSPPAG00000029441,BAG6,ortholog_one2one,ENSNLEG00000006152,BAG6,ortholog_one2one,,,,BAG6
ENSG00000204463,,,,ENSPPAG00000029441,BAG6,ortholog_one2one,ENSNLEG00000006152,BAG6,ortholog_one2one,,,,BAG6
ENSG00000204482,,,,ENSPPAG00000027803,LST1,ortholog_one2one,ENSNLEG00000006131,LST1,ortholog_one2one,ENSMICG00000017357,LST1,ortholog_one2one,LST1
ENSG00000204511,,,,ENSPPAG00000030583,MCCD1,ortholog_one2one,ENSNLEG00000006091,MCCD1,ortholog_one2one,ENSMICG00000017347,MCCD1,ortholog_one2one,MCCD1
ENSG00000204564,ENSPANG00000017650,C6orf136,ortholog_one2one,ENSPPAG00000031612,C6orf136,ortholog_one2one,ENSNLEG00000005264,,ortholog_one2one,ENSMICG00000014805,C6orf136,ortholog_one2one,C6orf136
ENSG00000204568,ENSPANG00000017647,MRPS18B,ortholog_one2one,,,,ENSNLEG00000005224,MRPS18B,ortholog_one2one,ENSMICG00000031536,MRPS18B,ortholog_one2one,MRPS18B
ENSG00000204568,ENSPANG00000017647,MRPS18B,ortholog_one2one,,,,ENSNLEG00000005224,MRPS18B,ortholog_one2one,ENSMICG00000031536,MRPS18B,ortholog_one2one,MRPS18B
ENSG00000204619,ENSPANG00000046500,PPP1R11,ortholog_one2one,ENSPPAG00000042995,PPP1R11,ortholog_one2one,ENSNLEG00000004933,PPP1R11,ortholog_one2one,ENSMICG00000034291,PPP1R11,ortholog_one2one,PPP1R11
ENSG00000204673,ENSPANG00000012799,AKT1S1,ortholog_one2one,ENSPPAG00000043790,AKT1S1,ortholog_one2one,ENSNLEG00000005402,AKT1S1,ortholog_one2one,ENSMICG00000044841,AKT1S1,ortholog_one2one,AKT1S1
ENSG00000204711,ENSPANG00000025100,CFAP95,ortholog_one2one,ENSPPAG00000027896,CFAP95,ortholog_one2one,ENSNLEG00000000707,CFAP95,ortholog_one2one,ENSMICG00000033544,CFAP95,ortholog_one2one,CFAP95
ENSG00000204822,ENSPANG00000032404,MRPL53,ortholog_one2one,ENSPPAG00000029905,MRPL53,ortholog_one2one,ENSNLEG00000032770,MRPL53,ortholog_one2one,ENSMICG00000042776,MRPL53,ortholog_one2one,MRPL53
ENSG00000204899,ENSPANG00000017952,MZT1,ortholog_one2one,ENSPPAG00000042699,,ortholog_one2one,ENSNLEG00000016001,MZT1,ortholog_one2one,,,,MZT1
ENSG00000204899,ENSPANG00000017952,MZT1,ortholog_one2one,ENSPPAG00000042699,,ortholog_one2one,ENSNLEG00000016001,MZT1,ortholog_one2one,,,,MZT1
ENSG00000204978,ENSPANG00000024551,ERICH4,ortholog_one2one,ENSPPAG00000029508,ERICH4,ortholog_one2one,ENSNLEG00000013610,ERICH4,ortholog_one2one,ENSMICG00000033248,ERICH4,ortholog_one2one,ERICH4
ENSG00000205155,ENSPANG00000039997,PSENEN,ortholog_one2one,ENSPPAG00000032790,PSENEN,ortholog_one2one,ENSNLEG00000031819,PSENEN,ortholog_one2one,ENSMICG00000033711,PSENEN,ortholog_one2one,PSENEN
ENSG00000205208,ENSPANG00000048099,C4orf46,ortholog_one2one,ENSPPAG00000026897,C4orf46,ortholog_one2one,ENSNLEG00000030196,C4orf46,ortholog_one2one,ENSMICG00000033833,C4orf46,ortholog_one2one,C4orf46
ENSG00000205356,ENSPANG00000020539,TECPR1,ortholog_one2one,ENSPPAG00000036532,TECPR1,ortholog_one2one,ENSNLEG00000010642,TECPR1,ortholog_one2one,ENSMICG00000002874,TECPR1,ortholog_one2one,TECPR1
ENSG00000205442,ENSPANG00000025266,IZUMO3,ortholog_one2one,ENSPPAG00000043400,IZUMO3,ortholog_one2one,ENSNLEG00000016378,IZUMO3,ortholog_one2one,ENSMICG00000011839,IZUMO3,ortholog_one2one,IZUMO3
ENSG00000205643,ENSPANG00000005892,CDPF1,ortholog_one2one,ENSPPAG00000042863,CDPF1,ortholog_one2one,ENSNLEG00000015756,CDPF1,ortholog_one2one,ENSMICG00000016763,CDPF1,ortholog_one2one,CDPF1
ENSG00000205659,ENSPANG00000000642,LIN52,ortholog_one2one,ENSPPAG00000029287,LIN52,ortholog_one2one,ENSNLEG00000016207,LIN52,ortholog_one2one,ENSMICG00000008474,LIN52,ortholog_one2one,LIN52
ENSG00000205704,ENSPANG00000031812,SMIM45,ortholog_one2one,,,,ENSNLEG00000029114,SMIM45,ortholog_one2one,ENSMICG00000035029,SMIM45,ortholog_one2one,SMIM45
ENSG00000205707,ENSPANG00000044084,ETFRF1,ortholog_one2one,ENSPPAG00000039750,ETFRF1,ortholog_one2one,ENSNLEG00000005260,ETFRF1,ortholog_one2one,ENSMICG00000031339,ETFRF1,ortholog_one2one,ETFRF1
ENSG00000205937,ENSPANG00000015748,RNPS1,ortholog_one2one,ENSPPAG00000011845,RNPS1,ortholog_one2one,ENSNLEG00000009243,RNPS1,ortholog_one2one,ENSMICG00000031543,RNPS1,ortholog_one2one,RNPS1
ENSG00000206262,ENSPANG00000034278,FOXL2NB,ortholog_one2one,ENSPPAG00000011213,FOXL2NB,ortholog_one2one,ENSNLEG00000004379,,ortholog_one2one,,,,FOXL2NB
ENSG00000206535,ENSPANG00000033088,LNP1,ortholog_one2one,ENSPPAG00000004181,LNP1,ortholog_one2one,ENSNLEG00000002733,LNP1,ortholog_one2one,ENSMICG00000049303,LNP1,ortholog_one2one,LNP1
ENSG00000207605,ENSPANG00000011393,MIR191,ortholog_one2one,ENSPPAG00000005153,MIR191,ortholog_one2one,ENSNLEG00000019430,MIR191,ortholog_one2one,ENSMICG00000018617,MIR191,ortholog_one2one,MIR191
ENSG00000207714,ENSPANG00000000738,MIR584,ortholog_one2one,ENSPPAG00000007366,MIR584,ortholog_one2one,ENSNLEG00000024412,MIR584,ortholog_one2one,,,,MIR584
ENSG00000207773,,,,ENSPPAG00000016951,MIR642A,ortholog_one2one,,,,,,,MIR642A
ENSG00000208018,,,,ENSPPAG00000008158,MIR645,ortholog_one2one,,,,,,,MIR645
ENSG00000210112,,,,ENSPPAG00000000009,MT-TM,ortholog_one2one,,,,,,,MT-TM
ENSG00000210127,,,,ENSPPAG00000000012,MT-TA,ortholog_one2one,,,,,,,MT-TA
ENSG00000210194,,,,ENSPPAG00000000034,MT-TE,ortholog_one2one,,,,,,,MT-TE
ENSG00000211563,,,,ENSPPAG00000008661,MIR3065,ortholog_one2one,,,,,,,MIR3065
ENSG00000211575,ENSPANG00000013914,MIR760,ortholog_one2one,,,,ENSNLEG00000025338,MIR760,ortholog_one2one,ENSMICG00000019464,MIR760,ortholog_one2one,MIR760
ENSG00000211580,,,,ENSPPAG00000020429,MIR769,ortholog_one2one,,,,,,,MIR769
ENSG00000213221,ENSPANG00000026117,DNLZ,ortholog_one2one,ENSPPAG00000035373,,ortholog_one2one,,,,ENSMICG00000027594,DNLZ,ortholog_one2one,DNLZ
ENSG00000213265,ENSPANG00000015020,TSGA13,ortholog_one2one,ENSPPAG00000032619,TSGA13,ortholog_one2one,ENSNLEG00000012893,TSGA13,ortholog_one2one,ENSMICG00000006604,TSGA13,ortholog_one2one,TSGA13
ENSG00000213930,,,,,,,ENSNLEG00000004796,GALT,ortholog_one2one,ENSMICG00000037133,GALT,ortholog_one2one,GALT
ENSG00000213965,ENSPANG00000011363,NUDT19,ortholog_one2one,ENSPPAG00000034507,,ortholog_one2one,ENSNLEG00000007633,NUDT19,ortholog_one2one,ENSMICG00000037570,NUDT19,ortholog_one2one,NUDT19
ENSG00000213995,ENSPANG00000000957,NAXD,ortholog_one2one,ENSPPAG00000034536,,ortholog_one2one,ENSNLEG00000007951,,ortholog_one2one,ENSMICG00000011311,NAXD,ortholog_one2one,NAXD
ENSG00000214160,ENSPANG00000019141,ALG3,ortholog_one2one,ENSPPAG00000027959,ALG3,ortholog_one2one,ENSNLEG00000006230,ALG3,ortholog_one2one,ENSMICG00000048992,ALG3,ortholog_one2one,ALG3
ENSG00000214194,ENSPANG00000031865,SMIM30,ortholog_one2one,ENSPPAG00000019976,SMIM30,ortholog_one2one,ENSNLEG00000030553,SMIM30,ortholog_one2one,ENSMICG00000041783,SMIM30,ortholog_one2one,SMIM30
ENSG00000214212,ENSPANG00000007431,C19orf38,ortholog_one2one,ENSPPAG00000042367,C19orf38,ortholog_one2one,ENSNLEG00000031325,,ortholog_one2one,ENSMICG00000044532,C19orf38,ortholog_one2one,C19orf38
ENSG00000214413,ENSPANG00000037854,BBIP1,ortholog_one2one,ENSPPAG00000030874,,ortholog_one2one,,,,ENSMICG00000028820,BBIP1,ortholog_one2one,BBIP1
ENSG00000214736,ENSPANG00000048754,TOMM6,ortholog_one2one,ENSPPAG00000005880,,ortholog_one2one,ENSNLEG00000036075,,ortholog_one2one,ENSMICG00000047932,TOMM6,ortholog_one2one,TOMM6
ENSG00000214941,ENSPANG00000023704,,ortholog_one2one,ENSPPAG00000027748,ZSWIM7,ortholog_one2one,ENSNLEG00000031243,ZSWIM7,ortholog_one2one,ENSMICG00000043051,ZSWIM7,ortholog_one2one,ZSWIM7
ENSG00000215131,ENSPANG00000016181,C16orf90,ortholog_one2one,ENSPPAG00000032262,C16orf90,ortholog_one2one,ENSNLEG00000009661,C16orf90,ortholog_one2one,ENSMICG00000046465,C16orf90,ortholog_one2one,C16orf90
ENSG00000215193,ENSPANG00000019637,PEX26,ortholog_one2one,,,,,,,ENSMICG00000037834,PEX26,ortholog_one2one,PEX26
ENSG00000215217,ENSPANG00000003028,CFAP90,ortholog_one2one,ENSPPAG00000041883,CFAP90,ortholog_one2one,ENSNLEG00000011506,CFAP90,ortholog_one2one,ENSMICG00000034745,CFAP90,ortholog_one2one,CFAP90
ENSG00000215305,ENSPANG00000018665,VPS16,ortholog_one2one,ENSPPAG00000036219,VPS16,ortholog_one2one,ENSNLEG00000009065,,ortholog_one2one,ENSMICG00000016588,VPS16,ortholog_one2one,VPS16
ENSG00000215973,,,,ENSPPAG00000007071,MIR933,ortholog_one2one,,,,,,,MIR933
ENSG00000216937,ENSPANG00000022882,CCDC7,ortholog_one2one,ENSPPAG00000034944,CCDC7,ortholog_one2one,,,,,,,CCDC7
ENSG00000217442,ENSPANG00000039087,SYCE3,ortholog_one2one,ENSPPAG00000038165,SYCE3,ortholog_one2one,ENSNLEG00000029667,,ortholog_one2one,ENSMICG00000034240,SYCE3,ortholog_one2one,SYCE3
ENSG00000219438,ENSPANG00000046126,TAFA5,ortholog_one2one,ENSPPAG00000038916,,ortholog_one2one,ENSNLEG00000001285,,ortholog_one2one,ENSMICG00000047060,TAFA5,ortholog_one2one,TAFA5
ENSG00000221120,ENSPANG00000000286,MIR1224,ortholog_one2one,ENSPPAG00000009286,MIR1224,ortholog_one2one,ENSNLEG00000024020,MIR1224,ortholog_one2one,ENSMICG00000019156,MIR1224,ortholog_one2one,MIR1224
ENSG00000221539,ENSPANG00000045306,SNORD99,ortholog_one2one,,,,,,,ENSMICG00000038302,SNORD99,ortholog_one2one,SNORD99
ENSG00000221634,,,,ENSPPAG00000013562,MIR1276,ortholog_one2one,,,,,,,MIR1276
ENSG00000221821,,,,ENSPPAG00000021377,C6orf226,ortholog_one2one,,,,,,,C6orf226
ENSG00000221916,,,,ENSPPAG00000015245,C19orf73,ortholog_one2one,,,,,,,C19orf73
ENSG00000222011,ENSPANG00000007609,FAM185A,ortholog_one2one,,,,ENSNLEG00000009461,FAM185A,ortholog_one2one,ENSMICG00000036715,FAM185A,ortholog_one2one,FAM185A
ENSG00000223501,ENSPANG00000026491,VPS52,ortholog_one2one,ENSPPAG00000039628,VPS52,ortholog_one2one,ENSNLEG00000006832,VPS52,ortholog_one2one,ENSMICG00000027900,VPS52,ortholog_one2one,VPS52
ENSG00000224420,ENSPANG00000013470,ADM5,ortholog_one2one,ENSPPAG00000038454,ADM5,ortholog_one2one,ENSNLEG00000031967,ADM5,ortholog_one2one,ENSMICG00000044006,,ortholog_one2one,ADM5
ENSG00000225526,ENSPANG00000008481,MKRN2OS,ortholog_one2one,ENSPPAG00000032216,MKRN2OS,ortholog_one2one,ENSNLEG00000030256,MKRN2OS,ortholog_one2one,ENSMICG00000038087,MKRN2OS,ortholog_one2one,MKRN2OS
ENSG00000225921,ENSPANG00000025187,NOL7,ortholog_one2one,ENSPPAG00000028545,NOL7,ortholog_one2one,ENSNLEG00000000883,NOL7,ortholog_one2one,ENSMICG00000044935,NOL7,ortholog_one2one,NOL7
ENSG00000225973,,,,ENSPPAG00000023425,PIGBOS1,ortholog_one2one,,,,,,,PIGBOS1
ENSG00000227268,ENSPANG00000001084,KLLN,ortholog_one2one,,,,,,,ENSMICG00000036093,KLLN,ortholog_one2one,KLLN
ENSG00000227868,ENSPANG00000018824,TEX46,ortholog_one2one,ENSPPAG00000036417,TEX46,ortholog_one2one,,,,ENSMICG00000037936,TEX46,ortholog_one2one,TEX46
ENSG00000228486,ENSPANG00000029524,C2orf92,ortholog_one2one,ENSPPAG00000028150,C2orf92,ortholog_one2one,ENSNLEG00000029397,C2orf92,ortholog_one2one,ENSMICG00000045476,C2orf92,ortholog_one2one,C2orf92
ENSG00000228594,,,,,,,ENSNLEG00000018644,FNDC10,ortholog_one2one,,,,FNDC10
ENSG00000229637,,,,,,,ENSNLEG00000036120,,ortholog_one2one,,,,PRAC2
ENSG00000229833,,,,,,,ENSNLEG00000000976,PET100,ortholog_one2one,ENSMICG00000033469,PET100,ortholog_one2one,PET100
ENSG00000229833,,,,,,,ENSNLEG00000000976,PET100,ortholog_one2one,ENSMICG00000033469,PET100,ortholog_one2one,PET100
ENSG00000229833,,,,,,,ENSNLEG00000000976,PET100,ortholog_one2one,ENSMICG00000033469,PET100,ortholog_one2one,PET100
ENSG00000229833,,,,,,,ENSNLEG00000000976,PET100,ortholog_one2one,ENSMICG00000033469,PET100,ortholog_one2one,PET100
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231500,,,,ENSPPAG00000037432,RPS18,ortholog_one2one,,,,ENSMICG00000035485,RPS18,ortholog_one2one,RPS18
ENSG00000231852,ENSPANG00000031473,,ortholog_one2one,ENSPPAG00000043471,,ortholog_one2one,ENSNLEG00000006561,,ortholog_one2one,ENSMICG00000016652,,ortholog_one2one,CYP21A2
ENSG00000232593,ENSPANG00000047643,KANTR,ortholog_one2one,,,,,,,,,,KANTR
ENSG00000233927,ENSPANG00000037243,RPS28,ortholog_one2one,ENSPPAG00000028825,RPS28,ortholog_one2one,,,,ENSMICG00000026849,RPS28,ortholog_one2one,RPS28
ENSG00000233927,ENSPANG00000037243,RPS28,ortholog_one2one,ENSPPAG00000028825,RPS28,ortholog_one2one,,,,ENSMICG00000026849,RPS28,ortholog_one2one,RPS28
ENSG00000234186,ENSPANG00000032310,C16orf82,ortholog_one2one,ENSPPAG00000002730,,ortholog_one2one,ENSNLEG00000011726,,ortholog_one2one,,,,C16orf82
ENSG00000234906,ENSPANG00000024333,APOC2,ortholog_one2one,ENSPPAG00000042437,,ortholog_one2one,,,,ENSMICG00000030597,APOC2,ortholog_one2one,APOC2
ENSG00000235034,ENSPANG00000019473,C19orf81,ortholog_one2one,,,,ENSNLEG00000005705,,ortholog_one2one,ENSMICG00000042230,C19orf81,ortholog_one2one,C19orf81
ENSG00000235162,ENSPANG00000033836,C12orf75,ortholog_one2one,ENSPPAG00000037210,,ortholog_one2one,,,,ENSMICG00000026810,C12orf75,ortholog_one2one,C12orf75
ENSG00000235173,ENSPANG00000048724,HGH1,ortholog_one2one,ENSPPAG00000040830,,ortholog_one2one,ENSNLEG00000005452,,ortholog_one2one,ENSMICG00000033791,HGH1,ortholog_one2one,HGH1
ENSG00000237651,ENSPANG00000035894,C2orf74,ortholog_one2one,ENSPPAG00000027440,C2orf74,ortholog_one2one,ENSNLEG00000009582,C2orf74,ortholog_one2one,ENSMICG00000034983,,ortholog_one2one,C2orf74
ENSG00000238650,ENSPANG00000047685,SNORD54,ortholog_one2one,,,,,,,,,,SNORD54
ENSG00000240682,ENSPANG00000004750,ISY1,ortholog_one2one,ENSPPAG00000042141,ISY1,ortholog_one2one,ENSNLEG00000028747,ISY1,ortholog_one2one,ENSMICG00000037547,ISY1,ortholog_one2one,ISY1
ENSG00000241127,ENSPANG00000001303,YAE1,ortholog_one2one,ENSPPAG00000027234,,ortholog_one2one,ENSNLEG00000032479,YAE1,ortholog_one2one,ENSMICG00000042079,YAE1,ortholog_one2one,YAE1
ENSG00000241258,,,,ENSPPAG00000030427,CRCP,ortholog_one2one,ENSNLEG00000001437,CRCP,ortholog_one2one,ENSMICG00000004191,CRCP,ortholog_one2one,CRCP
ENSG00000241553,ENSPANG00000019859,ARPC4,ortholog_one2one,ENSPPAG00000031179,ARPC4,ortholog_one2one,ENSNLEG00000004196,ARPC4,ortholog_one2one,ENSMICG00000046050,ARPC4,ortholog_one2one,ARPC4
ENSG00000241837,,,,ENSPPAG00000012437,,ortholog_one2one,ENSNLEG00000031791,ATP5PO,ortholog_one2one,ENSMICG00000007090,ATP5PO,ortholog_one2one,ATP5PO
ENSG00000241837,,,,ENSPPAG00000012437,,ortholog_one2one,ENSNLEG00000031791,ATP5PO,ortholog_one2one,ENSMICG00000007090,ATP5PO,ortholog_one2one,ATP5PO
ENSG00000241837,,,,ENSPPAG00000012437,,ortholog_one2one,ENSNLEG00000031791,ATP5PO,ortholog_one2one,ENSMICG00000007090,ATP5PO,ortholog_one2one,ATP5PO
ENSG00000242028,ENSPANG00000018102,HYPK,ortholog_one2one,ENSPPAG00000034659,HYPK,ortholog_one2one,ENSNLEG00000029564,HYPK,ortholog_one2one,,,,HYPK
ENSG00000242028,ENSPANG00000018102,HYPK,ortholog_one2one,ENSPPAG00000034659,HYPK,ortholog_one2one,ENSNLEG00000029564,HYPK,ortholog_one2one,,,,HYPK
ENSG00000242252,ENSPANG00000023523,BGLAP,ortholog_one2one,ENSPPAG00000042608,BGLAP,ortholog_one2one,ENSNLEG00000012409,BGLAP,ortholog_one2one,ENSMICG00000045135,BGLAP,ortholog_one2one,BGLAP
ENSG00000242372,ENSPANG00000020001,EIF6,ortholog_one2one,ENSPPAG00000030763,EIF6,ortholog_one2one,ENSNLEG00000010207,EIF6,ortholog_one2one,ENSMICG00000006009,EIF6,ortholog_one2one,EIF6
ENSG00000243710,ENSPANG00000001327,CFAP57,ortholog_one2one,ENSPPAG00000035146,CFAP57,ortholog_one2one,ENSNLEG00000013251,CFAP57,ortholog_one2one,ENSMICG00000007008,CFAP57,ortholog_one2one,CFAP57
ENSG00000244045,ENSPANG00000023512,TMEM199,ortholog_one2one,ENSPPAG00000010459,TMEM199,ortholog_one2one,ENSNLEG00000002092,TMEM199,ortholog_one2one,ENSMICG00000005087,TMEM199,ortholog_one2one,TMEM199
ENSG00000248109,,,,,,,ENSNLEG00000031931,MARCOL,ortholog_one2one,ENSMICG00000043335,MARCOL,ortholog_one2one,MARCOL
ENSG00000248712,ENSPANG00000017979,CCDC153,ortholog_one2one,ENSPPAG00000038182,CCDC153,ortholog_one2one,ENSNLEG00000007391,CCDC153,ortholog_one2one,ENSMICG00000002761,CCDC153,ortholog_one2one,CCDC153
ENSG00000249115,ENSPANG00000007588,HAUS5,ortholog_one2one,ENSPPAG00000043383,HAUS5,ortholog_one2one,,,,ENSMICG00000009861,HAUS5,ortholog_one2one,HAUS5
ENSG00000249751,ENSPANG00000040763,ECSCR,ortholog_one2one,ENSPPAG00000034856,ECSCR,ortholog_one2one,ENSNLEG00000009185,,ortholog_one2one,ENSMICG00000029366,ECSCR,ortholog_one2one,ECSCR
ENSG00000249961,ENSPANG00000019280,TERB1,ortholog_one2one,ENSPPAG00000029434,TERB1,ortholog_one2one,ENSNLEG00000004017,TERB1,ortholog_one2one,ENSMICG00000005788,TERB1,ortholog_one2one,TERB1
ENSG00000250366,ENSPANG00000032865,TUNAR,ortholog_one2one,,,,,,,ENSMICG00000047611,TUNAR,ortholog_one2one,TUNAR
ENSG00000252481,,,,ENSPPAG00000004122,SCARNA13,ortholog_one2one,ENSNLEG00000021485,SCARNA13,ortholog_one2one,,,,SCARNA13
ENSG00000252712,ENSPANG00000030458,SCARNA14,ortholog_one2one,ENSPPAG00000013075,SCARNA14,ortholog_one2one,ENSNLEG00000020120,SCARNA14,ortholog_one2one,,,,SCARNA14
ENSG00000252868,,,,ENSPPAG00000007940,,ortholog_one2one,,,,,,,
ENSG00000252868,,,,ENSPPAG00000007940,,ortholog_one2one,,,,,,,
ENSG00000253352,ENSPANG00000045070,TUG1,ortholog_one2one,,,,,,,,,,TUG1
ENSG00000254901,ENSPANG00000034354,BORCS8,ortholog_one2one,ENSPPAG00000033735,BORCS8,ortholog_one2one,ENSNLEG00000006195,BORCS8,ortholog_one2one,ENSMICG00000027617,BORCS8,ortholog_one2one,BORCS8
ENSG00000255072,,,,,,,ENSNLEG00000018565,PIGY,ortholog_one2one,,,,PIGY
ENSG00000255072,,,,,,,ENSNLEG00000018565,PIGY,ortholog_one2one,,,,PIGY
ENSG00000255274,ENSPANG00000033529,SMIM35,ortholog_one2one,,,,ENSNLEG00000030242,SMIM35,ortholog_one2one,ENSMICG00000046322,SMIM35,ortholog_one2one,SMIM35
ENSG00000256269,ENSPANG00000004726,HMBS,ortholog_one2one,ENSPPAG00000019156,HMBS,ortholog_one2one,ENSNLEG00000007383,HMBS,ortholog_one2one,ENSMICG00000002715,HMBS,ortholog_one2one,HMBS
ENSG00000257218,ENSPANG00000033975,GATC,ortholog_one2one,ENSPPAG00000029164,GATC,ortholog_one2one,ENSNLEG00000015651,GATC,ortholog_one2one,ENSMICG00000008669,GATC,ortholog_one2one,GATC
ENSG00000258315,ENSPANG00000024200,C17orf49,ortholog_one2one,ENSPPAG00000030457,C17orf49,ortholog_one2one,ENSNLEG00000030992,,ortholog_one2one,ENSMICG00000014069,C17orf49,ortholog_one2one,C17orf49
ENSG00000258890,ENSPANG00000020618,CEP95,ortholog_one2one,ENSPPAG00000027687,CEP95,ortholog_one2one,ENSNLEG00000014905,CEP95,ortholog_one2one,ENSMICG00000009285,CEP95,ortholog_one2one,CEP95
ENSG00000259431,ENSPANG00000034181,THTPA,ortholog_one2one,ENSPPAG00000027185,THTPA,ortholog_one2one,ENSNLEG00000015084,THTPA,ortholog_one2one,ENSMICG00000010142,THTPA,ortholog_one2one,THTPA
ENSG00000261236,ENSPANG00000024950,BOP1,ortholog_one2one,ENSPPAG00000043028,BOP1,ortholog_one2one,,,,ENSMICG00000015653,BOP1,ortholog_one2one,BOP1
ENSG00000261949,,,,ENSPPAG00000026513,GFY,ortholog_one2one,ENSNLEG00000034360,GFY,ortholog_one2one,ENSMICG00000031077,GFY,ortholog_one2one,GFY
ENSG00000262484,ENSPANG00000008100,CCER2,ortholog_one2one,ENSPPAG00000035748,CCER2,ortholog_one2one,ENSNLEG00000032560,CCER2,ortholog_one2one,ENSMICG00000033685,CCER2,ortholog_one2one,CCER2
ENSG00000262664,ENSPANG00000024597,OVCA2,ortholog_one2one,ENSPPAG00000040000,OVCA2,ortholog_one2one,,,,ENSMICG00000047371,OVCA2,ortholog_one2one,OVCA2
ENSG00000262814,ENSPANG00000019331,MRPL12,ortholog_one2one,ENSPPAG00000042009,MRPL12,ortholog_one2one,ENSNLEG00000035133,MRPL12,ortholog_one2one,ENSMICG00000047418,MRPL12,ortholog_one2one,MRPL12
ENSG00000263390,,,,ENSPPAG00000003255,MIR3119-2,ortholog_one2one,,,,,,,MIR3119-2
ENSG00000263476,,,,ENSPPAG00000018745,MIR3156-1,ortholog_one2one,,,,,,,MIR3156-1
ENSG00000263572,,,,ENSPPAG00000008323,MIR7853,ortholog_one2one,,,,,,,MIR7853
ENSG00000263583,,,,ENSPPAG00000002652,MIR4522,ortholog_one2one,,,,,,,MIR4522
ENSG00000263735,,,,ENSPPAG00000004845,MIR4662B,ortholog_one2one,,,,,,,MIR4662B
ENSG00000263972,,,,ENSPPAG00000009915,MIR1587,ortholog_one2one,ENSNLEG00000035556,MIR1587,ortholog_one2one,,,,MIR1587
ENSG00000264105,,,,ENSPPAG00000006624,MIR3688-1,ortholog_one2one,,,,,,,MIR3688-1
ENSG00000265014,,,,ENSPPAG00000010423,MIR3160-1,ortholog_one2one,,,,,,,MIR3160-1
ENSG00000265134,,,,ENSPPAG00000005151,MIR3190,ortholog_one2one,,,,,,,MIR3190
ENSG00000265181,ENSPANG00000005840,MIR4674,ortholog_one2one,,,,,,,,,,MIR4674
ENSG00000265660,,,,ENSPPAG00000015619,MIR4664,ortholog_one2one,,,,,,,MIR4664
ENSG00000265991,,,,ENSPPAG00000014209,MIR4519,ortholog_one2one,,,,,,,MIR4519
ENSG00000266148,,,,,,,ENSNLEG00000033272,MIR5583-1,ortholog_one2one,,,,MIR5583-1
ENSG00000266206,,,,ENSPPAG00000007807,MIR3926-1,ortholog_one2one,,,,,,,MIR3926-1
ENSG00000266226,,,,ENSPPAG00000002429,MIR4323,ortholog_one2one,ENSNLEG00000020336,MIR4323,ortholog_one2one,,,,MIR4323
