Gene stable ID,Zebra finch gene stable ID,Zebra finch gene name,Zebra finch homology type,Great Tit gene stable ID,Great Tit gene name,Great Tit homology type,Kakapo gene stable ID,Kakapo gene name,Kakapo homology type,Gene name
ENSGALG00010027638,ENSTGUG00000006064,MRPS2,ortholog_one2one,ENSPMJG00000006404,MRPS2,ortholog_one2one,ENSSHBG00005015581,MRPS2,ortholog_one2one,MRPS2
ENSGALG00010027672,ENSTGUG00000006602,CNTRL,ortholog_one2one,ENSPMJG00000000732,CNTRL,ortholog_one2one,ENSSHBG00005000798,CNTRL,ortholog_one2one,CNTRL
ENSGALG00010027678,ENSTGUG00000024796,,ortholog_one2one,ENSPMJG00000005445,,ortholog_one2one,ENSSHBG00005002902,,ortholog_one2one,
ENSGALG00010027752,ENSTGUG00000007202,SCAI,ortholog_one2one,ENSPMJG00000019168,SCAI,ortholog_one2one,ENSSHBG00005013683,SCAI,ortholog_one2one,SCAI
ENSGALG00010027803,ENSTGUG00000002330,SAPCD2,ortholog_one2one,ENSPMJG00000015163,SAPCD2,ortholog_one2one,ENSSHBG00005011695,SAPCD2,ortholog_one2one,SAPCD2
ENSGALG00010027863,ENSTGUG00000006933,CHDH,ortholog_one2one,ENSPMJG00000012566,CHDH,ortholog_one2one,ENSSHBG00005020680,CHDH,ortholog_one2one,CHDH
ENSGALG00010027903,,,,ENSPMJG00000000445,NDUFA8,ortholog_one2one,ENSSHBG00005013195,NDUFA8,ortholog_one2one,NDUFA8
ENSGALG00010027904,ENSTGUG00000006779,MORN5,ortholog_one2one,ENSPMJG00000000430,MORN5,ortholog_one2one,ENSSHBG00005013202,MORN5,ortholog_one2one,MORN5
ENSGALG00010027919,ENSTGUG00000004044,TSEN2,ortholog_one2one,ENSPMJG00000005055,TSEN2,ortholog_one2one,ENSSHBG00005007982,TSEN2,ortholog_one2one,TSEN2
ENSGALG00010027921,ENSTGUG00000028016,MKRN2OS,ortholog_one2one,ENSPMJG00000005056,MKRN2OS,ortholog_one2one,ENSSHBG00005007967,MKRN2OS,ortholog_one2one,MKRN2OS
ENSGALG00010027937,ENSTGUG00000024926,ALAD,ortholog_one2one,ENSPMJG00000014507,ALAD,ortholog_one2one,ENSSHBG00005009385,ALAD,ortholog_one2one,ALAD
ENSGALG00010027944,ENSTGUG00000002620,WDR31,ortholog_one2one,,,,ENSSHBG00005009367,WDR31,ortholog_one2one,WDR31
ENSGALG00010027948,ENSTGUG00000002623,PRPF4,ortholog_one2one,ENSPMJG00000014504,PRPF4,ortholog_one2one,ENSSHBG00005009355,PRPF4,ortholog_one2one,PRPF4
ENSGALG00010027950,,,,,,,ENSSHBG00005009345,CDC26,ortholog_one2one,CDC26
ENSGALG00010027976,ENSTGUG00000002664,LRSAM1,ortholog_one2one,ENSPMJG00000014500,LRSAM1,ortholog_one2one,ENSSHBG00005009233,LRSAM1,ortholog_one2one,LRSAM1
ENSGALG00010027979,ENSTGUG00000002676,RPL12,ortholog_one2one,ENSPMJG00000014498,RPL12,ortholog_one2one,ENSSHBG00005009184,RPL12,ortholog_one2one,RPL12
ENSGALG00010027989,,,,,,,ENSSHBG00005011639,,ortholog_one2one,
ENSGALG00010028010,ENSTGUG00000004412,ASB6,ortholog_one2one,ENSPMJG00000006940,ASB6,ortholog_one2one,ENSSHBG00005011877,ASB6,ortholog_one2one,ASB6
ENSGALG00010028019,,,,ENSPMJG00000009755,,ortholog_one2one,ENSSHBG00005020895,RPL29,ortholog_one2one,RPL29
ENSGALG00010028026,,,,,,,ENSSHBG00005011857,,ortholog_one2one,ANKMY1
ENSGALG00010028046,,,,ENSPMJG00000009065,UQCC5,ortholog_one2one,ENSSHBG00005020832,UQCC5,ortholog_one2one,SMIM4
ENSGALG00010028050,ENSTGUG00000005797,PBRM1,ortholog_one2one,ENSPMJG00000005413,PBRM1,ortholog_one2one,ENSSHBG00005020759,PBRM1,ortholog_one2one,PBRM1
ENSGALG00010028064,ENSTGUG00000005751,SPCS1,ortholog_one2one,ENSPMJG00000005399,SPCS1,ortholog_one2one,ENSSHBG00005020727,SPCS1,ortholog_one2one,SPCS1
ENSGALG00010028091,ENSTGUG00000003578,FPGS,ortholog_one2one,ENSPMJG00000009550,FPGS,ortholog_one2one,ENSSHBG00005016431,FPGS,ortholog_one2one,FPGS
ENSGALG00010028110,ENSTGUG00000003696,COQ4,ortholog_one2one,ENSPMJG00000009531,COQ4,ortholog_one2one,ENSSHBG00005016349,COQ4,ortholog_one2one,COQ4
ENSGALG00010028111,ENSTGUG00000003704,TRUB2,ortholog_one2one,ENSPMJG00000009530,TRUB2,ortholog_one2one,ENSSHBG00005016344,TRUB2,ortholog_one2one,TRUB2
ENSGALG00010028112,ENSTGUG00000003717,SWI5,ortholog_one2one,ENSPMJG00000009523,,ortholog_one2one,ENSSHBG00005016337,SWI5,ortholog_one2one,SWI5
ENSGALG00010028118,ENSTGUG00000003721,,ortholog_one2one,ENSPMJG00000009515,,ortholog_one2one,ENSSHBG00005016331,,ortholog_one2one,
ENSGALG00010028129,ENSTGUG00000004688,CYB561D2,ortholog_one2one,ENSPMJG00000005295,CYB561D2,ortholog_one2one,ENSSHBG00005020589,CYB561D2,ortholog_one2one,CYB561D2
ENSGALG00010028130,ENSTGUG00000004695,TMEM115,ortholog_one2one,ENSPMJG00000005294,TMEM115,ortholog_one2one,ENSSHBG00005020585,TMEM115,ortholog_one2one,TMEM115
ENSGALG00010028155,ENSTGUG00000003828,CIZ1,ortholog_one2one,ENSPMJG00000009507,,ortholog_one2one,ENSSHBG00005016302,CIZ1,ortholog_one2one,CIZ1
ENSGALG00010028168,ENSTGUG00000003851,PTGES2,ortholog_one2one,ENSPMJG00000009486,PTGES2,ortholog_one2one,ENSSHBG00005016283,PTGES2,ortholog_one2one,PTGES2
ENSGALG00010028187,ENSTGUG00000008045,TPRA1,ortholog_one2one,ENSPMJG00000012814,TPRA1,ortholog_one2one,ENSSHBG00005018525,TPRA1,ortholog_one2one,TPRA1
ENSGALG00010028355,ENSTGUG00000029059,RBM18,ortholog_one2one,ENSPMJG00000000417,RBM18,ortholog_one2one,ENSSHBG00005013223,RBM18,ortholog_one2one,RBM18
ENSGALG00010028366,ENSTGUG00000022064,MRRF,ortholog_one2one,ENSPMJG00000000410,MRRF,ortholog_one2one,ENSSHBG00005013229,MRRF,ortholog_one2one,MRRFP1
ENSGALG00010028438,ENSTGUG00000005076,MED27,ortholog_one2one,ENSPMJG00000006745,MED27,ortholog_one2one,ENSSHBG00005014439,MED27,ortholog_one2one,MED27
ENSGALG00010028454,ENSTGUG00000002420,C8G,ortholog_one2one,ENSPMJG00000015151,C8G,ortholog_one2one,ENSSHBG00005010164,C8G,ortholog_one2one,C8G
ENSGALG00010028462,ENSTGUG00000002446,EDF1,ortholog_one2one,ENSPMJG00000015148,EDF1,ortholog_one2one,ENSSHBG00005010087,EDF1,ortholog_one2one,EDF1
ENSGALG00010028498,ENSTGUG00000004486,C9orf78,ortholog_one2one,ENSPMJG00000006935,C9orf78,ortholog_one2one,ENSSHBG00005011777,C9orf78,ortholog_one2one,C17H9orf78
ENSGALG00010028578,ENSTGUG00000004201,SPOUT1,ortholog_one2one,ENSPMJG00000009467,SPOUT1,ortholog_one2one,ENSSHBG00005012342,SPOUT1,ortholog_one2one,SPOUT1
ENSGALG00010028593,ENSTGUG00000004256,DOLK,ortholog_one2one,ENSPMJG00000009463,DOLK,ortholog_one2one,ENSSHBG00005012238,DOLK,ortholog_one2one,DOLK
ENSGALG00010028597,ENSTGUG00000004258,NUP188,ortholog_one2one,ENSPMJG00000007061,NUP188,ortholog_one2one,ENSSHBG00005012197,NUP188,ortholog_one2one,NUP188
ENSGALG00010028777,ENSTGUG00000005102,,ortholog_one2one,ENSPMJG00000006721,CFAP77,ortholog_one2one,ENSSHBG00005014350,CFAP77,ortholog_one2one,CFAP77
ENSGALG00010028786,ENSTGUG00000005175,GTF3C4,ortholog_one2one,ENSPMJG00000006703,GTF3C4,ortholog_one2one,ENSSHBG00005014255,GTF3C4,ortholog_one2one,GTF3C4
ENSGALG00010028806,ENSTGUG00000005213,SPACA9,ortholog_one2one,,,,ENSSHBG00005014220,SPACA9,ortholog_one2one,SPACA9
ENSGALG00010028818,ENSTGUG00000005221,TSC1,ortholog_one2one,ENSPMJG00000006701,TSC1,ortholog_one2one,ENSSHBG00005014209,TSC1,ortholog_one2one,TSC1
ENSGALG00010028829,ENSTGUG00000005329,GTF3C5,ortholog_one2one,ENSPMJG00000006692,GTF3C5,ortholog_one2one,ENSSHBG00005011952,GTF3C5,ortholog_one2one,GTF3C5
ENSGALG00010028857,,,,ENSPMJG00000006667,MED22,ortholog_one2one,ENSSHBG00005012079,MED22,ortholog_one2one,MED22
ENSGALG00010028860,ENSTGUG00000005497,SURF2,ortholog_one2one,ENSPMJG00000006516,SURF2,ortholog_one2one,ENSSHBG00005012216,SURF2,ortholog_one2one,SURF2
ENSGALG00010028865,ENSTGUG00000005535,STKLD1,ortholog_one2one,ENSPMJG00000006510,STKLD1,ortholog_one2one,ENSSHBG00005012248,STKLD1,ortholog_one2one,STKLD1
ENSGALG00010028870,ENSTGUG00000020148,CACFD1,ortholog_one2one,ENSPMJG00000006469,CACFD1,ortholog_one2one,ENSSHBG00005012492,CACFD1,ortholog_one2one,CACFD1
ENSGALG00010028877,ENSTGUG00000005639,FAM163B,ortholog_one2one,ENSPMJG00000006463,FAM163B,ortholog_one2one,ENSSHBG00005012572,FAM163B,ortholog_one2one,FAM163B
ENSGALG00010028921,ENSTGUG00000002699,MRPL41,ortholog_one2one,ENSPMJG00000014495,MRPL41,ortholog_one2one,,,,MRPL41
ENSGALG00010028924,,,,ENSPMJG00000015133,TMEM203,ortholog_one2one,ENSSHBG00005009716,TMEM203,ortholog_one2one,TMEM203
ENSGALG00010029151,ENSTGUG00000007675,CYBC1,ortholog_one2one,ENSPMJG00000008408,CYBC1,ortholog_one2one,ENSSHBG00005012855,CYBC1,ortholog_one2one,CYBC1
ENSGALG00010029153,ENSTGUG00000022146,OGFOD3,ortholog_one2one,ENSPMJG00000008404,OGFOD3,ortholog_one2one,ENSSHBG00005012781,OGFOD3,ortholog_one2one,OGFOD3
ENSGALG00010029166,ENSTGUG00000004023,ZZEF1,ortholog_one2one,ENSPMJG00000018942,ZZEF1,ortholog_one2one,ENSSHBG00005011972,ZZEF1,ortholog_one2one,ZZEF1
ENSGALG00010029169,,,,ENSPMJG00000018869,SBDS,ortholog_one2one,ENSSHBG00005013433,SBDS,ortholog_one2one,SBDS
ENSGALG00010029171,,,,ENSPMJG00000018870,,ortholog_one2one,ENSSHBG00005015000,,ortholog_one2one,
ENSGALG00010029175,ENSTGUG00000021305,CENPX,ortholog_one2one,ENSPMJG00000015223,CENPX,ortholog_one2one,ENSSHBG00005011342,,ortholog_one2one,CENPX
ENSGALG00010029212,ENSTGUG00000006101,SUPT6H,ortholog_one2one,ENSPMJG00000019068,SUPT6H,ortholog_one2one,ENSSHBG00005005667,SUPT6H,ortholog_one2one,SUPT6H
ENSGALG00010029215,,,,ENSPMJG00000019070,,ortholog_one2one,,,,
ENSGALG00010029218,ENSTGUG00000006170,RPL23A,ortholog_one2one,ENSPMJG00000019072,RPL23A,ortholog_one2one,ENSSHBG00005016251,RPL23A,ortholog_one2one,RPL23A
ENSGALG00010029227,ENSTGUG00000009412,UTP18,ortholog_one2one,ENSPMJG00000018098,UTP18,ortholog_one2one,ENSSHBG00005020881,UTP18,ortholog_one2one,UTP18
ENSGALG00010029237,ENSTGUG00000027006,COX11,ortholog_one2one,ENSPMJG00000018093,COX11,ortholog_one2one,ENSSHBG00005020906,COX11,ortholog_one2one,COX11
ENSGALG00010029240,ENSTGUG00000004221,MIS12,ortholog_one2one,,,,ENSSHBG00005012292,MIS12,ortholog_one2one,MIS12
ENSGALG00010029248,ENSTGUG00000004243,C1QBP,ortholog_one2one,ENSPMJG00000018951,C1QBP,ortholog_one2one,ENSSHBG00005012324,C1QBP,ortholog_one2one,C1QBP
ENSGALG00010029251,ENSTGUG00000003184,ENGASE,ortholog_one2one,ENSPMJG00000016630,ENGASE,ortholog_one2one,ENSSHBG00005015375,ENGASE,ortholog_one2one,ENGASE
ENSGALG00010029252,ENSTGUG00000004259,RPAIN,ortholog_one2one,ENSPMJG00000018952,,ortholog_one2one,ENSSHBG00005012335,RPAIN,ortholog_one2one,RPAIN
ENSGALG00010029253,ENSTGUG00000004266,NUP88,ortholog_one2one,ENSPMJG00000018953,NUP88,ortholog_one2one,ENSSHBG00005012348,NUP88,ortholog_one2one,NUP88
ENSGALG00010029256,ENSTGUG00000004306,RABEP1,ortholog_one2one,ENSPMJG00000018954,RABEP1,ortholog_one2one,ENSSHBG00005012376,RABEP1,ortholog_one2one,RABEP1
ENSGALG00010029259,ENSTGUG00000007610,PTRH2,ortholog_one2one,ENSPMJG00000019822,PTRH2,ortholog_one2one,ENSSHBG00005014786,PTRH2,ortholog_one2one,PTRH2
ENSGALG00010029266,ENSTGUG00000003205,CANT1,ortholog_one2one,ENSPMJG00000016628,CANT1,ortholog_one2one,ENSSHBG00005015387,CANT1,ortholog_one2one,CANT1
ENSGALG00010029281,ENSTGUG00000008962,,ortholog_one2one,ENSPMJG00000000964,KIAA0753,ortholog_one2one,,,,KIAA0753
ENSGALG00010029281,ENSTGUG00000008962,,ortholog_one2one,ENSPMJG00000000964,KIAA0753,ortholog_one2one,,,,KIAA0753
ENSGALG00010029287,ENSTGUG00000009204,ANKRD40,ortholog_one2one,ENSPMJG00000018108,ANKRD40,ortholog_one2one,ENSSHBG00005020774,ANKRD40,ortholog_one2one,ANKRD40
ENSGALG00010029292,ENSTGUG00000009002,PIMREG,ortholog_one2one,,,,ENSSHBG00005016575,PIMREG,ortholog_one2one,FAM64A
ENSGALG00010029313,ENSTGUG00000003135,CCDC40,ortholog_one2one,ENSPMJG00000016637,CCDC40,ortholog_one2one,ENSSHBG00005015306,CCDC40,ortholog_one2one,CCDC40
ENSGALG00010029318,ENSTGUG00000004530,C17orf58,ortholog_one2one,ENSPMJG00000017250,,ortholog_one2one,ENSSHBG00005021075,,ortholog_one2one,C17orf58
ENSGALG00010029329,ENSTGUG00000003348,,ortholog_one2one,ENSPMJG00000015274,,ortholog_one2one,ENSSHBG00005015465,,ortholog_one2one,
ENSGALG00010029331,ENSTGUG00000003364,TK1,ortholog_one2one,ENSPMJG00000015272,TK1,ortholog_one2one,ENSSHBG00005015476,TK1,ortholog_one2one,TK1
ENSGALG00010029369,ENSTGUG00000007785,MFSD11,ortholog_one2one,ENSPMJG00000008297,MFSD11,ortholog_one2one,ENSSHBG00005012490,MFSD11,ortholog_one2one,MFSD11
ENSGALG00010029381,ENSTGUG00000028730,,ortholog_one2one,,,,,,,
ENSGALG00010029390,ENSTGUG00000005775,RPA1,ortholog_one2one,ENSPMJG00000019042,RPA1,ortholog_one2one,ENSSHBG00005006416,RPA1,ortholog_one2one,RPA1
ENSGALG00010029400,ENSTGUG00000020812,AANAT,ortholog_one2one,ENSPMJG00000008272,AANAT,ortholog_one2one,ENSSHBG00005012303,AANAT,ortholog_one2one,AANAT
ENSGALG00010029406,ENSTGUG00000005925,,ortholog_one2one,ENSPMJG00000019053,,ortholog_one2one,ENSSHBG00005006137,TMEM199,ortholog_one2one,TMEM199
ENSGALG00010029411,ENSTGUG00000005952,SARM1,ortholog_one2one,ENSPMJG00000019056,SARM1,ortholog_one2one,ENSSHBG00005006012,SARM1,ortholog_one2one,SARM1
ENSGALG00010029420,ENSTGUG00000028930,,ortholog_one2one,ENSPMJG00000018933,,ortholog_one2one,,,,LAT2
ENSGALG00010029423,ENSTGUG00000003923,MYBBP1A,ortholog_one2one,ENSPMJG00000018935,MYBBP1A,ortholog_one2one,ENSSHBG00005016115,MYBBP1A,ortholog_one2one,MYBBP1A
ENSGALG00010029477,ENSTGUG00000002914,VCF2,ortholog_one2one,ENSPMJG00000017055,VCF2,ortholog_one2one,ENSSHBG00005014724,VCF2,ortholog_one2one,FAM104A
ENSGALG00010029513,ENSTGUG00000003541,BUD23,ortholog_one2one,ENSPMJG00000018919,BUD23,ortholog_one2one,ENSSHBG00005011787,BUD23,ortholog_one2one,WBSCR22
ENSGALG00010029515,ENSTGUG00000002958,NPLOC4,ortholog_one2one,ENSPMJG00000017041,NPLOC4,ortholog_one2one,ENSSHBG00005014954,NPLOC4,ortholog_one2one,NPLOC4
ENSGALG00010029518,ENSTGUG00000017013,FAAP100,ortholog_one2one,ENSPMJG00000017039,FAAP100,ortholog_one2one,ENSSHBG00005014957,FAAP100,ortholog_one2one,FAAP100
ENSGALG00010029527,,,,ENSPMJG00000017033,NDUFAF8,ortholog_one2one,ENSSHBG00005015023,NDUFAF8,ortholog_one2one,NDUFAF8
ENSGALG00010029529,ENSTGUG00000002968,TEPSIN,ortholog_one2one,,,,ENSSHBG00005015035,TEPSIN,ortholog_one2one,TEPSIN
ENSGALG00010029555,,,,ENSPMJG00000000219,LYRM9,ortholog_one2one,ENSSHBG00005017969,LYRM9,ortholog_one2one,LYRM9
ENSGALG00010029563,ENSTGUG00000005867,ADPRM,ortholog_one2one,ENSPMJG00000018747,ADPRM,ortholog_one2one,ENSSHBG00005019983,ADPRM,ortholog_one2one,ADPRM
ENSGALG00010029567,ENSTGUG00000008706,IFT20,ortholog_one2one,ENSPMJG00000000252,IFT20,ortholog_one2one,ENSSHBG00005017981,IFT20,ortholog_one2one,IFT20
ENSGALG00010029569,ENSTGUG00000021019,TMEM220,ortholog_one2one,ENSPMJG00000018748,TMEM220,ortholog_one2one,ENSSHBG00005019982,TMEM220,ortholog_one2one,TMEM220
ENSGALG00010029578,ENSTGUG00000009523,C17orf67,ortholog_one2one,ENSPMJG00000018082,C17orf67,ortholog_one2one,ENSSHBG00005020951,C17orf67,ortholog_one2one,C17orf67
ENSGALG00010029595,ENSTGUG00000008810,CLUH,ortholog_one2one,ENSPMJG00000000747,CLUH,ortholog_one2one,ENSSHBG00005005659,CLUH,ortholog_one2one,CLUH
ENSGALG00010029605,ENSTGUG00000004819,C17orf75,ortholog_one2one,ENSPMJG00000017729,C17orf75,ortholog_one2one,ENSSHBG00005021032,C17orf75,ortholog_one2one,C17orf75
ENSGALG00010029607,ENSTGUG00000004789,ZNF207,ortholog_one2one,ENSPMJG00000017728,ZNF207,ortholog_one2one,ENSSHBG00005021036,ZNF207,ortholog_one2one,ZNF207
ENSGALG00010029627,ENSTGUG00000004847,PEX12,ortholog_one2one,ENSPMJG00000018990,PEX12,ortholog_one2one,ENSSHBG00005006156,PEX12,ortholog_one2one,PEX12
ENSGALG00010029642,ENSTGUG00000020287,NAT9,ortholog_one2one,ENSPMJG00000000107,NAT9,ortholog_one2one,ENSSHBG00005015117,NAT9,ortholog_one2one,NAT9
ENSGALG00010029656,ENSTGUG00000008925,MRPL27,ortholog_one2one,,,,ENSSHBG00005015198,MRPL27,ortholog_one2one,MRPL27
ENSGALG00010029667,ENSTGUG00000025589,TMEM104,ortholog_one2one,ENSPMJG00000000123,TMEM104,ortholog_one2one,ENSSHBG00005015110,TMEM104,ortholog_one2one,TMEM104
ENSGALG00010029685,ENSTGUG00000025005,ATP5PD,ortholog_one2one,ENSPMJG00000000391,ATP5PD,ortholog_one2one,ENSSHBG00005015022,ATP5PD,ortholog_one2one,ATP5H
ENSGALG00010029688,,,,ENSPMJG00000019084,PIPOX,ortholog_one2one,,,,PIPOX
ENSGALG00010029698,ENSTGUG00000008703,NUP85,ortholog_one2one,ENSPMJG00000000448,NUP85,ortholog_one2one,ENSSHBG00005014168,NUP85,ortholog_one2one,NUP85
ENSGALG00010029708,ENSTGUG00000008583,TMEM94,ortholog_one2one,ENSPMJG00000000598,TMEM94,ortholog_one2one,ENSSHBG00005013253,TMEM94,ortholog_one2one,TMEM94
ENSGALG00010029727,ENSTGUG00000025669,ZSWIM7,ortholog_one2one,ENSPMJG00000019680,ZSWIM7,ortholog_one2one,ENSSHBG00005015773,ZSWIM7,ortholog_one2one,ZSWIM7
ENSGALG00010029732,ENSTGUG00000006797,PIGL,ortholog_one2one,ENSPMJG00000019684,PIGL,ortholog_one2one,ENSSHBG00005015748,PIGL,ortholog_one2one,PIGL
ENSGALG00010029733,ENSTGUG00000006811,,ortholog_one2one,ENSPMJG00000019685,,ortholog_one2one,ENSSHBG00005015741,,ortholog_one2one,
ENSGALG00010029741,ENSTGUG00000006909,EMC6,ortholog_one2one,ENSPMJG00000019690,EMC6,ortholog_one2one,ENSSHBG00005016316,EMC6,ortholog_one2one,EMC6
ENSGALG00010029742,ENSTGUG00000028436,TAX1BP3,ortholog_one2one,ENSPMJG00000019691,TAX1BP3,ortholog_one2one,ENSSHBG00005016319,TAX1BP3,ortholog_one2one,TAX1BP3
ENSGALG00010029744,ENSTGUG00000006919,CTNS,ortholog_one2one,ENSPMJG00000019692,CTNS,ortholog_one2one,ENSSHBG00005001119,CTNS,ortholog_one2one,CTNS
ENSGALG00010029749,ENSTGUG00000007044,ASPA,ortholog_one2one,ENSPMJG00000019787,ASPA,ortholog_one2one,ENSSHBG00005012943,ASPA,ortholog_one2one,ASPA
ENSGALG00010029750,,,,ENSPMJG00000007701,TEN1,ortholog_one2one,ENSSHBG00005020567,TEN1,ortholog_one2one,TEN1
ENSGALG00010029751,ENSTGUG00000028241,SPATA22,ortholog_one2one,ENSPMJG00000019789,SPATA22,ortholog_one2one,ENSSHBG00005012965,SPATA22,ortholog_one2one,SPATA22
ENSGALG00010029753,ENSTGUG00000007059,AKAP10,ortholog_one2one,ENSPMJG00000019791,AKAP10,ortholog_one2one,ENSSHBG00005013001,AKAP10,ortholog_one2one,AKAP10
ENSGALG00010029772,ENSTGUG00000007277,VPS53,ortholog_one2one,ENSPMJG00000019803,VPS53,ortholog_one2one,ENSSHBG00005013852,VPS53,ortholog_one2one,VPS53
ENSGALG00010029785,ENSTGUG00000021133,,ortholog_one2one,,,,ENSSHBG00005013030,,ortholog_one2one,
ENSGALG00010029786,ENSTGUG00000026935,,ortholog_one2one,,,,ENSSHBG00005006311,,ortholog_one2one,
ENSGALG00010029812,ENSTGUG00000008426,,ortholog_one2one,ENSPMJG00000001253,,ortholog_one2one,ENSSHBG00005018241,SAP30BP,ortholog_one2one,SAP30BP
ENSGALG00010029891,ENSTGUG00000018087,SNORD7,ortholog_one2one,ENSPMJG00000018991,SNORD7,ortholog_one2one,ENSSHBG00005006167,SNORD7,ortholog_one2one,SNORD7
ENSGALG00010029925,ENSTGUG00000008018,GGNBP2,ortholog_one2one,ENSPMJG00000019843,GGNBP2,ortholog_one2one,ENSSHBG00005008461,GGNBP2,ortholog_one2one,GGNBP2
ENSGALG00010030087,ENSTGUG00000017834,,ortholog_one2one,ENSPMJG00000008282,,ortholog_one2one,ENSSHBG00005012356,,ortholog_one2one,
ENSGALG00010030089,ENSTGUG00000023899,SNORD104,ortholog_one2one,ENSPMJG00000017725,SNORD104,ortholog_one2one,ENSSHBG00005021051,SNORD104,ortholog_one2one,SNORD104
