Gene stable ID,Ryukyu mouse gene stable ID,Ryukyu mouse gene name,Ryukyu mouse homology type,Algerian mouse gene stable ID,Algerian mouse gene name,Algerian mouse homology type,Shrew mouse gene stable ID,Shrew mouse gene name,Shrew mouse homology type,Gene name
ENSMUSG00000097157,MGP_CAROLIEiJ_G0004887,,ortholog_one2one,MGP_SPRETEiJ_G0005111,,ortholog_one2one,MGP_PahariEiJ_G0006336,,ortholog_one2one,Gm26512
ENSMUSG00000097174,MGP_CAROLIEiJ_G0006681,,ortholog_one2one,MGP_SPRETEiJ_G0007011,,ortholog_one2one,MGP_PahariEiJ_G0005150,,ortholog_one2one,Gm4890
ENSMUSG00000097183,MGP_CAROLIEiJ_G0005780,Gm17501,ortholog_one2one,MGP_SPRETEiJ_G0006055,Gm17501,ortholog_one2one,MGP_PahariEiJ_G0005853,Gm17501,ortholog_one2one,Gm17501
ENSMUSG00000097184,MGP_CAROLIEiJ_G0005139,4632428C04Rik,ortholog_one2one,MGP_SPRETEiJ_G0005378,,ortholog_one2one,MGP_PahariEiJ_G0004401,4632428C04Rik,ortholog_one2one,4632428C04Rik
ENSMUSG00000097189,MGP_CAROLIEiJ_G0005679,Gm26594,ortholog_one2one,MGP_SPRETEiJ_G0005948,,ortholog_one2one,MGP_PahariEiJ_G0005754,,ortholog_one2one,Gm26594
ENSMUSG00000097194,MGP_CAROLIEiJ_G0006711,9330175E14Rik,ortholog_one2one,MGP_SPRETEiJ_G0007042,,ortholog_one2one,MGP_PahariEiJ_G0005177,,ortholog_one2one,9330175E14Rik
ENSMUSG00000097203,MGP_CAROLIEiJ_G0006739,,ortholog_one2one,MGP_SPRETEiJ_G0007070,4732419C18Rik,ortholog_one2one,,,,4732419C18Rik
ENSMUSG00000097204,MGP_CAROLIEiJ_G0003405,Gm17690,ortholog_one2one,MGP_SPRETEiJ_G0003569,,ortholog_one2one,MGP_PahariEiJ_G0003489,Gm17690,ortholog_one2one,Gm17690
ENSMUSG00000097221,MGP_CAROLIEiJ_G0019683,1810049J17Rik,ortholog_one2one,MGP_SPRETEiJ_G0020576,1810049J17Rik,ortholog_one2one,MGP_PahariEiJ_G0016059,,ortholog_one2one,1810049J17Rik
ENSMUSG00000097223,MGP_CAROLIEiJ_G0006845,,ortholog_one2one,MGP_SPRETEiJ_G0007186,,ortholog_one2one,MGP_PahariEiJ_G0004336,,ortholog_one2one,Gm2449
ENSMUSG00000097228,MGP_CAROLIEiJ_G0003807,,ortholog_one2one,MGP_SPRETEiJ_G0003992,,ortholog_one2one,MGP_PahariEiJ_G0003219,,ortholog_one2one,Gm26597
ENSMUSG00000097229,MGP_CAROLIEiJ_G0004508,Platr23,ortholog_one2one,MGP_SPRETEiJ_G0004718,Platr23,ortholog_one2one,MGP_PahariEiJ_G0006056,,ortholog_one2one,Platr23
ENSMUSG00000097250,MGP_CAROLIEiJ_G0003382,Gm26771,ortholog_one2one,MGP_SPRETEiJ_G0003546,Gm26771,ortholog_one2one,MGP_PahariEiJ_G0003469,Gm26771,ortholog_one2one,Gm26771
ENSMUSG00000097251,MGP_CAROLIEiJ_G0002375,5033417F24Rik,ortholog_one2one,MGP_SPRETEiJ_G0002525,5033417F24Rik,ortholog_one2one,MGP_PahariEiJ_G0003625,,ortholog_one2one,5033417F24Rik
ENSMUSG00000097259,MGP_CAROLIEiJ_G0005078,,ortholog_one2one,MGP_SPRETEiJ_G0005313,Gm26766,ortholog_one2one,MGP_PahariEiJ_G0004795,,ortholog_one2one,Gm26766
ENSMUSG00000097274,MGP_CAROLIEiJ_G0004631,Gm47512,ortholog_one2one,MGP_SPRETEiJ_G0004847,Gm47512,ortholog_one2one,MGP_PahariEiJ_G0006423,,ortholog_one2one,Gm47512
ENSMUSG00000097279,MGP_CAROLIEiJ_G0003627,,ortholog_one2one,MGP_SPRETEiJ_G0003807,,ortholog_one2one,,,,Gm5106
ENSMUSG00000097288,MGP_CAROLIEiJ_G0004277,,ortholog_one2one,MGP_SPRETEiJ_G0004481,,ortholog_one2one,MGP_PahariEiJ_G0004009,,ortholog_one2one,Gm2155
ENSMUSG00000097292,MGP_CAROLIEiJ_G0002835,A230107N01Rik,ortholog_one2one,MGP_SPRETEiJ_G0002992,A230107N01Rik,ortholog_one2one,MGP_PahariEiJ_G0002359,,ortholog_one2one,A230107N01Rik
ENSMUSG00000097296,MGP_CAROLIEiJ_G0006687,,ortholog_one2one,MGP_SPRETEiJ_G0007016,Gm26532,ortholog_one2one,MGP_PahariEiJ_G0005155,,ortholog_one2one,Gm26532
ENSMUSG00000097299,,,,MGP_SPRETEiJ_G0005953,Gm26654,ortholog_one2one,,,,Gm26654
ENSMUSG00000097303,MGP_CAROLIEiJ_G0005045,,ortholog_one2one,MGP_SPRETEiJ_G0005278,,ortholog_one2one,MGP_PahariEiJ_G0006400,,ortholog_one2one,3110083C13Rik
ENSMUSG00000097309,MGP_CAROLIEiJ_G0004659,,ortholog_one2one,MGP_SPRETEiJ_G0004875,,ortholog_one2one,,,,Gm17249
ENSMUSG00000097320,MGP_CAROLIEiJ_G0004003,Tmem147os,ortholog_one2one,MGP_SPRETEiJ_G0004201,,ortholog_one2one,MGP_PahariEiJ_G0002141,,ortholog_one2one,Tmem147os
ENSMUSG00000097325,MGP_CAROLIEiJ_G0002487,,ortholog_one2one,MGP_SPRETEiJ_G0002637,Gm16897,ortholog_one2one,MGP_PahariEiJ_G0003728,,ortholog_one2one,Gm16897
ENSMUSG00000097331,MGP_CAROLIEiJ_G0004681,F420014N23Rik,ortholog_one2one,MGP_SPRETEiJ_G0004898,F420014N23Rik,ortholog_one2one,MGP_PahariEiJ_G0006450,F420014N23Rik,ortholog_one2one,F420014N23Rik
ENSMUSG00000097343,MGP_CAROLIEiJ_G0006610,9030407P20Rik,ortholog_one2one,MGP_SPRETEiJ_G0006931,,ortholog_one2one,MGP_PahariEiJ_G0004158,9030407P20Rik,ortholog_one2one,9030407P20Rik
ENSMUSG00000097354,MGP_CAROLIEiJ_G0006439,,ortholog_one2one,MGP_SPRETEiJ_G0006753,,ortholog_one2one,MGP_PahariEiJ_G0005119,,ortholog_one2one,2310001H17Rik
ENSMUSG00000097356,,,,MGP_SPRETEiJ_G0006580,Gm26774,ortholog_one2one,,,,Gm26774
ENSMUSG00000097370,MGP_CAROLIEiJ_G0004638,4930467K11Rik,ortholog_one2one,MGP_SPRETEiJ_G0004854,4930467K11Rik,ortholog_one2one,MGP_PahariEiJ_G0006429,4930467K11Rik,ortholog_one2one,4930467K11Rik
ENSMUSG00000097383,MGP_CAROLIEiJ_G0004661,1500026H17Rik,ortholog_one2one,MGP_SPRETEiJ_G0004878,,ortholog_one2one,MGP_PahariEiJ_G0006468,,ortholog_one2one,1500026H17Rik
ENSMUSG00000097387,MGP_CAROLIEiJ_G0005242,,ortholog_one2one,MGP_SPRETEiJ_G0005486,4930563E18Rik,ortholog_one2one,,,,4930563E18Rik
ENSMUSG00000097402,MGP_CAROLIEiJ_G0006841,Gm17399,ortholog_one2one,MGP_SPRETEiJ_G0007182,,ortholog_one2one,MGP_PahariEiJ_G0004332,,ortholog_one2one,Gm17399
ENSMUSG00000097403,MGP_CAROLIEiJ_G0013253,9230116N13Rik,ortholog_one2one,MGP_SPRETEiJ_G0014009,,ortholog_one2one,MGP_PahariEiJ_G0012488,,ortholog_one2one,9230116N13Rik
ENSMUSG00000097406,MGP_CAROLIEiJ_G0003846,Gm26833,ortholog_one2one,MGP_SPRETEiJ_G0004031,Gm26833,ortholog_one2one,MGP_PahariEiJ_G0002916,Gm26833,ortholog_one2one,Gm26833
ENSMUSG00000097409,MGP_CAROLIEiJ_G0006719,Gm26832,ortholog_one2one,MGP_SPRETEiJ_G0007050,,ortholog_one2one,MGP_PahariEiJ_G0005185,Gm26832,ortholog_one2one,Gm26832
ENSMUSG00000097435,MGP_CAROLIEiJ_G0004502,Gm26783,ortholog_one2one,MGP_SPRETEiJ_G0004711,Gm26783,ortholog_one2one,MGP_PahariEiJ_G0006049,,ortholog_one2one,Gm26783
ENSMUSG00000097441,MGP_CAROLIEiJ_G0004036,Gm26633,ortholog_one2one,MGP_SPRETEiJ_G0004234,Gm26633,ortholog_one2one,MGP_PahariEiJ_G0002173,Gm26633,ortholog_one2one,Gm26633
ENSMUSG00000097445,,,,MGP_SPRETEiJ_G0007106,Gm26631,ortholog_one2one,MGP_PahariEiJ_G0004264,,ortholog_one2one,Gm26631
ENSMUSG00000097467,MGP_CAROLIEiJ_G0006762,Gm26737,ortholog_one2one,MGP_SPRETEiJ_G0007095,,ortholog_one2one,MGP_PahariEiJ_G0004253,,ortholog_one2one,Gm26737
ENSMUSG00000097486,MGP_CAROLIEiJ_G0004311,Gm17733,ortholog_one2one,MGP_SPRETEiJ_G0004511,Gm17733,ortholog_one2one,MGP_PahariEiJ_G0004043,,ortholog_one2one,Gm17733
ENSMUSG00000097496,MGP_CAROLIEiJ_G0003952,Gm26653,ortholog_one2one,MGP_SPRETEiJ_G0004146,,ortholog_one2one,MGP_PahariEiJ_G0003023,Gm26653,ortholog_one2one,Gm26653
ENSMUSG00000097500,MGP_CAROLIEiJ_G0006725,Gm26537,ortholog_one2one,MGP_SPRETEiJ_G0007056,Gm26537,ortholog_one2one,MGP_PahariEiJ_G0005191,Gm26537,ortholog_one2one,Gm26537
ENSMUSG00000097504,MGP_CAROLIEiJ_G0006844,,ortholog_one2one,MGP_SPRETEiJ_G0007185,4930516B21Rik,ortholog_one2one,MGP_PahariEiJ_G0004335,4930516B21Rik,ortholog_one2one,4930516B21Rik
ENSMUSG00000097509,MGP_CAROLIEiJ_G0004015,,ortholog_one2one,MGP_SPRETEiJ_G0004213,B230322F03Rik,ortholog_one2one,MGP_PahariEiJ_G0002153,B230322F03Rik,ortholog_one2one,B230322F03Rik
ENSMUSG00000097515,MGP_CAROLIEiJ_G0005676,,ortholog_one2one,MGP_SPRETEiJ_G0005945,1700040D17Rik,ortholog_one2one,MGP_PahariEiJ_G0005752,1700040D17Rik,ortholog_one2one,1700040D17Rik
ENSMUSG00000097516,,,,MGP_SPRETEiJ_G0006391,4930467D21Rik,ortholog_one2one,MGP_PahariEiJ_G0004541,4930467D21Rik,ortholog_one2one,4930467D21Rik
ENSMUSG00000097527,,,,MGP_SPRETEiJ_G0006858,1700112J16Rik,ortholog_one2one,MGP_PahariEiJ_G0004094,1700112J16Rik,ortholog_one2one,1700112J16Rik
ENSMUSG00000097533,MGP_CAROLIEiJ_G0005041,Gm26590,ortholog_one2one,MGP_SPRETEiJ_G0005274,Gm26590,ortholog_one2one,MGP_PahariEiJ_G0006396,Gm26590,ortholog_one2one,Gm26590
ENSMUSG00000097537,MGP_CAROLIEiJ_G0005127,,ortholog_one2one,MGP_SPRETEiJ_G0005364,,ortholog_one2one,MGP_PahariEiJ_G0004389,,ortholog_one2one,2610020C07Rik
ENSMUSG00000097539,MGP_CAROLIEiJ_G0005681,4930477E14Rik,ortholog_one2one,MGP_SPRETEiJ_G0005952,4930477E14Rik,ortholog_one2one,MGP_PahariEiJ_G0005757,,ortholog_one2one,4930477E14Rik
ENSMUSG00000097548,MGP_CAROLIEiJ_G0003908,Gm26748,ortholog_one2one,MGP_SPRETEiJ_G0004097,Gm26748,ortholog_one2one,,,,Gm26748
ENSMUSG00000097557,MGP_CAROLIEiJ_G0005287,C130060C02Rik,ortholog_one2one,MGP_SPRETEiJ_G0005534,,ortholog_one2one,MGP_PahariEiJ_G0004198,,ortholog_one2one,C130060C02Rik
ENSMUSG00000097558,MGP_CAROLIEiJ_G0005297,,ortholog_one2one,MGP_SPRETEiJ_G0005544,,ortholog_one2one,MGP_PahariEiJ_G0004209,,ortholog_one2one,Gm26902
ENSMUSG00000097564,MGP_CAROLIEiJ_G0013243,C430014B12Rik,ortholog_one2one,MGP_SPRETEiJ_G0013999,C430014B12Rik,ortholog_one2one,MGP_PahariEiJ_G0012478,,ortholog_one2one,C430014B12Rik
ENSMUSG00000097569,MGP_CAROLIEiJ_G0006366,Gm26640,ortholog_one2one,MGP_SPRETEiJ_G0006669,,ortholog_one2one,MGP_PahariEiJ_G0005043,,ortholog_one2one,Gm26640
ENSMUSG00000097576,MGP_CAROLIEiJ_G0005143,D930030I03Rik,ortholog_one2one,MGP_SPRETEiJ_G0005384,D930030I03Rik,ortholog_one2one,MGP_PahariEiJ_G0004407,D930030I03Rik,ortholog_one2one,D930030I03Rik
ENSMUSG00000097592,MGP_CAROLIEiJ_G0004238,4930500F10Rik,ortholog_one2one,MGP_SPRETEiJ_G0004439,4930500F10Rik,ortholog_one2one,MGP_PahariEiJ_G0002324,4930500F10Rik,ortholog_one2one,4930500F10Rik
ENSMUSG00000097613,MGP_CAROLIEiJ_G0005100,,ortholog_one2one,MGP_SPRETEiJ_G0005336,Gm17597,ortholog_one2one,MGP_PahariEiJ_G0004815,,ortholog_one2one,Gm17597
ENSMUSG00000097615,MGP_CAROLIEiJ_G0004593,Gm2061,ortholog_one2one,MGP_SPRETEiJ_G0004808,Gm2061,ortholog_one2one,MGP_PahariEiJ_G0006137,,ortholog_one2one,Gm2061
ENSMUSG00000097616,MGP_CAROLIEiJ_G0006287,,ortholog_one2one,MGP_SPRETEiJ_G0006587,,ortholog_one2one,MGP_PahariEiJ_G0004970,,ortholog_one2one,1110019D14Rik
ENSMUSG00000097617,MGP_CAROLIEiJ_G0006763,Gm10687,ortholog_one2one,MGP_SPRETEiJ_G0007096,,ortholog_one2one,MGP_PahariEiJ_G0004254,Gm10687,ortholog_one2one,Gm10687
ENSMUSG00000097621,,,,MGP_SPRETEiJ_G0005380,Gm26562,ortholog_one2one,MGP_PahariEiJ_G0004403,,ortholog_one2one,Gm26562
ENSMUSG00000097635,,,,MGP_SPRETEiJ_G0004120,,ortholog_one2one,MGP_PahariEiJ_G0002999,,ortholog_one2one,Gm26826
ENSMUSG00000097637,MGP_CAROLIEiJ_G0006738,4933417D19Rik,ortholog_one2one,MGP_SPRETEiJ_G0007069,4933417D19Rik,ortholog_one2one,MGP_PahariEiJ_G0005203,,ortholog_one2one,4933417D19Rik
ENSMUSG00000097640,MGP_CAROLIEiJ_G0013728,Gm20033,ortholog_one2one,MGP_SPRETEiJ_G0014490,Gm20033,ortholog_one2one,MGP_PahariEiJ_G0012111,Gm20033,ortholog_one2one,Gm20033
ENSMUSG00000097649,MGP_CAROLIEiJ_G0002336,Gm10561,ortholog_one2one,MGP_SPRETEiJ_G0002489,,ortholog_one2one,MGP_PahariEiJ_G0003589,,ortholog_one2one,Gm10561
ENSMUSG00000097650,MGP_CAROLIEiJ_G0004918,,ortholog_one2one,MGP_SPRETEiJ_G0005142,,ortholog_one2one,MGP_PahariEiJ_G0006364,,ortholog_one2one,4921507G05Rik
ENSMUSG00000097665,MGP_CAROLIEiJ_G0006744,Gm16853,ortholog_one2one,MGP_SPRETEiJ_G0007076,Gm16853,ortholog_one2one,MGP_PahariEiJ_G0004236,,ortholog_one2one,Gm16853
ENSMUSG00000097671,MGP_CAROLIEiJ_G0006411,1700015O11Rik,ortholog_one2one,MGP_SPRETEiJ_G0006721,1700015O11Rik,ortholog_one2one,MGP_PahariEiJ_G0005090,1700015O11Rik,ortholog_one2one,1700015O11Rik
ENSMUSG00000097675,MGP_CAROLIEiJ_G0013775,1700101I11Rik,ortholog_one2one,MGP_SPRETEiJ_G0014538,1700101I11Rik,ortholog_one2one,MGP_PahariEiJ_G0012281,,ortholog_one2one,1700101I11Rik
ENSMUSG00000097682,MGP_CAROLIEiJ_G0006532,4930554H23Rik,ortholog_one2one,MGP_SPRETEiJ_G0006849,4930554H23Rik,ortholog_one2one,MGP_PahariEiJ_G0004084,,ortholog_one2one,4930554H23Rik
ENSMUSG00000097689,MGP_CAROLIEiJ_G0004666,4930471D02Rik,ortholog_one2one,MGP_SPRETEiJ_G0004883,4930471D02Rik,ortholog_one2one,,,,4930471D02Rik
ENSMUSG00000097692,MGP_CAROLIEiJ_G0002536,,ortholog_one2one,MGP_SPRETEiJ_G0002685,A230060F14Rik,ortholog_one2one,MGP_PahariEiJ_G0003996,,ortholog_one2one,A230060F14Rik
ENSMUSG00000097699,MGP_CAROLIEiJ_G0004316,,ortholog_one2one,MGP_SPRETEiJ_G0004517,5430400D12Rik,ortholog_one2one,MGP_PahariEiJ_G0004038,,ortholog_one2one,5430400D12Rik
ENSMUSG00000097702,MGP_CAROLIEiJ_G0006724,,ortholog_one2one,MGP_SPRETEiJ_G0007055,Gm26739,ortholog_one2one,MGP_PahariEiJ_G0005190,,ortholog_one2one,Gm26739
ENSMUSG00000097714,MGP_CAROLIEiJ_G0005189,Gm20109,ortholog_one2one,MGP_SPRETEiJ_G0005432,Gm20109,ortholog_one2one,MGP_PahariEiJ_G0005226,Gm20109,ortholog_one2one,Gm20109
ENSMUSG00000097716,MGP_CAROLIEiJ_G0006329,1700026J14Rik,ortholog_one2one,MGP_SPRETEiJ_G0006631,,ortholog_one2one,MGP_PahariEiJ_G0005010,1700026J14Rik,ortholog_one2one,1700026J14Rik
ENSMUSG00000097725,MGP_CAROLIEiJ_G0005636,4930593A02Rik,ortholog_one2one,MGP_SPRETEiJ_G0005903,4930593A02Rik,ortholog_one2one,MGP_PahariEiJ_G0005711,4930593A02Rik,ortholog_one2one,4930593A02Rik
ENSMUSG00000097727,MGP_CAROLIEiJ_G0005215,,ortholog_one2one,MGP_SPRETEiJ_G0005457,,ortholog_one2one,MGP_PahariEiJ_G0004851,,ortholog_one2one,F630040K05Rik
ENSMUSG00000097744,MGP_CAROLIEiJ_G0004323,D030040B21Rik,ortholog_one2one,MGP_SPRETEiJ_G0004523,D030040B21Rik,ortholog_one2one,,,,D030040B21Rik
ENSMUSG00000097748,,,,MGP_SPRETEiJ_G0005492,,ortholog_one2one,,,,Gm26533
ENSMUSG00000097756,MGP_CAROLIEiJ_G0004031,A730056A06Rik,ortholog_one2one,MGP_SPRETEiJ_G0004229,A730056A06Rik,ortholog_one2one,MGP_PahariEiJ_G0002168,A730056A06Rik,ortholog_one2one,A730056A06Rik
ENSMUSG00000097760,MGP_CAROLIEiJ_G0013250,6030442K20Rik,ortholog_one2one,MGP_SPRETEiJ_G0014006,6030442K20Rik,ortholog_one2one,MGP_PahariEiJ_G0012485,6030442K20Rik,ortholog_one2one,6030442K20Rik
ENSMUSG00000097761,MGP_CAROLIEiJ_G0003451,4930534D22Rik,ortholog_one2one,MGP_SPRETEiJ_G0003619,,ortholog_one2one,MGP_PahariEiJ_G0003534,,ortholog_one2one,4930534D22Rik
ENSMUSG00000097763,MGP_CAROLIEiJ_G0003895,Gm26636,ortholog_one2one,MGP_SPRETEiJ_G0004082,Gm26636,ortholog_one2one,MGP_PahariEiJ_G0002964,Gm26636,ortholog_one2one,Gm26636
ENSMUSG00000097766,MGP_CAROLIEiJ_G0004668,,ortholog_one2one,MGP_SPRETEiJ_G0004885,,ortholog_one2one,MGP_PahariEiJ_G0006462,,ortholog_one2one,5730420D15Rik
ENSMUSG00000097773,MGP_CAROLIEiJ_G0006723,,ortholog_one2one,MGP_SPRETEiJ_G0007054,,ortholog_one2one,MGP_PahariEiJ_G0005189,,ortholog_one2one,Gm10614
ENSMUSG00000097784,MGP_CAROLIEiJ_G0004597,A430105J06Rik,ortholog_one2one,MGP_SPRETEiJ_G0004812,A430105J06Rik,ortholog_one2one,,,,A430105J06Rik
ENSMUSG00000097786,MGP_CAROLIEiJ_G0003341,4933429H19Rik,ortholog_one2one,MGP_SPRETEiJ_G0003505,4933429H19Rik,ortholog_one2one,MGP_PahariEiJ_G0003435,,ortholog_one2one,4933429H19Rik
ENSMUSG00000097788,MGP_CAROLIEiJ_G0004911,,ortholog_one2one,MGP_SPRETEiJ_G0005135,Gm16596,ortholog_one2one,,,,Gm16596
ENSMUSG00000097793,MGP_CAROLIEiJ_G0004982,Gm17259,ortholog_one2one,MGP_SPRETEiJ_G0005212,Gm17259,ortholog_one2one,MGP_PahariEiJ_G0004349,,ortholog_one2one,Gm17259
ENSMUSG00000097794,MGP_CAROLIEiJ_G0005026,Gm2990,ortholog_one2one,MGP_SPRETEiJ_G0005258,Gm2990,ortholog_one2one,,,,Gm2990
ENSMUSG00000097801,MGP_CAROLIEiJ_G0004877,Gm26777,ortholog_one2one,MGP_SPRETEiJ_G0005101,,ortholog_one2one,MGP_PahariEiJ_G0006328,,ortholog_one2one,Gm26777
ENSMUSG00000097805,MGP_CAROLIEiJ_G0005086,Gm17473,ortholog_one2one,MGP_SPRETEiJ_G0005321,Gm17473,ortholog_one2one,MGP_PahariEiJ_G0004803,,ortholog_one2one,Gm17473
ENSMUSG00000097809,MGP_CAROLIEiJ_G0006496,Gm26554,ortholog_one2one,MGP_SPRETEiJ_G0006810,Gm26554,ortholog_one2one,MGP_PahariEiJ_G0004049,,ortholog_one2one,Gm26554
ENSMUSG00000097823,MGP_CAROLIEiJ_G0004557,Gm16701,ortholog_one2one,MGP_SPRETEiJ_G0004770,Gm16701,ortholog_one2one,MGP_PahariEiJ_G0006102,,ortholog_one2one,Gm16701
ENSMUSG00000097827,MGP_CAROLIEiJ_G0005114,5330439K02Rik,ortholog_one2one,MGP_SPRETEiJ_G0005349,,ortholog_one2one,,,,5330439K02Rik
ENSMUSG00000097831,,,,MGP_SPRETEiJ_G0006734,4930540M05Rik,ortholog_one2one,MGP_PahariEiJ_G0005103,,ortholog_one2one,4930540M05Rik
ENSMUSG00000097840,MGP_CAROLIEiJ_G0003685,Gm26756,ortholog_one2one,MGP_SPRETEiJ_G0003867,Gm26756,ortholog_one2one,MGP_PahariEiJ_G0002467,Gm26756,ortholog_one2one,Gm26756
ENSMUSG00000097842,MGP_CAROLIEiJ_G0006482,9330104G04Rik,ortholog_one2one,MGP_SPRETEiJ_G0006796,9330104G04Rik,ortholog_one2one,MGP_PahariEiJ_G0004883,,ortholog_one2one,9330104G04Rik
ENSMUSG00000097845,MGP_CAROLIEiJ_G0002477,,ortholog_one2one,MGP_SPRETEiJ_G0002626,,ortholog_one2one,MGP_PahariEiJ_G0003718,,ortholog_one2one,A230020J21Rik
ENSMUSG00000097874,,,,MGP_SPRETEiJ_G0003149,,ortholog_one2one,,,,C030010L15Rik
ENSMUSG00000097885,MGP_CAROLIEiJ_G0013634,5031434O11Rik,ortholog_one2one,MGP_SPRETEiJ_G0014395,5031434O11Rik,ortholog_one2one,MGP_PahariEiJ_G0012440,,ortholog_one2one,5031434O11Rik
ENSMUSG00000097890,MGP_CAROLIEiJ_G0004634,,ortholog_one2one,MGP_SPRETEiJ_G0004850,4930547M16Rik,ortholog_one2one,MGP_PahariEiJ_G0006426,,ortholog_one2one,4930547M16Rik
ENSMUSG00000097892,MGP_CAROLIEiJ_G0002453,Gm26801,ortholog_one2one,MGP_SPRETEiJ_G0002602,Gm26801,ortholog_one2one,MGP_PahariEiJ_G0003698,Gm26801,ortholog_one2one,Gm26801
ENSMUSG00000097898,MGP_CAROLIEiJ_G0005014,,ortholog_one2one,MGP_SPRETEiJ_G0005243,4930455B14Rik,ortholog_one2one,MGP_PahariEiJ_G0006370,,ortholog_one2one,4930455B14Rik
ENSMUSG00000097921,MGP_CAROLIEiJ_G0004648,,ortholog_one2one,MGP_SPRETEiJ_G0004864,,ortholog_one2one,MGP_PahariEiJ_G0006438,,ortholog_one2one,Gm26576
ENSMUSG00000097924,MGP_CAROLIEiJ_G0004309,A730020E08Rik,ortholog_one2one,MGP_SPRETEiJ_G0004508,A730020E08Rik,ortholog_one2one,MGP_PahariEiJ_G0004040,A730020E08Rik,ortholog_one2one,A730020E08Rik
ENSMUSG00000097933,MGP_CAROLIEiJ_G0005044,,ortholog_one2one,MGP_SPRETEiJ_G0005277,,ortholog_one2one,MGP_PahariEiJ_G0006399,,ortholog_one2one,1700039M10Rik
ENSMUSG00000097934,MGP_CAROLIEiJ_G0004328,,ortholog_one2one,MGP_SPRETEiJ_G0004529,6720483E21Rik,ortholog_one2one,MGP_PahariEiJ_G0005880,6720483E21Rik,ortholog_one2one,6720483E21Rik
ENSMUSG00000097960,MGP_CAROLIEiJ_G0006722,A330074K22Rik,ortholog_one2one,MGP_SPRETEiJ_G0007053,A330074K22Rik,ortholog_one2one,MGP_PahariEiJ_G0005188,A330074K22Rik,ortholog_one2one,A330074K22Rik
ENSMUSG00000097962,MGP_CAROLIEiJ_G0006153,1700034G24Rik,ortholog_one2one,MGP_SPRETEiJ_G0006445,1700034G24Rik,ortholog_one2one,MGP_PahariEiJ_G0005304,,ortholog_one2one,1700034G24Rik
ENSMUSG00000097994,MGP_CAROLIEiJ_G0003921,Gm26982,ortholog_one2one,MGP_SPRETEiJ_G0004110,Gm26982,ortholog_one2one,MGP_PahariEiJ_G0002990,,ortholog_one2one,Gm26982
ENSMUSG00000098027,MGP_CAROLIEiJ_G0006152,,ortholog_one2one,MGP_SPRETEiJ_G0006444,Gm27004,ortholog_one2one,MGP_PahariEiJ_G0005303,Gm27004,ortholog_one2one,Gm27004
ENSMUSG00000098041,MGP_CAROLIEiJ_G0006586,,ortholog_one2one,MGP_SPRETEiJ_G0006907,Gm26981,ortholog_one2one,MGP_PahariEiJ_G0004136,,ortholog_one2one,Gm26981
ENSMUSG00000098075,MGP_CAROLIEiJ_G0004150,Gm26994,ortholog_one2one,MGP_SPRETEiJ_G0004351,Gm26994,ortholog_one2one,MGP_PahariEiJ_G0003055,Gm26994,ortholog_one2one,Gm26994
ENSMUSG00000098129,MGP_CAROLIEiJ_G0004073,Gm27040,ortholog_one2one,MGP_SPRETEiJ_G0004271,,ortholog_one2one,MGP_PahariEiJ_G0002207,Gm27040,ortholog_one2one,Gm27040
ENSMUSG00000098184,MGP_CAROLIEiJ_G0004161,Gm27011,ortholog_one2one,MGP_SPRETEiJ_G0004362,Gm27011,ortholog_one2one,MGP_PahariEiJ_G0003066,,ortholog_one2one,Gm27011
ENSMUSG00000098280,MGP_CAROLIEiJ_G0008230,Mir7687,ortholog_one2one,MGP_SPRETEiJ_G0008668,Mir7687,ortholog_one2one,MGP_PahariEiJ_G0007212,Mir7687,ortholog_one2one,Mir7687
ENSMUSG00000098311,MGP_CAROLIEiJ_G0006890,Gm27191,ortholog_one2one,MGP_SPRETEiJ_G0007232,Gm27191,ortholog_one2one,MGP_PahariEiJ_G0006511,Gm27191,ortholog_one2one,Gm27191
ENSMUSG00000098388,MGP_CAROLIEiJ_G0008205,Mir8109,ortholog_one2one,MGP_SPRETEiJ_G0008640,Mir8109,ortholog_one2one,MGP_PahariEiJ_G0007190,Mir8109,ortholog_one2one,Mir8109
ENSMUSG00000098424,MGP_CAROLIEiJ_G0005976,Gm27202,ortholog_one2one,MGP_SPRETEiJ_G0006262,Gm27202,ortholog_one2one,MGP_PahariEiJ_G0006290,,ortholog_one2one,Gm27202
ENSMUSG00000098431,MGP_CAROLIEiJ_G0008179,Mir7666,ortholog_one2one,MGP_SPRETEiJ_G0008610,Mir7666,ortholog_one2one,MGP_PahariEiJ_G0007102,,ortholog_one2one,Mir7666
ENSMUSG00000098434,MGP_CAROLIEiJ_G0006688,2010110E17Rik,ortholog_one2one,MGP_SPRETEiJ_G0007018,2010110E17Rik,ortholog_one2one,MGP_PahariEiJ_G0005156,,ortholog_one2one,2010110E17Rik
ENSMUSG00000098447,MGP_CAROLIEiJ_G0002385,Gm27184,ortholog_one2one,MGP_SPRETEiJ_G0002534,,ortholog_one2one,MGP_PahariEiJ_G0003635,,ortholog_one2one,Gm27184
ENSMUSG00000098552,MGP_CAROLIEiJ_G0003037,Gm27217,ortholog_one2one,MGP_SPRETEiJ_G0003199,Gm27217,ortholog_one2one,MGP_PahariEiJ_G0002805,Gm27217,ortholog_one2one,Gm27217
