Gene stable ID,Turkey gene stable ID,Turkey gene name,Turkey homology type,Duck gene stable ID,Duck gene name,Duck homology type,Golden eagle gene stable ID,Golden eagle gene name,Golden eagle homology type,Japanese quail gene stable ID,Japanese quail gene name,Japanese quail homology type,Collared flycatcher gene stable ID,Collared flycatcher gene name,Collared flycatcher homology type,Gene name
ENSGALG00010027803,ENSMGAG00000001034,SAPCD2,ortholog_one2one,ENSAPLG00000005630,SAPCD2,ortholog_one2one,ENSACCG00020013306,SAPCD2,ortholog_one2one,ENSCJPG00005015777,SAPCD2,ortholog_one2one,ENSFALG00000025286,SAPCD2,ortholog_one2one,SAPCD2
ENSGALG00010027863,ENSMGAG00000006000,CHDH,ortholog_one2one,ENSAPLG00000013484,CHDH,ortholog_one2one,ENSACCG00020015093,CHDH,ortholog_one2one,ENSCJPG00005012906,CHDH,ortholog_one2one,ENSFALG00000008585,CHDH,ortholog_one2one,CHDH
ENSGALG00010027903,ENSMGAG00000016547,NDUFA8,ortholog_one2one,ENSAPLG00000018695,NDUFA8,ortholog_one2one,ENSACCG00020014392,NDUFA8,ortholog_one2one,ENSCJPG00005010850,NDUFA8,ortholog_one2one,ENSFALG00000024482,NDUFA8,ortholog_one2one,NDUFA8
ENSGALG00010027904,,,,ENSAPLG00000014929,MORN5,ortholog_one2one,ENSACCG00020014413,MORN5,ortholog_one2one,ENSCJPG00005010851,MORN5,ortholog_one2one,ENSFALG00000001935,MORN5,ortholog_one2one,MORN5
ENSGALG00010027919,ENSMGAG00000005015,TSEN2,ortholog_one2one,ENSAPLG00000014992,TSEN2,ortholog_one2one,ENSACCG00020009874,TSEN2,ortholog_one2one,ENSCJPG00005012869,TSEN2,ortholog_one2one,ENSFALG00000000012,TSEN2,ortholog_one2one,TSEN2
ENSGALG00010027921,,,,,,,ENSACCG00020009863,MKRN2OS,ortholog_one2one,ENSCJPG00005012871,MKRN2OS,ortholog_one2one,,,,MKRN2OS
ENSGALG00010027937,ENSMGAG00000001855,ALAD,ortholog_one2one,ENSAPLG00000007230,ALAD,ortholog_one2one,ENSACCG00020010607,ALAD,ortholog_one2one,ENSCJPG00005015978,ALAD,ortholog_one2one,ENSFALG00000005401,ALAD,ortholog_one2one,ALAD
ENSGALG00010027944,ENSMGAG00000001819,WDR31,ortholog_one2one,ENSAPLG00000006902,WDR31,ortholog_one2one,ENSACCG00020010639,WDR31,ortholog_one2one,ENSCJPG00005016057,WDR31,ortholog_one2one,ENSFALG00000005419,WDR31,ortholog_one2one,WDR31
ENSGALG00010027948,ENSMGAG00000001796,PRPF4,ortholog_one2one,ENSAPLG00000006534,PRPF4,ortholog_one2one,ENSACCG00020010667,PRPF4,ortholog_one2one,ENSCJPG00005016058,PRPF4,ortholog_one2one,ENSFALG00000005423,,ortholog_one2one,PRPF4
ENSGALG00010027950,,,,ENSAPLG00000017585,CDC26,ortholog_one2one,ENSACCG00020010692,CDC26,ortholog_one2one,ENSCJPG00005016059,CDC26,ortholog_one2one,,,,CDC26
ENSGALG00010027976,ENSMGAG00000001665,,ortholog_one2one,ENSAPLG00000005497,LRSAM1,ortholog_one2one,ENSACCG00020010790,LRSAM1,ortholog_one2one,ENSCJPG00005016287,LRSAM1,ortholog_one2one,ENSFALG00000005450,,ortholog_one2one,LRSAM1
ENSGALG00010027979,ENSMGAG00000001755,,ortholog_one2one,ENSAPLG00000005450,RPL12,ortholog_one2one,ENSACCG00020010807,RPL12,ortholog_one2one,ENSCJPG00005016418,RPL12,ortholog_one2one,ENSFALG00000005469,,ortholog_one2one,RPL12
ENSGALG00010027989,,,,,,,ENSACCG00020013360,,ortholog_one2one,,,,,,,
ENSGALG00010028010,ENSMGAG00000005026,ASB6,ortholog_one2one,ENSAPLG00000029087,ASB6,ortholog_one2one,ENSACCG00020012806,ASB6,ortholog_one2one,ENSCJPG00005020376,ASB6,ortholog_one2one,ENSFALG00000001431,ASB6,ortholog_one2one,ASB6
ENSGALG00010028019,ENSMGAG00000019514,RPL29,ortholog_one2one,ENSAPLG00000017190,RPL29,ortholog_one2one,ENSACCG00020011135,,ortholog_one2one,ENSCJPG00005004112,RPL29,ortholog_one2one,ENSFALG00000027543,RPL29,ortholog_one2one,RPL29
ENSGALG00010028020,ENSMGAG00000000923,,ortholog_one2one,,,,,,,ENSCJPG00005015769,,ortholog_one2one,,,,
ENSGALG00010028026,ENSMGAG00000000743,,ortholog_one2one,ENSAPLG00000013399,ANKMY1,ortholog_one2one,,,,,,,,,,ANKMY1
ENSGALG00010028046,ENSMGAG00000000961,UQCC5,ortholog_one2one,ENSAPLG00000027619,UQCC5,ortholog_one2one,ENSACCG00020010895,UQCC5,ortholog_one2one,ENSCJPG00005004130,UQCC5,ortholog_one2one,ENSFALG00000008950,UQCC5,ortholog_one2one,SMIM4
ENSGALG00010028050,ENSMGAG00000000883,PBRM1,ortholog_one2one,ENSAPLG00000005420,PBRM1,ortholog_one2one,ENSACCG00020010759,PBRM1,ortholog_one2one,ENSCJPG00005004132,PBRM1,ortholog_one2one,ENSFALG00000008954,PBRM1,ortholog_one2one,PBRM1
ENSGALG00010028064,ENSMGAG00000000828,SPCS1,ortholog_one2one,ENSAPLG00000004976,SPCS1,ortholog_one2one,ENSACCG00020014729,SPCS1,ortholog_one2one,ENSCJPG00005004144,SPCS1,ortholog_one2one,ENSFALG00000008968,SPCS1,ortholog_one2one,SPCS1
ENSGALG00010028091,ENSMGAG00000003714,FPGS,ortholog_one2one,ENSAPLG00000026003,FPGS,ortholog_one2one,ENSACCG00020016994,FPGS,ortholog_one2one,ENSCJPG00005019938,FPGS,ortholog_one2one,ENSFALG00000001332,FPGS,ortholog_one2one,FPGS
ENSGALG00010028110,ENSMGAG00000020461,COQ4,ortholog_one2one,ENSAPLG00000022910,,ortholog_one2one,ENSACCG00020017004,COQ4,ortholog_one2one,ENSCJPG00005019947,COQ4,ortholog_one2one,ENSFALG00000001363,COQ4,ortholog_one2one,COQ4
ENSGALG00010028111,,,,ENSAPLG00000009254,TRUB2,ortholog_one2one,ENSACCG00020017005,TRUB2,ortholog_one2one,ENSCJPG00005019948,TRUB2,ortholog_one2one,ENSFALG00000001364,TRUB2,ortholog_one2one,TRUB2
ENSGALG00010028112,ENSMGAG00000003900,SWI5,ortholog_one2one,ENSAPLG00000004039,SWI5,ortholog_one2one,ENSACCG00020017007,SWI5,ortholog_one2one,ENSCJPG00005019949,SWI5,ortholog_one2one,ENSFALG00000023373,SWI5,ortholog_one2one,SWI5
ENSGALG00010028118,ENSMGAG00000003909,,ortholog_one2one,ENSAPLG00000003401,,ortholog_one2one,ENSACCG00020017008,,ortholog_one2one,ENSCJPG00005019950,,ortholog_one2one,ENSFALG00000001370,,ortholog_one2one,
ENSGALG00010028129,ENSMGAG00000021549,CYB561D2,ortholog_one2one,ENSAPLG00000020666,CYB561D2,ortholog_one2one,ENSACCG00020014047,CYB561D2,ortholog_one2one,ENSCJPG00005005773,CYB561D2,ortholog_one2one,ENSFALG00000028611,CYB561D2,ortholog_one2one,CYB561D2
ENSGALG00010028130,ENSMGAG00000001499,,ortholog_one2one,,,,ENSACCG00020014038,TMEM115,ortholog_one2one,ENSCJPG00005005777,TMEM115,ortholog_one2one,ENSFALG00000008999,TMEM115,ortholog_one2one,TMEM115
ENSGALG00010028155,ENSMGAG00000004067,CIZ1,ortholog_one2one,ENSAPLG00000000626,CIZ1,ortholog_one2one,ENSACCG00020017011,CIZ1,ortholog_one2one,ENSCJPG00005020095,CIZ1,ortholog_one2one,ENSFALG00000001382,CIZ1,ortholog_one2one,CIZ1
ENSGALG00010028164,ENSMGAG00000015777,,ortholog_one2one,ENSAPLG00000001607,,ortholog_one2one,,,,,,,,,,BBLN
ENSGALG00010028168,ENSMGAG00000004087,PTGES2,ortholog_one2one,ENSAPLG00000028885,PTGES2,ortholog_one2one,ENSACCG00020017013,PTGES2,ortholog_one2one,ENSCJPG00005020097,PTGES2,ortholog_one2one,ENSFALG00000001388,PTGES2,ortholog_one2one,PTGES2
ENSGALG00010028187,ENSMGAG00000007445,TPRA1,ortholog_one2one,ENSAPLG00000004211,TPRA1,ortholog_one2one,ENSACCG00020009367,TPRA1,ortholog_one2one,ENSCJPG00005013963,TPRA1,ortholog_one2one,ENSFALG00000007855,TPRA1,ortholog_one2one,TPRA1
ENSGALG00010028355,ENSMGAG00000016888,RBM18,ortholog_one2one,,,,ENSACCG00020014466,RBM18,ortholog_one2one,ENSCJPG00005010854,RBM18,ortholog_one2one,ENSFALG00000023150,RBM18,ortholog_one2one,RBM18
ENSGALG00010028366,ENSMGAG00000022984,MRRF,ortholog_one2one,ENSAPLG00000014749,MRRF,ortholog_one2one,ENSACCG00020014489,MRRF,ortholog_one2one,ENSCJPG00005010856,MRRF,ortholog_one2one,ENSFALG00000027533,MRRF,ortholog_one2one,MRRFP1
ENSGALG00010028438,ENSMGAG00000005905,MED27,ortholog_one2one,ENSAPLG00000016059,MED27,ortholog_one2one,ENSACCG00020014108,MED27,ortholog_one2one,ENSCJPG00005006101,MED27,ortholog_one2one,ENSFALG00000001462,MED27,ortholog_one2one,MED27
ENSGALG00010028454,ENSMGAG00000000833,C8G,ortholog_one2one,ENSAPLG00000000622,,ortholog_one2one,ENSACCG00020013782,C8G,ortholog_one2one,ENSCJPG00005015803,C8G,ortholog_one2one,ENSFALG00000004973,C8G,ortholog_one2one,C8G
ENSGALG00010028462,ENSMGAG00000000944,EDF1,ortholog_one2one,,,,ENSACCG00020013857,EDF1,ortholog_one2one,ENSCJPG00005015809,EDF1,ortholog_one2one,ENSFALG00000023777,EDF1,ortholog_one2one,EDF1
ENSGALG00010028498,ENSMGAG00000005128,C9orf78,ortholog_one2one,ENSAPLG00000008571,C9orf78,ortholog_one2one,ENSACCG00020012921,C9orf78,ortholog_one2one,ENSCJPG00005020383,C9orf78,ortholog_one2one,ENSFALG00000001437,C9orf78,ortholog_one2one,C17H9orf78
ENSGALG00010028578,ENSMGAG00000004568,SPOUT1,ortholog_one2one,ENSAPLG00000005094,SPOUT1,ortholog_one2one,ENSACCG00020012243,SPOUT1,ortholog_one2one,ENSCJPG00005020306,SPOUT1,ortholog_one2one,ENSFALG00000028767,SPOUT1,ortholog_one2one,SPOUT1
ENSGALG00010028593,ENSMGAG00000015779,DOLK,ortholog_one2one,ENSAPLG00000001478,DOLK,ortholog_one2one,ENSACCG00020012372,DOLK,ortholog_one2one,ENSCJPG00005020310,DOLK,ortholog_one2one,ENSFALG00000015268,DOLK,ortholog_one2one,DOLK
ENSGALG00010028597,ENSMGAG00000004695,NUP188,ortholog_one2one,ENSAPLG00000005569,NUP188,ortholog_one2one,ENSACCG00020012426,NUP188,ortholog_one2one,ENSCJPG00005020311,NUP188,ortholog_one2one,ENSFALG00000001425,NUP188,ortholog_one2one,NUP188
ENSGALG00010028777,ENSMGAG00000005994,CFAP77,ortholog_one2one,ENSAPLG00000016385,CFAP77,ortholog_one2one,ENSACCG00020014262,CFAP77,ortholog_one2one,ENSCJPG00005006401,CFAP77,ortholog_one2one,ENSFALG00000001466,,ortholog_one2one,CFAP77
ENSGALG00010028786,ENSMGAG00000006042,GTF3C4,ortholog_one2one,ENSAPLG00000000962,GTF3C4,ortholog_one2one,ENSACCG00020014316,GTF3C4,ortholog_one2one,ENSCJPG00005006410,GTF3C4,ortholog_one2one,ENSFALG00000001474,GTF3C4,ortholog_one2one,GTF3C4
ENSGALG00010028806,ENSMGAG00000006076,SPACA9,ortholog_one2one,ENSAPLG00000002446,SPACA9,ortholog_one2one,ENSACCG00020014400,SPACA9,ortholog_one2one,ENSCJPG00005006432,SPACA9,ortholog_one2one,,,,SPACA9
ENSGALG00010028806,ENSMGAG00000006076,SPACA9,ortholog_one2one,ENSAPLG00000002446,SPACA9,ortholog_one2one,ENSACCG00020014400,SPACA9,ortholog_one2one,ENSCJPG00005006432,SPACA9,ortholog_one2one,,,,SPACA9
ENSGALG00010028818,ENSMGAG00000006080,TSC1,ortholog_one2one,ENSAPLG00000002487,TSC1,ortholog_one2one,ENSACCG00020014425,TSC1,ortholog_one2one,ENSCJPG00005006437,TSC1,ortholog_one2one,ENSFALG00000001478,TSC1,ortholog_one2one,TSC1
ENSGALG00010028829,ENSMGAG00000006216,GTF3C5,ortholog_one2one,ENSAPLG00000003782,GTF3C5,ortholog_one2one,ENSACCG00020014480,GTF3C5,ortholog_one2one,ENSCJPG00005006845,GTF3C5,ortholog_one2one,ENSFALG00000026322,GTF3C5,ortholog_one2one,GTF3C5
ENSGALG00010028857,ENSMGAG00000006384,MED22,ortholog_one2one,,,,ENSACCG00020014651,MED22,ortholog_one2one,ENSCJPG00005006870,MED22,ortholog_one2one,ENSFALG00000022909,MED22,ortholog_one2one,MED22
ENSGALG00010028860,ENSMGAG00000006391,SURF2,ortholog_one2one,ENSAPLG00000005587,SURF2,ortholog_one2one,ENSACCG00020014719,SURF2,ortholog_one2one,ENSCJPG00005006936,SURF2,ortholog_one2one,ENSFALG00000001509,SURF2,ortholog_one2one,SURF2
ENSGALG00010028865,ENSMGAG00000006514,STKLD1,ortholog_one2one,ENSAPLG00000005819,STKLD1,ortholog_one2one,ENSACCG00020014739,,ortholog_one2one,,,,,,,STKLD1
ENSGALG00010028870,ENSMGAG00000006584,CACFD1,ortholog_one2one,ENSAPLG00000006756,CACFD1,ortholog_one2one,ENSACCG00020014844,CACFD1,ortholog_one2one,ENSCJPG00005006982,CACFD1,ortholog_one2one,ENSFALG00000024160,,ortholog_one2one,CACFD1
ENSGALG00010028877,ENSMGAG00000006651,FAM163B,ortholog_one2one,ENSAPLG00000020379,FAM163B,ortholog_one2one,ENSACCG00020015133,FAM163B,ortholog_one2one,ENSCJPG00005007027,FAM163B,ortholog_one2one,ENSFALG00000025982,FAM163B,ortholog_one2one,FAM163B
ENSGALG00010028921,ENSMGAG00000022617,MRPL41,ortholog_one2one,ENSAPLG00000005103,MRPL41,ortholog_one2one,ENSACCG00020010858,MRPL41,ortholog_one2one,ENSCJPG00005016425,MRPL41,ortholog_one2one,ENSFALG00000014735,MRPL41,ortholog_one2one,MRPL41
ENSGALG00010028924,ENSMGAG00000015766,TMEM203,ortholog_one2one,ENSAPLG00000029618,TMEM203,ortholog_one2one,ENSACCG00020010332,TMEM203,ortholog_one2one,ENSCJPG00005015835,TMEM203,ortholog_one2one,,,,TMEM203
ENSGALG00010029151,ENSMGAG00000003785,CYBC1,ortholog_one2one,ENSAPLG00000008407,CYBC1,ortholog_one2one,ENSACCG00020008146,CYBC1,ortholog_one2one,ENSCJPG00005020610,CYBC1,ortholog_one2one,ENSFALG00000023607,CYBC1,ortholog_one2one,CYBC1
ENSGALG00010029153,ENSMGAG00000003848,OGFOD3,ortholog_one2one,ENSAPLG00000008478,OGFOD3,ortholog_one2one,ENSACCG00020008159,OGFOD3,ortholog_one2one,ENSCJPG00005020620,OGFOD3,ortholog_one2one,ENSFALG00000028429,OGFOD3,ortholog_one2one,OGFOD3
ENSGALG00010029166,ENSMGAG00000002812,,ortholog_one2one,ENSAPLG00000006501,ZZEF1,ortholog_one2one,ENSACCG00020010320,ZZEF1,ortholog_one2one,ENSCJPG00005008969,ZZEF1,ortholog_one2one,ENSFALG00000007187,ZZEF1,ortholog_one2one,ZZEF1
ENSGALG00010029169,ENSMGAG00000002119,,ortholog_one2one,,,,ENSACCG00020009565,SBDS,ortholog_one2one,ENSCJPG00005004624,SBDS,ortholog_one2one,ENSFALG00000024775,SBDS,ortholog_one2one,SBDS
ENSGALG00010029171,ENSMGAG00000002176,,ortholog_one2one,ENSAPLG00000015683,,ortholog_one2one,ENSACCG00020009608,,ortholog_one2one,ENSCJPG00005004625,,ortholog_one2one,ENSFALG00000013810,,ortholog_one2one,
ENSGALG00010029175,,,,,,,,,,ENSCJPG00005021096,CENPX,ortholog_one2one,ENSFALG00000011812,,ortholog_one2one,CENPX
ENSGALG00010029212,ENSMGAG00000005881,,ortholog_one2one,ENSAPLG00000001319,SUPT6H,ortholog_one2one,ENSACCG00020012459,SUPT6H,ortholog_one2one,ENSCJPG00005011576,SUPT6H,ortholog_one2one,ENSFALG00000006393,SUPT6H,ortholog_one2one,SUPT6H
ENSGALG00010029215,,,,,,,ENSACCG00020012530,,ortholog_one2one,,,,ENSFALG00000025472,,ortholog_one2one,
ENSGALG00010029218,ENSMGAG00000012800,,ortholog_one2one,,,,ENSACCG00020012572,RPL23A,ortholog_one2one,ENSCJPG00005011638,RPL23A,ortholog_one2one,ENSFALG00000006378,RPL23A,ortholog_one2one,RPL23A
ENSGALG00010029218,ENSMGAG00000012800,,ortholog_one2one,,,,ENSACCG00020012572,RPL23A,ortholog_one2one,ENSCJPG00005011638,RPL23A,ortholog_one2one,ENSFALG00000006378,RPL23A,ortholog_one2one,RPL23A
ENSGALG00010029227,,,,ENSAPLG00000003482,UTP18,ortholog_one2one,ENSACCG00020005420,UTP18,ortholog_one2one,ENSCJPG00005021417,UTP18,ortholog_one2one,ENSFALG00000001407,UTP18,ortholog_one2one,UTP18
ENSGALG00010029237,ENSMGAG00000019367,COX11,ortholog_one2one,ENSAPLG00000019353,COX11,ortholog_one2one,ENSACCG00020005477,COX11,ortholog_one2one,ENSCJPG00005021411,COX11,ortholog_one2one,ENSFALG00000002262,COX11,ortholog_one2one,COX11
ENSGALG00010029240,,,,ENSAPLG00000003992,MIS12,ortholog_one2one,ENSACCG00020010608,MIS12,ortholog_one2one,ENSCJPG00005009312,MIS12,ortholog_one2one,ENSFALG00000015134,MIS12,ortholog_one2one,MIS12
ENSGALG00010029240,,,,ENSAPLG00000003992,MIS12,ortholog_one2one,ENSACCG00020010608,MIS12,ortholog_one2one,ENSCJPG00005009312,MIS12,ortholog_one2one,ENSFALG00000015134,MIS12,ortholog_one2one,MIS12
ENSGALG00010029248,ENSMGAG00000019563,C1QBP,ortholog_one2one,ENSAPLG00000018889,C1QBP,ortholog_one2one,ENSACCG00020010669,C1QBP,ortholog_one2one,ENSCJPG00005009315,C1QBP,ortholog_one2one,ENSFALG00000027641,C1QBP,ortholog_one2one,C1QBP
ENSGALG00010029251,ENSMGAG00000006006,,ortholog_one2one,,,,ENSACCG00020008216,ENGASE,ortholog_one2one,ENSCJPG00005021182,ENGASE,ortholog_one2one,ENSFALG00000028982,ENGASE,ortholog_one2one,ENGASE
ENSGALG00010029251,ENSMGAG00000006006,,ortholog_one2one,,,,ENSACCG00020008216,ENGASE,ortholog_one2one,ENSCJPG00005021182,ENGASE,ortholog_one2one,ENSFALG00000028982,ENGASE,ortholog_one2one,ENGASE
ENSGALG00010029252,ENSMGAG00000022455,RPAIN,ortholog_one2one,ENSAPLG00000012721,RPAIN,ortholog_one2one,ENSACCG00020010681,RPAIN,ortholog_one2one,ENSCJPG00005009316,RPAIN,ortholog_one2one,ENSFALG00000009778,RPAIN,ortholog_one2one,RPAIN
ENSGALG00010029253,ENSMGAG00000003183,,ortholog_one2one,ENSAPLG00000015794,NUP88,ortholog_one2one,ENSACCG00020010695,NUP88,ortholog_one2one,ENSCJPG00005009319,NUP88,ortholog_one2one,ENSFALG00000009775,NUP88,ortholog_one2one,NUP88
ENSGALG00010029256,ENSMGAG00000003011,,ortholog_one2one,ENSAPLG00000016012,RABEP1,ortholog_one2one,ENSACCG00020010708,RABEP1,ortholog_one2one,ENSCJPG00005009321,RABEP1,ortholog_one2one,ENSFALG00000009771,RABEP1,ortholog_one2one,RABEP1
ENSGALG00010029259,ENSMGAG00000015485,,ortholog_one2one,,,,ENSACCG00020006879,PTRH2,ortholog_one2one,ENSCJPG00005017316,PTRH2,ortholog_one2one,ENSFALG00000015110,PTRH2,ortholog_one2one,PTRH2
ENSGALG00010029266,ENSMGAG00000005995,,ortholog_one2one,ENSAPLG00000019697,CANT1,ortholog_one2one,ENSACCG00020008244,CANT1,ortholog_one2one,ENSCJPG00005021181,CANT1,ortholog_one2one,,,,CANT1
ENSGALG00010029281,ENSMGAG00000008739,,ortholog_one2one,ENSAPLG00000006528,KIAA0753,ortholog_one2one,ENSACCG00020008940,KIAA0753,ortholog_one2one,ENSCJPG00005019480,KIAA0753,ortholog_one2one,ENSFALG00000004664,,ortholog_one2one,KIAA0753
ENSGALG00010029287,ENSMGAG00000008693,ANKRD40,ortholog_one2one,ENSAPLG00000015126,ANKRD40,ortholog_one2one,ENSACCG00020005210,ANKRD40,ortholog_one2one,ENSCJPG00005021444,ANKRD40,ortholog_one2one,ENSFALG00000001393,ANKRD40,ortholog_one2one,ANKRD40
ENSGALG00010029292,ENSMGAG00000008797,,ortholog_one2one,ENSAPLG00000007017,,ortholog_one2one,ENSACCG00020009003,PIMREG,ortholog_one2one,ENSCJPG00005019566,,ortholog_one2one,ENSFALG00000004660,PIMREG,ortholog_one2one,FAM64A
ENSGALG00010029313,ENSMGAG00000006047,CCDC40,ortholog_one2one,ENSAPLG00000002081,,ortholog_one2one,ENSACCG00020008103,CCDC40,ortholog_one2one,ENSCJPG00005021192,CCDC40,ortholog_one2one,ENSFALG00000012369,,ortholog_one2one,CCDC40
ENSGALG00010029318,ENSMGAG00000007583,C17orf58,ortholog_one2one,ENSAPLG00000030855,,ortholog_one2one,ENSACCG00020005878,,ortholog_one2one,ENSCJPG00005021342,,ortholog_one2one,ENSFALG00000025611,C17orf58,ortholog_one2one,C17orf58
ENSGALG00010029329,ENSMGAG00000005812,,ortholog_one2one,,,,ENSACCG00020000418,,ortholog_one2one,ENSCJPG00005021174,,ortholog_one2one,ENSFALG00000012187,,ortholog_one2one,
ENSGALG00010029329,ENSMGAG00000005812,,ortholog_one2one,,,,ENSACCG00020000418,,ortholog_one2one,ENSCJPG00005021174,,ortholog_one2one,ENSFALG00000012187,,ortholog_one2one,
ENSGALG00010029331,ENSMGAG00000005771,,ortholog_one2one,ENSAPLG00000018568,TK1,ortholog_one2one,ENSACCG00020000470,TK1,ortholog_one2one,ENSCJPG00005021172,TK1,ortholog_one2one,ENSFALG00000012163,TK1,ortholog_one2one,TK1
ENSGALG00010029364,ENSMGAG00000022871,,ortholog_one2one,ENSAPLG00000022175,NPB,ortholog_one2one,ENSACCG00020000870,,ortholog_one2one,ENSCJPG00005021154,NPB,ortholog_one2one,,,,ANAPC11
ENSGALG00010029369,ENSMGAG00000004046,MFSD11,ortholog_one2one,ENSAPLG00000004205,MFSD11,ortholog_one2one,ENSACCG00020008392,MFSD11,ortholog_one2one,ENSCJPG00005020676,MFSD11,ortholog_one2one,ENSFALG00000000863,MFSD11,ortholog_one2one,MFSD11
ENSGALG00010029390,ENSMGAG00000005315,RPA1,ortholog_one2one,ENSAPLG00000012442,RPA1,ortholog_one2one,ENSACCG00020005332,RPA1,ortholog_one2one,ENSCJPG00005011278,RPA1,ortholog_one2one,ENSFALG00000006575,RPA1,ortholog_one2one,RPA1
ENSGALG00010029400,ENSMGAG00000004215,AANAT,ortholog_one2one,ENSAPLG00000002567,AANAT,ortholog_one2one,ENSACCG00020008551,AANAT,ortholog_one2one,ENSCJPG00005020712,AANAT,ortholog_one2one,ENSFALG00000000942,AANAT,ortholog_one2one,AANAT
ENSGALG00010029406,ENSMGAG00000021619,,ortholog_one2one,ENSAPLG00000013900,TMEM199,ortholog_one2one,ENSACCG00020011458,TMEM199,ortholog_one2one,ENSCJPG00005011429,TMEM199,ortholog_one2one,ENSFALG00000024060,,ortholog_one2one,TMEM199
ENSGALG00010029411,ENSMGAG00000005662,SARM1,ortholog_one2one,,,,ENSACCG00020011676,SARM1,ortholog_one2one,ENSCJPG00005011434,SARM1,ortholog_one2one,ENSFALG00000006472,SARM1,ortholog_one2one,SARM1
ENSGALG00010029420,ENSMGAG00000002504,LAT2,ortholog_one2one,,,,,,,,,,ENSFALG00000023945,LAT2,ortholog_one2one,LAT2
ENSGALG00010029423,ENSMGAG00000002552,,ortholog_one2one,ENSAPLG00000008534,MYBBP1A,ortholog_one2one,ENSACCG00020010190,MYBBP1A,ortholog_one2one,ENSCJPG00005008886,MYBBP1A,ortholog_one2one,ENSFALG00000007158,MYBBP1A,ortholog_one2one,MYBBP1A
ENSGALG00010029477,ENSMGAG00000019554,FAM104B,ortholog_one2one,ENSAPLG00000014303,VCF2,ortholog_one2one,ENSACCG00020006939,VCF2,ortholog_one2one,,,,ENSFALG00000012889,,ortholog_one2one,FAM104A
ENSGALG00010029513,ENSMGAG00000020302,,ortholog_one2one,ENSAPLG00000030203,BUD23,ortholog_one2one,ENSACCG00020008370,BUD23,ortholog_one2one,ENSCJPG00005004033,BUD23,ortholog_one2one,ENSFALG00000026907,,ortholog_one2one,WBSCR22
ENSGALG00010029515,ENSMGAG00000006376,NPLOC4,ortholog_one2one,ENSAPLG00000030076,,ortholog_one2one,ENSACCG00020007475,NPLOC4,ortholog_one2one,ENSCJPG00005021247,NPLOC4,ortholog_one2one,ENSFALG00000012683,NPLOC4,ortholog_one2one,NPLOC4
ENSGALG00010029518,ENSMGAG00000006491,,ortholog_one2one,,,,ENSACCG00020007501,FAAP100,ortholog_one2one,ENSCJPG00005021246,FAAP100,ortholog_one2one,ENSFALG00000012667,FAAP100,ortholog_one2one,FAAP100
ENSGALG00010029518,ENSMGAG00000006491,,ortholog_one2one,,,,ENSACCG00020007501,FAAP100,ortholog_one2one,ENSCJPG00005021246,FAAP100,ortholog_one2one,ENSFALG00000012667,FAAP100,ortholog_one2one,FAAP100
ENSGALG00010029527,ENSMGAG00000009580,,ortholog_one2one,,,,,,,ENSCJPG00005021239,NDUFAF8,ortholog_one2one,,,,NDUFAF8
ENSGALG00010029529,ENSMGAG00000009575,TEPSIN,ortholog_one2one,ENSAPLG00000026324,TEPSIN,ortholog_one2one,,,,ENSCJPG00005021238,TEPSIN,ortholog_one2one,ENSFALG00000012600,TEPSIN,ortholog_one2one,TEPSIN
ENSGALG00010029555,,,,ENSAPLG00000002879,LYRM9,ortholog_one2one,ENSACCG00020008545,LYRM9,ortholog_one2one,ENSCJPG00005019046,LYRM9,ortholog_one2one,ENSFALG00000004851,,ortholog_one2one,LYRM9
ENSGALG00010029563,,,,ENSAPLG00000017438,ADPRM,ortholog_one2one,ENSACCG00020007112,ADPRM,ortholog_one2one,ENSCJPG00005020345,ADPRM,ortholog_one2one,,,,ADPRM
ENSGALG00010029563,,,,ENSAPLG00000017438,ADPRM,ortholog_one2one,ENSACCG00020007112,ADPRM,ortholog_one2one,ENSCJPG00005020345,ADPRM,ortholog_one2one,,,,ADPRM
ENSGALG00010029567,ENSMGAG00000008553,,ortholog_one2one,,,,ENSACCG00020008583,IFT20,ortholog_one2one,ENSCJPG00005019049,IFT20,ortholog_one2one,ENSFALG00000004793,IFT20,ortholog_one2one,IFT20
ENSGALG00010029567,ENSMGAG00000008553,,ortholog_one2one,,,,ENSACCG00020008583,IFT20,ortholog_one2one,ENSCJPG00005019049,IFT20,ortholog_one2one,ENSFALG00000004793,IFT20,ortholog_one2one,IFT20
ENSGALG00010029569,ENSMGAG00000018426,,ortholog_one2one,ENSAPLG00000025111,TMEM220,ortholog_one2one,ENSACCG00020007118,TMEM220,ortholog_one2one,ENSCJPG00005020346,TMEM220,ortholog_one2one,ENSFALG00000011228,TMEM220,ortholog_one2one,TMEM220
ENSGALG00010029578,ENSMGAG00000008303,C17orf67,ortholog_one2one,ENSAPLG00000022833,C17orf67,ortholog_one2one,ENSACCG00020005633,C17orf67,ortholog_one2one,ENSCJPG00005021403,C17orf67,ortholog_one2one,ENSFALG00000002272,C17orf67,ortholog_one2one,C17orf67
ENSGALG00010029595,ENSMGAG00000008618,,ortholog_one2one,ENSAPLG00000004181,CLUH,ortholog_one2one,ENSACCG00020008694,CLUH,ortholog_one2one,ENSCJPG00005019171,CLUH,ortholog_one2one,ENSFALG00000004707,CLUH,ortholog_one2one,CLUH
