Gene stable ID,Domestic yak gene stable ID,Domestic yak gene name,Domestic yak homology type,Goat gene stable ID,Goat gene name,Goat homology type,Sheep gene stable ID,Sheep gene name,Sheep homology type,Yarkand deer gene stable ID,Yarkand deer gene name,Yarkand deer homology type,Gene name
ENSBTAG00000044258,ENSBGRG00000024928,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000044355,ENSBGRG00000012075,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000044622,ENSBGRG00000011242,,ortholog_one2one,,,,,,,,,,bta-mir-2295
ENSBTAG00000044633,ENSBGRG00000001396,,ortholog_one2one,,,,,,,,,,bta-mir-2469
ENSBTAG00000044930,ENSBGRG00000002449,,ortholog_one2one,,,,,,,,,,bta-mir-2289
ENSBTAG00000044953,ENSBGRG00000002285,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000045309,ENSBGRG00000001181,,ortholog_one2one,,,,,,,,,,bta-mir-2443
ENSBTAG00000045510,ENSBGRG00000017860,EMC10,ortholog_one2one,ENSCHIG00000015684,EMC10,ortholog_one2one,ENSOARG00020017165,EMC10,ortholog_one2one,ENSCHYG00000004149,EMC10,ortholog_one2one,EMC10
ENSBTAG00000045664,ENSBGRG00000002054,LRRC41,ortholog_one2one,ENSCHIG00000027187,LRRC41,ortholog_one2one,ENSOARG00020000971,LRRC41,ortholog_one2one,ENSCHYG00000025182,LRRC41,ortholog_one2one,LRRC41
ENSBTAG00000045732,ENSBGRG00000005072,CFAP97D1,ortholog_one2one,ENSCHIG00000018111,CFAP97D1,ortholog_one2one,ENSOARG00020019742,CFAP97D1,ortholog_one2one,ENSCHYG00000016245,CFAP97D1,ortholog_one2one,CFAP97D1
ENSBTAG00000045776,ENSBGRG00000005887,C1orf122,ortholog_one2one,ENSCHIG00000014209,C1orf122,ortholog_one2one,ENSOARG00020016851,C1orf122,ortholog_one2one,ENSCHYG00000026784,C1orf122,ortholog_one2one,C3H1orf122
ENSBTAG00000045805,ENSBGRG00000004821,,ortholog_one2one,,,,,,,ENSCHYG00000003841,,ortholog_one2one,
ENSBTAG00000045808,ENSBGRG00000002290,,ortholog_one2one,ENSCHIG00000013720,IL17REL,ortholog_one2one,ENSOARG00020005871,IL17REL,ortholog_one2one,ENSCHYG00000021215,IL17REL,ortholog_one2one,IL17REL
ENSBTAG00000045881,ENSBGRG00000013478,,ortholog_one2one,,,,,,,,,,bta-mir-1260b
ENSBTAG00000045893,ENSBGRG00000005681,TIMM29,ortholog_one2one,,,,ENSOARG00020007507,TIMM29,ortholog_one2one,,,,TIMM29
ENSBTAG00000045893,ENSBGRG00000005681,TIMM29,ortholog_one2one,,,,ENSOARG00020007507,TIMM29,ortholog_one2one,,,,TIMM29
ENSBTAG00000045893,ENSBGRG00000005681,TIMM29,ortholog_one2one,,,,ENSOARG00020007507,TIMM29,ortholog_one2one,,,,TIMM29
ENSBTAG00000045893,ENSBGRG00000005681,TIMM29,ortholog_one2one,,,,ENSOARG00020007507,TIMM29,ortholog_one2one,,,,TIMM29
ENSBTAG00000045930,ENSBGRG00000024825,SYCN,ortholog_one2one,ENSCHIG00000026169,SYCN,ortholog_one2one,ENSOARG00020024509,SYCN,ortholog_one2one,ENSCHYG00000027100,SYCN,ortholog_one2one,SYCN
ENSBTAG00000045946,ENSBGRG00000025696,VMO1,ortholog_one2one,ENSCHIG00000008180,VMO1,ortholog_one2one,ENSOARG00020024813,VMO1,ortholog_one2one,ENSCHYG00000018142,VMO1,ortholog_one2one,VMO1
ENSBTAG00000046019,ENSBGRG00000020296,SDHA,ortholog_one2one,ENSCHIG00000017916,SDHA,ortholog_one2one,ENSOARG00020036938,SDHA,ortholog_one2one,ENSCHYG00000022688,SDHA,ortholog_one2one,SDHA
ENSBTAG00000046073,ENSBGRG00000010779,TMEM240,ortholog_one2one,ENSCHIG00000013885,TMEM240,ortholog_one2one,ENSOARG00020009392,TMEM240,ortholog_one2one,ENSCHYG00000013454,TMEM240,ortholog_one2one,TMEM240
ENSBTAG00000046192,,,,ENSCHIG00000017952,AK6,ortholog_one2one,ENSOARG00020003479,AK6,ortholog_one2one,ENSCHYG00000018120,AK6,ortholog_one2one,AK6
ENSBTAG00000046298,,,,ENSCHIG00000021321,SYCE3,ortholog_one2one,ENSOARG00020033545,SYCE3,ortholog_one2one,ENSCHYG00000025730,SYCE3,ortholog_one2one,SYCE3
ENSBTAG00000046388,ENSBGRG00000017773,,ortholog_one2one,,,,,,,,,,bta-mir-2897
ENSBTAG00000046406,ENSBGRG00000007935,,ortholog_one2one,ENSCHIG00000020110,R3HDM4,ortholog_one2one,ENSOARG00020012831,R3HDM4,ortholog_one2one,ENSCHYG00000008126,R3HDM4,ortholog_one2one,R3HDM4
ENSBTAG00000046520,ENSBGRG00000020529,TCFL5,ortholog_one2one,ENSCHIG00000019060,TCFL5,ortholog_one2one,ENSOARG00020005326,TCFL5,ortholog_one2one,ENSCHYG00000024725,TCFL5,ortholog_one2one,TCFL5
ENSBTAG00000046609,ENSBGRG00000009703,,ortholog_one2one,ENSCHIG00000016865,,ortholog_one2one,,,,ENSCHYG00000018431,,ortholog_one2one,DPPA3
ENSBTAG00000046671,ENSBGRG00000013121,WFS1,ortholog_one2one,ENSCHIG00000025731,WFS1,ortholog_one2one,ENSOARG00020023129,WFS1,ortholog_one2one,ENSCHYG00000018113,WFS1,ortholog_one2one,WFS1
ENSBTAG00000046919,ENSBGRG00000020506,ADPRM,ortholog_one2one,ENSCHIG00000021768,ADPRM,ortholog_one2one,ENSOARG00020018295,ADPRM,ortholog_one2one,ENSCHYG00000010848,ADPRM,ortholog_one2one,ADPRM
ENSBTAG00000046959,ENSBGRG00000000164,CGGBP1,ortholog_one2one,ENSCHIG00000013576,CGGBP1,ortholog_one2one,ENSOARG00020039202,CGGBP1,ortholog_one2one,ENSCHYG00000025291,CGGBP1,ortholog_one2one,CGGBP1
ENSBTAG00000046990,ENSBGRG00000020725,GON7,ortholog_one2one,ENSCHIG00000020783,,ortholog_one2one,,,,ENSCHYG00000018666,GON7,ortholog_one2one,GON7
ENSBTAG00000046990,ENSBGRG00000020725,GON7,ortholog_one2one,ENSCHIG00000020783,,ortholog_one2one,,,,ENSCHYG00000018666,GON7,ortholog_one2one,GON7
ENSBTAG00000047004,,,,ENSCHIG00000017252,UMAD1,ortholog_one2one,ENSOARG00020030836,UMAD1,ortholog_one2one,ENSCHYG00000005763,,ortholog_one2one,UMAD1
ENSBTAG00000047139,ENSBGRG00000013613,SPRING1,ortholog_one2one,ENSCHIG00000017588,SPRING1,ortholog_one2one,ENSOARG00020013064,C17H12orf49,ortholog_one2one,ENSCHYG00000011680,,ortholog_one2one,SPRING1
ENSBTAG00000047217,ENSBGRG00000007362,MED16,ortholog_one2one,ENSCHIG00000003115,MED16,ortholog_one2one,ENSOARG00020012549,MED16,ortholog_one2one,ENSCHYG00000007973,MED16,ortholog_one2one,MED16
ENSBTAG00000047293,ENSBGRG00000000027,NRIP1,ortholog_one2one,ENSCHIG00000008944,NRIP1,ortholog_one2one,ENSOARG00020031186,NRIP1,ortholog_one2one,ENSCHYG00000021675,NRIP1,ortholog_one2one,NRIP1
ENSBTAG00000047299,ENSBGRG00000023569,,ortholog_one2one,ENSCHIG00000000160,,ortholog_one2one,ENSOARG00020007882,,ortholog_one2one,ENSCHYG00000011692,,ortholog_one2one,
ENSBTAG00000047772,ENSBGRG00000003679,FBXO48,ortholog_one2one,ENSCHIG00000018110,FBXO48,ortholog_one2one,ENSOARG00020038303,FBXO48,ortholog_one2one,ENSCHYG00000009420,FBXO48,ortholog_one2one,FBXO48
ENSBTAG00000047780,,,,ENSCHIG00000024092,CCDC127,ortholog_one2one,ENSOARG00020014783,CCDC127,ortholog_one2one,ENSCHYG00000022920,CCDC127,ortholog_one2one,CCDC127
ENSBTAG00000047780,,,,ENSCHIG00000024092,CCDC127,ortholog_one2one,ENSOARG00020014783,CCDC127,ortholog_one2one,ENSCHYG00000022920,CCDC127,ortholog_one2one,CCDC127
ENSBTAG00000048195,ENSBGRG00000018965,PIGX,ortholog_one2one,ENSCHIG00000014316,PIGX,ortholog_one2one,ENSOARG00020002216,PIGX,ortholog_one2one,ENSCHYG00000005369,PIGX,ortholog_one2one,PIGX
ENSBTAG00000048280,ENSBGRG00000020001,UQCC6,ortholog_one2one,ENSCHIG00000022542,UQCC6,ortholog_one2one,,,,ENSCHYG00000005155,UQCC6,ortholog_one2one,UQCC6
ENSBTAG00000048308,ENSBGRG00000017392,ICMT,ortholog_one2one,ENSCHIG00000011865,ICMT,ortholog_one2one,ENSOARG00020023166,ICMT,ortholog_one2one,ENSCHYG00000023037,,ortholog_one2one,ICMT
ENSBTAG00000048885,ENSBGRG00000019661,,ortholog_one2one,ENSCHIG00000000235,C22orf39,ortholog_one2one,ENSOARG00020005967,C22orf39,ortholog_one2one,ENSCHYG00000008556,C22orf39,ortholog_one2one,
ENSBTAG00000048960,ENSBGRG00000006352,,ortholog_one2one,ENSCHIG00000019091,MZT1,ortholog_one2one,ENSOARG00020033627,MZT1,ortholog_one2one,ENSCHYG00000013298,MZT1,ortholog_one2one,MZT1
ENSBTAG00000048991,ENSBGRG00000021742,REC114,ortholog_one2one,ENSCHIG00000012329,REC114,ortholog_one2one,ENSOARG00020005686,REC114,ortholog_one2one,ENSCHYG00000005475,REC114,ortholog_one2one,REC114
ENSBTAG00000049050,ENSBGRG00000019215,,ortholog_one2one,,,,,,,,,,bta-mir-11978
ENSBTAG00000049217,ENSBGRG00000002893,,ortholog_one2one,ENSCHIG00000025603,,ortholog_one2one,ENSOARG00020040438,,ortholog_one2one,ENSCHYG00000010390,,ortholog_one2one,
ENSBTAG00000049604,ENSBGRG00000014197,PPP4R4,ortholog_one2one,ENSCHIG00000015394,PPP4R4,ortholog_one2one,ENSOARG00020020603,PPP4R4,ortholog_one2one,ENSCHYG00000023072,PPP4R4,ortholog_one2one,PPP4R4
ENSBTAG00000049713,ENSBGRG00000019808,,ortholog_one2one,,,,,,,ENSCHYG00000025400,,ortholog_one2one,
ENSBTAG00000050360,ENSBGRG00000002992,,ortholog_one2one,,,,,,,ENSCHYG00000024665,,ortholog_one2one,
ENSBTAG00000050569,ENSBGRG00000019344,,ortholog_one2one,,,,,,,ENSCHYG00000008554,,ortholog_one2one,
ENSBTAG00000050680,,,,ENSCHIG00000020316,,ortholog_one2one,ENSOARG00020007765,,ortholog_one2one,,,,
ENSBTAG00000050919,ENSBGRG00000020706,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000051049,,,,ENSCHIG00000022937,,ortholog_one2one,ENSOARG00020029799,,ortholog_one2one,,,,
ENSBTAG00000051146,,,,,,,ENSOARG00020012099,,ortholog_one2one,ENSCHYG00000009364,,ortholog_one2one,
ENSBTAG00000051423,ENSBGRG00000008083,,ortholog_one2one,,,,,,,,,,bta-mir-6123
ENSBTAG00000051491,ENSBGRG00000008517,,ortholog_one2one,,,,,,,ENSCHYG00000001307,,ortholog_one2one,
ENSBTAG00000051642,ENSBGRG00000000333,,ortholog_one2one,,,,,,,,,,bta-mir-12064
ENSBTAG00000051647,ENSBGRG00000012809,,ortholog_one2one,,,,ENSOARG00020016717,,ortholog_one2one,,,,
ENSBTAG00000051978,ENSBGRG00000022912,C19orf85,ortholog_one2one,,,,ENSOARG00020004326,C19orf85,ortholog_one2one,ENSCHYG00000007999,C19orf85,ortholog_one2one,C19orf85
ENSBTAG00000052061,ENSBGRG00000013309,,ortholog_one2one,,,,,,,,,,bta-mir-6530
ENSBTAG00000052073,ENSBGRG00000005376,SPATA17,ortholog_one2one,ENSCHIG00000026303,SPATA17,ortholog_one2one,ENSOARG00020008073,SPATA17,ortholog_one2one,ENSCHYG00000011036,SPATA17,ortholog_one2one,SPATA17
ENSBTAG00000052181,ENSBGRG00000022798,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000052192,ENSBGRG00000026801,,ortholog_one2one,,,,,,,,,,SPATA33
ENSBTAG00000052286,ENSBGRG00000007937,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000052442,ENSBGRG00000011308,STPG3,ortholog_one2one,,,,ENSOARG00020022596,STPG3,ortholog_one2one,,,,STPG3
ENSBTAG00000052442,ENSBGRG00000011308,STPG3,ortholog_one2one,,,,ENSOARG00020022596,STPG3,ortholog_one2one,,,,STPG3
ENSBTAG00000052481,ENSBGRG00000011490,IRGQ,ortholog_one2one,ENSCHIG00000010068,IRGQ,ortholog_one2one,ENSOARG00020003495,IRGQ,ortholog_one2one,ENSCHYG00000001659,IRGQ,ortholog_one2one,IRGQ
ENSBTAG00000052512,ENSBGRG00000023857,,ortholog_one2one,ENSCHIG00000005676,,ortholog_one2one,ENSOARG00020024967,,ortholog_one2one,ENSCHYG00000027115,,ortholog_one2one,IL-15L
ENSBTAG00000052669,ENSBGRG00000011167,CYS1,ortholog_one2one,ENSCHIG00000018115,CYS1,ortholog_one2one,ENSOARG00020009035,CYS1,ortholog_one2one,,,,CYS1
ENSBTAG00000052702,ENSBGRG00000012117,POU2AF3,ortholog_one2one,ENSCHIG00000019618,,ortholog_one2one,ENSOARG00020015480,POU2AF3,ortholog_one2one,ENSCHYG00000000048,POU2AF3,ortholog_one2one,POU2AF3
ENSBTAG00000052979,ENSBGRG00000002565,TMEM69,ortholog_one2one,ENSCHIG00000022471,TMEM69,ortholog_one2one,ENSOARG00020000462,TMEM69,ortholog_one2one,ENSCHYG00000026064,TMEM69,ortholog_one2one,TMEM69
ENSBTAG00000053020,,,,,,,,,,ENSCHYG00000012254,,ortholog_one2one,
ENSBTAG00000053160,ENSBGRG00000022767,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000053303,ENSBGRG00000011989,C12orf4,ortholog_one2one,ENSCHIG00000015272,C12orf4,ortholog_one2one,ENSOARG00020009827,C12orf4,ortholog_one2one,ENSCHYG00000012034,C12orf4,ortholog_one2one,C5H12orf4
ENSBTAG00000053618,ENSBGRG00000004659,,ortholog_one2one,,,,,,,ENSCHYG00000003606,,ortholog_one2one,
ENSBTAG00000053909,ENSBGRG00000014196,NAT9,ortholog_one2one,ENSCHIG00000026210,NAT9,ortholog_one2one,ENSOARG00020003617,NAT9,ortholog_one2one,ENSCHYG00000003325,NAT9,ortholog_one2one,NAT9
ENSBTAG00000054199,ENSBGRG00000004862,COA4,ortholog_one2one,ENSCHIG00000022502,COA4,ortholog_one2one,ENSOARG00020040414,,ortholog_one2one,ENSCHYG00000003133,COA4,ortholog_one2one,COA4
ENSBTAG00000054265,ENSBGRG00000014846,,ortholog_one2one,,,,ENSOARG00020022588,GFY,ortholog_one2one,ENSCHYG00000002105,GFY,ortholog_one2one,GFY
ENSBTAG00000054472,ENSBGRG00000017404,,ortholog_one2one,,,,,,,,,,bta-mir-10177
ENSBTAG00000054619,ENSBGRG00000004969,MIR203B,ortholog_one2one,ENSCHIG00000009265,MIR203B,ortholog_one2one,ENSOARG00020018880,MIR203B,ortholog_one2one,ENSCHYG00000006221,MIR203B,ortholog_one2one,MIR203B
ENSBTAG00000054647,ENSBGRG00000005051,,ortholog_one2one,ENSCHIG00000017628,,ortholog_one2one,ENSOARG00020021044,,ortholog_one2one,ENSCHYG00000004274,,ortholog_one2one,RPE
ENSBTAG00000054868,ENSBGRG00000026228,,ortholog_one2one,,,,ENSOARG00020036014,LAGE3,ortholog_one2one,ENSCHYG00000024139,LAGE3,ortholog_one2one,LAGE3
ENSBTAG00000054993,ENSBGRG00000000640,SPMIP11,ortholog_one2one,ENSCHIG00000013799,SPMIP11,ortholog_one2one,ENSOARG00020001874,SPMIP11,ortholog_one2one,ENSCHYG00000007024,SPMIP11,ortholog_one2one,SPMIP11
ENSBTAG00000055034,ENSBGRG00000011468,CFAP90,ortholog_one2one,ENSCHIG00000025918,CFAP90,ortholog_one2one,ENSOARG00020022548,,ortholog_one2one,ENSCHYG00000017169,CFAP90,ortholog_one2one,CFAP90
ENSBTAG00000055226,,,,ENSCHIG00000004500,,ortholog_one2one,ENSOARG00020033483,,ortholog_one2one,ENSCHYG00000026118,,ortholog_one2one,
ENSBTAG00000055416,ENSBGRG00000024177,,ortholog_one2one,ENSCHIG00000025076,TMEM52,ortholog_one2one,ENSOARG00020030325,TMEM52,ortholog_one2one,ENSCHYG00000026976,,ortholog_one2one,TMEM52
ENSBTAG00000055796,ENSBGRG00000021253,PTRH2,ortholog_one2one,ENSCHIG00000010059,PTRH2,ortholog_one2one,ENSOARG00020031952,PTRH2,ortholog_one2one,ENSCHYG00000000401,PTRH2,ortholog_one2one,PTRH2
ENSBTAG00000055910,ENSBGRG00000024207,TSACC,ortholog_one2one,ENSCHIG00000008701,TSACC,ortholog_one2one,ENSOARG00020035646,TSACC,ortholog_one2one,ENSCHYG00000023310,TSACC,ortholog_one2one,TSACC
ENSBTAG00000056053,ENSBGRG00000013232,TXNDC17,ortholog_one2one,ENSCHIG00000011573,TXNDC17,ortholog_one2one,ENSOARG00020012159,,ortholog_one2one,ENSCHYG00000009227,TXNDC17,ortholog_one2one,TXNDC17
ENSBTAG00000056715,,,,,,,ENSOARG00020038228,,ortholog_one2one,,,,
ENSBTAG00000056914,,,,,,,ENSOARG00020039949,,ortholog_one2one,,,,
ENSBTAG00000057285,ENSBGRG00000001545,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000057358,,,,,,,ENSOARG00020037464,,ortholog_one2one,,,,
ENSBTAG00000057611,ENSBGRG00000022746,,ortholog_one2one,,,,ENSOARG00020015100,,ortholog_one2one,ENSCHYG00000024053,,ortholog_one2one,
ENSBTAG00000057910,ENSBGRG00000015692,CCDC73,ortholog_one2one,ENSCHIG00000020414,CCDC73,ortholog_one2one,ENSOARG00020035017,CCDC73,ortholog_one2one,,,,
ENSBTAG00000058072,ENSBGRG00000012393,,ortholog_one2one,ENSCHIG00000013359,,ortholog_one2one,,,,ENSCHYG00000011382,,ortholog_one2one,
ENSBTAG00000058435,ENSBGRG00000024660,TMEM115,ortholog_one2one,ENSCHIG00000015429,TMEM115,ortholog_one2one,ENSOARG00020013169,TMEM115,ortholog_one2one,ENSCHYG00000025178,TMEM115,ortholog_one2one,TMEM115
ENSBTAG00000058577,ENSBGRG00000011601,,ortholog_one2one,ENSCHIG00000010335,,ortholog_one2one,ENSOARG00020010794,,ortholog_one2one,ENSCHYG00000010434,,ortholog_one2one,
ENSBTAG00000058999,ENSBGRG00000023962,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000059188,,,,,,,ENSOARG00020035350,,ortholog_one2one,,,,
ENSBTAG00000060091,ENSBGRG00000008407,C6orf120,ortholog_one2one,ENSCHIG00000005386,C6orf120,ortholog_one2one,,,,ENSCHYG00000026921,C6orf120,ortholog_one2one,C9H6orf120
ENSBTAG00000060403,,,,,,,ENSOARG00020011409,,ortholog_one2one,,,,
ENSBTAG00000060486,ENSBGRG00000005674,C1orf232,ortholog_one2one,,,,ENSOARG00020007857,C1orf232,ortholog_one2one,ENSCHYG00000001033,C1orf232,ortholog_one2one,C1orf232
ENSBTAG00000060603,,,,ENSCHIG00000025132,LLCFC1,ortholog_one2one,ENSOARG00020001347,LLCFC1,ortholog_one2one,ENSCHYG00000024490,LLCFC1,ortholog_one2one,LLCFC1
ENSBTAG00000061125,,,,,,,ENSOARG00020028493,,ortholog_one2one,,,,
ENSBTAG00000061151,,,,ENSCHIG00000024696,,ortholog_one2one,,,,,,,
ENSBTAG00000061192,ENSBGRG00000020860,MEIOSIN,ortholog_one2one,,,,ENSOARG00020011722,MEIOSIN,ortholog_one2one,ENSCHYG00000011599,MEIOSIN,ortholog_one2one,MEIOSIN
ENSBTAG00000062447,,,,,,,ENSOARG00020039299,,ortholog_one2one,,,,
ENSBTAG00000062866,ENSBGRG00000009110,,ortholog_one2one,ENSCHIG00000017103,,ortholog_one2one,ENSOARG00020039078,,ortholog_one2one,ENSCHYG00000023150,,ortholog_one2one,
ENSBTAG00000063664,ENSBGRG00000012444,,ortholog_one2one,ENSCHIG00000026783,SUPT4H1,ortholog_one2one,ENSOARG00020019573,SUPT4H1,ortholog_one2one,ENSCHYG00000017144,,ortholog_one2one,SUPT4H1
ENSBTAG00000063903,ENSBGRG00000026666,,ortholog_one2one,,,,,,,,,,
ENSBTAG00000064774,,,,,,,ENSOARG00020000352,SPRR5,ortholog_one2one,,,,SPRR5
ENSBTAG00000064995,ENSBGRG00000005437,,ortholog_one2one,,,,ENSOARG00020034295,,ortholog_one2one,ENSCHYG00000021127,,ortholog_one2one,
ENSBTAG00000065006,,,,,,,ENSOARG00020035471,,ortholog_one2one,,,,
ENSBTAG00000065198,,,,,,,ENSOARG00020036706,,ortholog_one2one,,,,
ENSBTAG00000066259,ENSBGRG00000025201,NDUFAF8,ortholog_one2one,ENSCHIG00000022280,NDUFAF8,ortholog_one2one,ENSOARG00020023592,NDUFAF8,ortholog_one2one,ENSCHYG00000006983,NDUFAF8,ortholog_one2one,NDUFAF8
ENSBTAG00000066268,ENSBGRG00000013349,C17orf100,ortholog_one2one,ENSCHIG00000009872,C17orf100,ortholog_one2one,,,,ENSCHYG00000009071,C17orf100,ortholog_one2one,C19H17orf100
ENSBTAG00000067643,ENSBGRG00000003674,,ortholog_one2one,ENSCHIG00000019981,TIMM10B,ortholog_one2one,ENSOARG00020037611,TIMM10B,ortholog_one2one,ENSCHYG00000014812,TIMM10B,ortholog_one2one,TIMM10B
ENSBTAG00000068071,,,,ENSCHIG00000021921,,ortholog_one2one,,,,,,,
ENSBTAG00000068202,,,,,,,ENSOARG00020034336,,ortholog_one2one,,,,
ENSBTAG00000068665,ENSBGRG00000010871,NDUFB11,ortholog_one2one,,,,ENSOARG00020019006,NDUFB11,ortholog_one2one,ENSCHYG00000013137,NDUFB11,ortholog_one2one,NDUFB11
ENSBTAG00000068665,ENSBGRG00000010871,NDUFB11,ortholog_one2one,,,,ENSOARG00020019006,NDUFB11,ortholog_one2one,ENSCHYG00000013137,NDUFB11,ortholog_one2one,NDUFB11
ENSBTAG00000069009,,,,,,,ENSOARG00020015847,PRR29,ortholog_one2one,ENSCHYG00000013121,,ortholog_one2one,
ENSBTAG00000069126,ENSBGRG00000010339,,ortholog_one2one,,,,,,,ENSCHYG00000016581,,ortholog_one2one,
ENSBTAG00000069126,ENSBGRG00000010339,,ortholog_one2one,,,,,,,ENSCHYG00000016581,,ortholog_one2one,
ENSBTAG00000069198,ENSBGRG00000026807,,ortholog_one2one,,,,ENSOARG00020016173,,ortholog_one2one,,,,
ENSBTAG00000069217,,,,,,,ENSOARG00020040491,,ortholog_one2one,,,,
ENSBTAG00000069369,ENSBGRG00000004918,,ortholog_one2one,,,,ENSOARG00020001755,,ortholog_one2one,ENSCHYG00000012265,,ortholog_one2one,
ENSBTAG00000069574,ENSBGRG00000005843,GAS1,ortholog_one2one,ENSCHIG00000007592,GAS1,ortholog_one2one,ENSOARG00020035207,GAS1,ortholog_one2one,ENSCHYG00000016949,GAS1,ortholog_one2one,GAS1
ENSBTAG00000069589,,,,,,,ENSOARG00020033621,TUG1,ortholog_one2one,,,,TUG1
ENSBTAG00000069592,ENSBGRG00000015290,RNF26,ortholog_one2one,,,,ENSOARG00020014994,RNF26,ortholog_one2one,ENSCHYG00000007679,RNF26,ortholog_one2one,RNF26
ENSBTAG00000069741,ENSBGRG00000006584,,ortholog_one2one,ENSCHIG00000003839,C14orf119,ortholog_one2one,ENSOARG00020015511,,ortholog_one2one,,,,
ENSBTAG00000069741,ENSBGRG00000006584,,ortholog_one2one,ENSCHIG00000003839,C14orf119,ortholog_one2one,ENSOARG00020015511,,ortholog_one2one,,,,
ENSBTAG00000069911,ENSBGRG00000001384,,ortholog_one2one,,,,ENSOARG00020037955,,ortholog_one2one,ENSCHYG00000019247,,ortholog_one2one,
