Gene stable ID,Vervet-AGM gene stable ID,Vervet-AGM gene name,Vervet-AGM homology type,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Gorilla gene stable ID,Gorilla gene name,Gorilla homology type,Chimpanzee gene stable ID,Chimpanzee gene name,Chimpanzee homology type,Sumatran orangutan gene stable ID,Sumatran orangutan gene name,Sumatran orangutan homology type,Gene name
ENSG00000188771,,,,ENSMFAG00000044792,PLET1,ortholog_one2one,ENSGGOG00000028352,PLET1,ortholog_one2one,ENSPTRG00000004289,PLET1,ortholog_one2one,ENSPPYG00000003881,PLET1,ortholog_one2one,PLET1
ENSG00000188811,ENSCSAG00000017845,NHLRC3,ortholog_one2one,ENSMFAG00000001573,NHLRC3,ortholog_one2one,ENSGGOG00000043535,,ortholog_one2one,ENSPTRG00000048931,NHLRC3,ortholog_one2one,ENSPPYG00000005299,NHLRC3,ortholog_one2one,NHLRC3
ENSG00000188827,ENSCSAG00000009932,,ortholog_one2one,ENSMFAG00000043878,SLX4,ortholog_one2one,ENSGGOG00000016599,SLX4,ortholog_one2one,ENSPTRG00000007706,SLX4,ortholog_one2one,ENSPPYG00000007049,SLX4,ortholog_one2one,SLX4
ENSG00000188931,ENSCSAG00000002682,CFAP126,ortholog_one2one,ENSMFAG00000000103,CFAP126,ortholog_one2one,ENSGGOG00000008024,CFAP126,ortholog_one2one,ENSPTRG00000001586,CFAP126,ortholog_one2one,ENSPPYG00000000597,CFAP126,ortholog_one2one,CFAP126
ENSG00000188976,ENSCSAG00000000664,NOC2L,ortholog_one2one,ENSMFAG00000032890,NOC2L,ortholog_one2one,ENSGGOG00000007732,NOC2L,ortholog_one2one,,,,ENSPPYG00000002028,NOC2L,ortholog_one2one,NOC2L
ENSG00000188976,ENSCSAG00000000664,NOC2L,ortholog_one2one,ENSMFAG00000032890,NOC2L,ortholog_one2one,ENSGGOG00000007732,NOC2L,ortholog_one2one,,,,ENSPPYG00000002028,NOC2L,ortholog_one2one,NOC2L
ENSG00000189114,ENSCSAG00000019624,BLOC1S3,ortholog_one2one,,,,,,,ENSPTRG00000011143,BLOC1S3,ortholog_one2one,ENSPPYG00000010110,BLOC1S3,ortholog_one2one,BLOC1S3
ENSG00000189139,,,,ENSMFAG00000040613,FSCB,ortholog_one2one,ENSGGOG00000022017,,ortholog_one2one,,,,ENSPPYG00000005772,FSCB,ortholog_one2one,FSCB
ENSG00000189227,ENSCSAG00000013380,C15orf61,ortholog_one2one,ENSMFAG00000053739,C15orf61,ortholog_one2one,ENSGGOG00000004732,C15orf61,ortholog_one2one,ENSPTRG00000030250,C15H15orf61,ortholog_one2one,ENSPPYG00000006586,C15orf61,ortholog_one2one,C15orf61
ENSG00000196235,ENSCSAG00000003826,SUPT5H,ortholog_one2one,ENSMFAG00000038707,SUPT5H,ortholog_one2one,ENSGGOG00000014425,SUPT5H,ortholog_one2one,ENSPTRG00000010971,SUPT5H,ortholog_one2one,ENSPPYG00000009968,SUPT5H,ortholog_one2one,SUPT5H
ENSG00000196388,ENSCSAG00000012888,INCA1,ortholog_one2one,ENSMFAG00000041330,INCA1,ortholog_one2one,ENSGGOG00000009204,INCA1,ortholog_one2one,ENSPTRG00000022733,INCA1,ortholog_one2one,ENSPPYG00000007854,,ortholog_one2one,INCA1
ENSG00000196511,ENSCSAG00000007078,TPK1,ortholog_one2one,ENSMFAG00000035720,TPK1,ortholog_one2one,ENSGGOG00000006824,TPK1,ortholog_one2one,ENSPTRG00000019830,TPK1,ortholog_one2one,ENSPPYG00000018139,TPK1,ortholog_one2one,TPK1
ENSG00000196642,ENSCSAG00000015993,RABL6,ortholog_one2one,ENSMFAG00000056778,,ortholog_one2one,ENSGGOG00000014721,RABL6,ortholog_one2one,ENSPTRG00000034484,RABL6,ortholog_one2one,ENSPPYG00000041298,,ortholog_one2one,RABL6
ENSG00000196683,ENSCSAG00000013939,TOMM7,ortholog_one2one,ENSMFAG00000035836,,ortholog_one2one,ENSGGOG00000025021,,ortholog_one2one,ENSPTRG00000049189,TOMM7,ortholog_one2one,ENSPPYG00000017739,,ortholog_one2one,TOMM7
ENSG00000196850,ENSCSAG00000002647,PPTC7,ortholog_one2one,ENSMFAG00000047601,PPTC7,ortholog_one2one,ENSGGOG00000039272,,ortholog_one2one,ENSPTRG00000022735,PPTC7,ortholog_one2one,ENSPPYG00000040906,PPTC7,ortholog_one2one,PPTC7
ENSG00000196932,ENSCSAG00000007400,TMEM26,ortholog_one2one,ENSMFAG00000035704,TMEM26,ortholog_one2one,ENSGGOG00000003595,TMEM26,ortholog_one2one,ENSPTRG00000002530,TMEM26,ortholog_one2one,ENSPPYG00000002419,TMEM26,ortholog_one2one,TMEM26
ENSG00000196943,ENSCSAG00000015911,NOP9,ortholog_one2one,ENSMFAG00000043789,NOP9,ortholog_one2one,ENSGGOG00000004689,NOP9,ortholog_one2one,ENSPTRG00000033813,NOP9,ortholog_one2one,ENSPPYG00000005698,NOP9,ortholog_one2one,NOP9
ENSG00000197272,ENSCSAG00000006276,IL27,ortholog_one2one,ENSMFAG00000033566,IL27,ortholog_one2one,ENSGGOG00000027232,IL27,ortholog_one2one,ENSPTRG00000007927,IL27,ortholog_one2one,ENSPPYG00000007231,IL27,ortholog_one2one,IL27
ENSG00000197599,ENSCSAG00000011633,CCDC154,ortholog_one2one,ENSMFAG00000000761,CCDC154,ortholog_one2one,ENSGGOG00000014932,CCDC154,ortholog_one2one,ENSPTRG00000023886,CCDC154,ortholog_one2one,ENSPPYG00000006953,CCDC154,ortholog_one2one,CCDC154
ENSG00000197629,ENSCSAG00000019184,MPEG1,ortholog_one2one,ENSMFAG00000007829,MPEG1,ortholog_one2one,ENSGGOG00000012066,MPEG1,ortholog_one2one,ENSPTRG00000024209,MPEG1,ortholog_one2one,ENSPPYG00000003239,MPEG1,ortholog_one2one,MPEG1
ENSG00000197728,ENSCSAG00000019637,,ortholog_one2one,ENSMFAG00000059759,,ortholog_one2one,ENSGGOG00000011566,RPS26,ortholog_one2one,,,,ENSPPYG00000004642,RPS26,ortholog_one2one,RPS26
ENSG00000197728,ENSCSAG00000019637,,ortholog_one2one,ENSMFAG00000059759,,ortholog_one2one,ENSGGOG00000011566,RPS26,ortholog_one2one,,,,ENSPPYG00000004642,RPS26,ortholog_one2one,RPS26
ENSG00000197728,ENSCSAG00000019637,,ortholog_one2one,ENSMFAG00000059759,,ortholog_one2one,ENSGGOG00000011566,RPS26,ortholog_one2one,,,,ENSPPYG00000004642,RPS26,ortholog_one2one,RPS26
ENSG00000198000,ENSCSAG00000007235,NOL8,ortholog_one2one,ENSMFAG00000034500,NOL8,ortholog_one2one,ENSGGOG00000025612,NOL8,ortholog_one2one,ENSPTRG00000021109,NOL8,ortholog_one2one,ENSPPYG00000019375,NOL8,ortholog_one2one,NOL8
ENSG00000198056,,,,ENSMFAG00000036445,PRIM1,ortholog_one2one,ENSGGOG00000013577,PRIM1,ortholog_one2one,ENSPTRG00000022987,PRIM1,ortholog_one2one,ENSPPYG00000004672,PRIM1,ortholog_one2one,PRIM1
ENSG00000198056,,,,ENSMFAG00000036445,PRIM1,ortholog_one2one,ENSGGOG00000013577,PRIM1,ortholog_one2one,ENSPTRG00000022987,PRIM1,ortholog_one2one,ENSPPYG00000004672,PRIM1,ortholog_one2one,PRIM1
ENSG00000198157,ENSCSAG00000010621,HMGN5,ortholog_one2one,ENSMFAG00000043155,HMGN5,ortholog_one2one,ENSGGOG00000016479,HMGN5,ortholog_one2one,ENSPTRG00000022527,HMGN5,ortholog_one2one,ENSPPYG00000020508,HMGN5,ortholog_one2one,HMGN5
ENSG00000198168,ENSCSAG00000005177,SVIP,ortholog_one2one,ENSMFAG00000058984,SVIP,ortholog_one2one,ENSGGOG00000015542,SVIP,ortholog_one2one,ENSPTRG00000024164,SVIP,ortholog_one2one,ENSPPYG00000031372,SVIP,ortholog_one2one,SVIP
ENSG00000198382,ENSCSAG00000003902,UVRAG,ortholog_one2one,ENSMFAG00000001657,UVRAG,ortholog_one2one,ENSGGOG00000002911,UVRAG,ortholog_one2one,ENSPTRG00000004088,UVRAG,ortholog_one2one,ENSPPYG00000003695,UVRAG,ortholog_one2one,UVRAG
ENSG00000198408,ENSCSAG00000005507,OGA,ortholog_one2one,ENSMFAG00000032188,OGA,ortholog_one2one,ENSGGOG00000002901,OGA,ortholog_one2one,ENSPTRG00000002876,OGA,ortholog_one2one,ENSPPYG00000002590,OGA,ortholog_one2one,OGA
ENSG00000198520,ENSCSAG00000001201,ARMH1,ortholog_one2one,ENSMFAG00000040974,ARMH1,ortholog_one2one,ENSGGOG00000001077,ARMH1,ortholog_one2one,ENSPTRG00000022898,ARMH1,ortholog_one2one,ENSPPYG00000001428,ARMH1,ortholog_one2one,ARMH1
ENSG00000198646,ENSCSAG00000011982,NCOA6,ortholog_one2one,ENSMFAG00000015862,NCOA6,ortholog_one2one,ENSGGOG00000009617,NCOA6,ortholog_one2one,ENSPTRG00000013421,NCOA6,ortholog_one2one,ENSPPYG00000010941,NCOA6,ortholog_one2one,NCOA6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198695,ENSCSAG00000000033,ND6,ortholog_one2one,,,,ENSGGOG00000026221,ND6,ortholog_one2one,ENSPTRG00000042630,MT-ND6,ortholog_one2one,,,,MT-ND6
ENSG00000198727,ENSCSAG00000000035,CYTB,ortholog_one2one,ENSMFAG00000062540,CYTB,ortholog_one2one,ENSGGOG00000024015,CYTB,ortholog_one2one,ENSPTRG00000042637,MT-CYB,ortholog_one2one,ENSPPYG00000020974,CYTB,ortholog_one2one,MT-CYB
ENSG00000198746,ENSCSAG00000000983,GPATCH3,ortholog_one2one,ENSMFAG00000030918,GPATCH3,ortholog_one2one,ENSGGOG00000015305,GPATCH3,ortholog_one2one,ENSPTRG00000023419,GPATCH3,ortholog_one2one,ENSPPYG00000001675,GPATCH3,ortholog_one2one,GPATCH3
ENSG00000198804,ENSCSAG00000000016,COX1,ortholog_one2one,ENSMFAG00000060073,COX1,ortholog_one2one,ENSGGOG00000023924,COX1,ortholog_one2one,ENSPTRG00000042657,MT-CO1,ortholog_one2one,ENSPPYG00000020955,COX1,ortholog_one2one,MT-CO1
ENSG00000198855,ENSCSAG00000002883,FICD,ortholog_one2one,ENSMFAG00000037681,FICD,ortholog_one2one,ENSGGOG00000011553,FICD,ortholog_one2one,ENSPTRG00000005403,FICD,ortholog_one2one,ENSPPYG00000038791,FICD,ortholog_one2one,FICD
ENSG00000198863,ENSCSAG00000003380,RUNDC1,ortholog_one2one,ENSMFAG00000004015,RUNDC1,ortholog_one2one,ENSGGOG00000006273,RUNDC1,ortholog_one2one,ENSPTRG00000023434,RUNDC1,ortholog_one2one,ENSPPYG00000008368,RUNDC1,ortholog_one2one,RUNDC1
ENSG00000198870,ENSCSAG00000015266,STKLD1,ortholog_one2one,ENSMFAG00000041753,STKLD1,ortholog_one2one,ENSGGOG00000014486,STKLD1,ortholog_one2one,ENSPTRG00000024153,STKLD1,ortholog_one2one,ENSPPYG00000019734,STKLD1,ortholog_one2one,STKLD1
ENSG00000198931,ENSCSAG00000002893,APRT,ortholog_one2one,ENSMFAG00000003499,APRT,ortholog_one2one,ENSGGOG00000012638,APRT,ortholog_one2one,ENSPTRG00000008466,APRT,ortholog_one2one,ENSPPYG00000007652,APRT,ortholog_one2one,APRT
ENSG00000198937,ENSCSAG00000010502,CCDC167,ortholog_one2one,ENSMFAG00000053946,,ortholog_one2one,ENSGGOG00000005657,CCDC167,ortholog_one2one,ENSPTRG00000018123,CCDC167,ortholog_one2one,ENSPPYG00000041671,,ortholog_one2one,CCDC167
ENSG00000199032,ENSCSAG00000027391,MIR425,ortholog_one2one,ENSMFAG00000011810,MIR425,ortholog_one2one,ENSGGOG00000029294,MIR425,ortholog_one2one,ENSPTRG00000027762,ptr-mir-425,ortholog_one2one,ENSPPYG00000021115,MIR425,ortholog_one2one,MIR425
ENSG00000199043,ENSCSAG00000025824,MIR335,ortholog_one2one,ENSMFAG00000017022,MIR335,ortholog_one2one,ENSGGOG00000032937,MIR335,ortholog_one2one,ENSPTRG00000027604,ptr-mir-335,ortholog_one2one,ENSPPYG00000037994,MIR335,ortholog_one2one,MIR335
ENSG00000199082,ENSCSAG00000020810,MIR342,ortholog_one2one,ENSMFAG00000005406,MIR342,ortholog_one2one,ENSGGOG00000031829,MIR342,ortholog_one2one,ENSPTRG00000027797,ptr-mir-342,ortholog_one2one,ENSPPYG00000021481,MIR342,ortholog_one2one,MIR342
ENSG00000204019,,,,ENSMFAG00000052975,CT83,ortholog_one2one,ENSGGOG00000027593,CT83,ortholog_one2one,ENSPTRG00000028214,CT83,ortholog_one2one,ENSPPYG00000020657,CT83,ortholog_one2one,CT83
ENSG00000204052,ENSCSAG00000011840,LRRC73,ortholog_one2one,ENSMFAG00000033631,LRRC73,ortholog_one2one,ENSGGOG00000015189,LRRC73,ortholog_one2one,ENSPTRG00000034451,LRRC73,ortholog_one2one,ENSPPYG00000016643,,ortholog_one2one,LRRC73
ENSG00000204165,ENSCSAG00000011528,CXorf65,ortholog_one2one,,,,ENSGGOG00000014679,CXorf65,ortholog_one2one,,,,ENSPPYG00000020445,CXorf65,ortholog_one2one,CXorf65
ENSG00000204237,ENSCSAG00000002249,OXLD1,ortholog_one2one,ENSMFAG00000043539,OXLD1,ortholog_one2one,ENSGGOG00000009332,OXLD1,ortholog_one2one,ENSPTRG00000030740,OXLD1,ortholog_one2one,ENSPPYG00000008740,OXLD1,ortholog_one2one,OXLD1
ENSG00000204348,ENSCSAG00000009007,DXO,ortholog_one2one,ENSMFAG00000042173,DXO,ortholog_one2one,ENSGGOG00000002277,DXO,ortholog_one2one,,,,ENSPPYG00000016473,DXO,ortholog_one2one,DXO
ENSG00000204348,ENSCSAG00000009007,DXO,ortholog_one2one,ENSMFAG00000042173,DXO,ortholog_one2one,ENSGGOG00000002277,DXO,ortholog_one2one,,,,ENSPPYG00000016473,DXO,ortholog_one2one,DXO
ENSG00000204356,ENSCSAG00000008969,NELFE,ortholog_one2one,ENSMFAG00000036108,NELFE,ortholog_one2one,ENSGGOG00000002265,NELFE,ortholog_one2one,ENSPTRG00000017996,NELFE,ortholog_one2one,ENSPPYG00000016471,NELFE,ortholog_one2one,NELFE
ENSG00000204438,ENSCSAG00000008570,GPANK1,ortholog_one2one,ENSMFAG00000037562,GPANK1,ortholog_one2one,ENSGGOG00000005539,GPANK1,ortholog_one2one,ENSPTRG00000017973,GPANK1,ortholog_one2one,ENSPPYG00000016447,GPANK1,ortholog_one2one,GPANK1
ENSG00000204439,,,,,,,,,,,,,ENSPPYG00000016446,C6orf47,ortholog_one2one,C6orf47
ENSG00000204444,,,,ENSMFAG00000043119,APOM,ortholog_one2one,ENSGGOG00000024452,APOM,ortholog_one2one,ENSPTRG00000017972,APOM,ortholog_one2one,ENSPPYG00000035537,APOM,ortholog_one2one,APOM
ENSG00000204463,,,,ENSMFAG00000000146,BAG6,ortholog_one2one,ENSGGOG00000005529,BAG6,ortholog_one2one,ENSPTRG00000051839,BAG6,ortholog_one2one,ENSPPYG00000016444,BAG6,ortholog_one2one,BAG6
ENSG00000204482,,,,,,,ENSGGOG00000024445,LST1,ortholog_one2one,ENSPTRG00000017967,LST1,ortholog_one2one,ENSPPYG00000016440,LST1,ortholog_one2one,LST1
ENSG00000204511,ENSCSAG00000008503,MCCD1,ortholog_one2one,ENSMFAG00000045858,MCCD1,ortholog_one2one,ENSGGOG00000005984,MCCD1,ortholog_one2one,ENSPTRG00000017959,MCCD1,ortholog_one2one,ENSPPYG00000016432,MCCD1,ortholog_one2one,MCCD1
ENSG00000204564,ENSCSAG00000008243,C6orf136,ortholog_one2one,ENSMFAG00000000438,C6orf136,ortholog_one2one,ENSGGOG00000011334,C6orf136,ortholog_one2one,ENSPTRG00000017934,C6H6orf136,ortholog_one2one,ENSPPYG00000016413,ATAT1,ortholog_one2one,C6orf136
ENSG00000204568,ENSCSAG00000018793,,ortholog_one2one,ENSMFAG00000003966,MRPS18B,ortholog_one2one,ENSGGOG00000011317,MRPS18B,ortholog_one2one,ENSPTRG00000017932,MRPS18B,ortholog_one2one,ENSPPYG00000016412,,ortholog_one2one,MRPS18B
ENSG00000204572,,,,,,,ENSGGOG00000016395,KRTAP5-10,ortholog_one2one,,,,,,,KRTAP5-10
ENSG00000204619,ENSCSAG00000008107,PPP1R11,ortholog_one2one,ENSMFAG00000001673,PPP1R11,ortholog_one2one,ENSGGOG00000026830,PPP1R11,ortholog_one2one,ENSPTRG00000042828,PPP1R11,ortholog_one2one,ENSPPYG00000039718,PPP1R11,ortholog_one2one,PPP1R11
ENSG00000204673,ENSCSAG00000002420,AKT1S1,ortholog_one2one,,,,ENSGGOG00000010205,AKT1S1,ortholog_one2one,ENSPTRG00000011326,AKT1S1,ortholog_one2one,ENSPPYG00000010267,AKT1S1,ortholog_one2one,AKT1S1
ENSG00000204711,ENSCSAG00000008403,CFAP95,ortholog_one2one,ENSMFAG00000034619,CFAP95,ortholog_one2one,ENSGGOG00000005837,CFAP95,ortholog_one2one,ENSPTRG00000029247,CFAP95,ortholog_one2one,ENSPPYG00000019280,CFAP95,ortholog_one2one,CFAP95
ENSG00000204822,ENSCSAG00000015617,MRPL53,ortholog_one2one,ENSMFAG00000055310,MRPL53,ortholog_one2one,ENSGGOG00000006504,MRPL53,ortholog_one2one,ENSPTRG00000044829,MRPL53,ortholog_one2one,,,,MRPL53
ENSG00000204899,ENSCSAG00000017627,MZT1,ortholog_one2one,ENSMFAG00000044898,MZT1,ortholog_one2one,ENSGGOG00000039307,MZT1,ortholog_one2one,ENSPTRG00000031166,MZT1,ortholog_one2one,ENSPPYG00000005410,MZT1,ortholog_one2one,MZT1
ENSG00000204978,ENSCSAG00000003518,ERICH4,ortholog_one2one,ENSMFAG00000054258,ERICH4,ortholog_one2one,ENSGGOG00000013051,ERICH4,ortholog_one2one,ENSPTRG00000045049,ERICH4,ortholog_one2one,ENSPPYG00000037945,ERICH4,ortholog_one2one,ERICH4
ENSG00000205155,ENSCSAG00000004359,PSENEN,ortholog_one2one,,,,ENSGGOG00000016831,PSENEN,ortholog_one2one,ENSPTRG00000029038,PSENEN,ortholog_one2one,ENSPPYG00000041378,PSENEN,ortholog_one2one,PSENEN
ENSG00000205208,ENSCSAG00000003212,C4orf46,ortholog_one2one,ENSMFAG00000051841,C4orf46,ortholog_one2one,ENSGGOG00000012104,C4orf46,ortholog_one2one,ENSPTRG00000031072,C4H4orf46,ortholog_one2one,ENSPPYG00000033611,C4orf46,ortholog_one2one,C4orf46
ENSG00000205356,ENSCSAG00000017751,TECPR1,ortholog_one2one,,,,ENSGGOG00000003065,TECPR1,ortholog_one2one,,,,ENSPPYG00000017362,TECPR1,ortholog_one2one,TECPR1
ENSG00000205356,ENSCSAG00000017751,TECPR1,ortholog_one2one,,,,ENSGGOG00000003065,TECPR1,ortholog_one2one,,,,ENSPPYG00000017362,TECPR1,ortholog_one2one,TECPR1
ENSG00000205442,ENSCSAG00000009727,IZUMO3,ortholog_one2one,ENSMFAG00000031898,IZUMO3,ortholog_one2one,ENSGGOG00000011508,IZUMO3,ortholog_one2one,ENSPTRG00000029308,IZUMO3,ortholog_one2one,ENSPPYG00000038165,IZUMO3,ortholog_one2one,IZUMO3
ENSG00000205643,ENSCSAG00000005306,CDPF1,ortholog_one2one,ENSMFAG00000030588,CDPF1,ortholog_one2one,ENSGGOG00000024105,CDPF1,ortholog_one2one,ENSPTRG00000029404,CDPF1,ortholog_one2one,,,,CDPF1
ENSG00000205659,ENSCSAG00000012576,LIN52,ortholog_one2one,ENSMFAG00000062510,LIN52,ortholog_one2one,ENSGGOG00000038348,,ortholog_one2one,ENSPTRG00000030700,LIN52,ortholog_one2one,ENSPPYG00000032254,LIN52,ortholog_one2one,LIN52
ENSG00000205704,,,,ENSMFAG00000064531,SMIM45,ortholog_one2one,ENSGGOG00000037729,SMIM45,ortholog_one2one,ENSPTRG00000045714,,ortholog_one2one,ENSPPYG00000037524,SMIM45,ortholog_one2one,SMIM45
ENSG00000205707,ENSCSAG00000007787,ETFRF1,ortholog_one2one,ENSMFAG00000041072,ETFRF1,ortholog_one2one,ENSGGOG00000008571,ETFRF1,ortholog_one2one,ENSPTRG00000042785,ETFRF1,ortholog_one2one,ENSPPYG00000004368,ETFRF1,ortholog_one2one,ETFRF1
ENSG00000205937,ENSCSAG00000005219,,ortholog_one2one,ENSMFAG00000042142,RNPS1,ortholog_one2one,ENSGGOG00000014275,RNPS1,ortholog_one2one,ENSPTRG00000031310,RNPS1,ortholog_one2one,ENSPPYG00000035444,RNPS1,ortholog_one2one,RNPS1
ENSG00000206262,,,,ENSMFAG00000002086,FOXL2NB,ortholog_one2one,ENSGGOG00000042930,FOXL2NB,ortholog_one2one,ENSPTRG00000048064,FOXL2NB,ortholog_one2one,ENSPPYG00000038270,FOXL2NB,ortholog_one2one,FOXL2NB
ENSG00000206535,ENSCSAG00000006065,LNP1,ortholog_one2one,ENSMFAG00000001678,LNP1,ortholog_one2one,ENSGGOG00000010331,LNP1,ortholog_one2one,ENSPTRG00000030171,LNP1,ortholog_one2one,ENSPPYG00000013602,LNP1,ortholog_one2one,LNP1
ENSG00000207605,ENSCSAG00000019914,MIR191,ortholog_one2one,ENSMFAG00000011109,MIR191,ortholog_one2one,ENSGGOG00000032588,MIR191,ortholog_one2one,ENSPTRG00000027820,ptr-mir-191,ortholog_one2one,ENSPPYG00000022107,,ortholog_one2one,MIR191
ENSG00000207714,ENSCSAG00000024416,MIR584,ortholog_one2one,ENSMFAG00000010799,MIR584,ortholog_one2one,ENSGGOG00000033596,MIR584,ortholog_one2one,ENSPTRG00000028043,ptr-mir-584,ortholog_one2one,ENSPPYG00000021651,MIR584,ortholog_one2one,MIR584
ENSG00000207773,ENSCSAG00000026062,MIR642A,ortholog_one2one,ENSMFAG00000014412,MIR642A,ortholog_one2one,ENSGGOG00000030201,MIR642A,ortholog_one2one,ENSPTRG00000043573,ptr-mir-642,ortholog_one2one,,,,MIR642A
ENSG00000208018,,,,,,,ENSGGOG00000028942,MIR645,ortholog_one2one,ENSPTRG00000027888,ptr-mir-645,ortholog_one2one,,,,MIR645
ENSG00000210127,,,,,,,,,,ENSPTRG00000042642,MT-TA,ortholog_one2one,,,,MT-TA
ENSG00000210194,,,,,,,,,,ENSPTRG00000042625,MT-TE,ortholog_one2one,,,,MT-TE
ENSG00000211563,,,,,,,ENSGGOG00000032277,MIR3065,ortholog_one2one,ENSPTRG00000031946,MIR3065,ortholog_one2one,,,,MIR3065
ENSG00000211575,ENSCSAG00000021760,MIR760,ortholog_one2one,ENSMFAG00000012796,MIR760,ortholog_one2one,ENSGGOG00000031977,MIR760,ortholog_one2one,ENSPTRG00000032238,ptr-mir-760,ortholog_one2one,ENSPPYG00000021700,MIR760,ortholog_one2one,MIR760
ENSG00000211580,,,,,,,ENSGGOG00000030969,ggo-mir-769,ortholog_one2one,ENSPTRG00000045204,MIR769,ortholog_one2one,ENSPPYG00000022191,MIR769,ortholog_one2one,MIR769
ENSG00000213221,ENSCSAG00000015762,DNLZ,ortholog_one2one,ENSMFAG00000045519,DNLZ,ortholog_one2one,ENSGGOG00000010871,,ortholog_one2one,ENSPTRG00000034113,DNLZ,ortholog_one2one,ENSPPYG00000019769,DNLZ,ortholog_one2one,DNLZ
ENSG00000213265,ENSCSAG00000009670,TSGA13,ortholog_one2one,ENSMFAG00000043607,TSGA13,ortholog_one2one,ENSGGOG00000008987,TSGA13,ortholog_one2one,,,,ENSPPYG00000037826,TSGA13,ortholog_one2one,TSGA13
ENSG00000213265,ENSCSAG00000009670,TSGA13,ortholog_one2one,ENSMFAG00000043607,TSGA13,ortholog_one2one,ENSGGOG00000008987,TSGA13,ortholog_one2one,,,,ENSPPYG00000037826,TSGA13,ortholog_one2one,TSGA13
ENSG00000213930,ENSCSAG00000010167,GALT,ortholog_one2one,,,,,,,,,,,,,GALT
ENSG00000213965,ENSCSAG00000004800,NUDT19,ortholog_one2one,ENSMFAG00000042477,NUDT19,ortholog_one2one,ENSGGOG00000007785,NUDT19,ortholog_one2one,ENSPTRG00000034496,NUDT19,ortholog_one2one,ENSPPYG00000035150,NUDT19,ortholog_one2one,NUDT19
ENSG00000213995,ENSCSAG00000017467,NAXD,ortholog_one2one,ENSMFAG00000031500,NAXD,ortholog_one2one,ENSGGOG00000011247,CARKD,ortholog_one2one,ENSPTRG00000006034,NAXD,ortholog_one2one,ENSPPYG00000005502,NAXD,ortholog_one2one,NAXD
ENSG00000214160,ENSCSAG00000013667,ALG3,ortholog_one2one,ENSMFAG00000001621,ALG3,ortholog_one2one,ENSGGOG00000007563,ALG3,ortholog_one2one,ENSPTRG00000047056,ALG3,ortholog_one2one,ENSPPYG00000014350,ALG3,ortholog_one2one,ALG3
ENSG00000214194,ENSCSAG00000011096,SMIM30,ortholog_one2one,,,,ENSGGOG00000003081,SMIM30,ortholog_one2one,ENSPTRG00000051687,SMIM30,ortholog_one2one,ENSPPYG00000017923,SMIM30,ortholog_one2one,SMIM30
ENSG00000214212,ENSCSAG00000013475,,ortholog_one2one,ENSMFAG00000003956,C19orf38,ortholog_one2one,ENSGGOG00000037632,C19orf38,ortholog_one2one,ENSPTRG00000033817,C19H19orf38,ortholog_one2one,ENSPPYG00000009564,C19orf38,ortholog_one2one,C19orf38
ENSG00000214413,ENSCSAG00000005150,BBIP1,ortholog_one2one,,,,,,,,,,ENSPPYG00000040414,,ortholog_one2one,BBIP1
ENSG00000214736,ENSCSAG00000011289,TOMM6,ortholog_one2one,ENSMFAG00000028918,TOMM6,ortholog_one2one,,,,ENSPTRG00000034313,TOMM6,ortholog_one2one,ENSPPYG00000033566,TOMM6,ortholog_one2one,TOMM6
ENSG00000214941,ENSCSAG00000008551,ZSWIM7,ortholog_one2one,ENSMFAG00000045902,ZSWIM7,ortholog_one2one,ENSGGOG00000001645,ZSWIM7,ortholog_one2one,ENSPTRG00000047756,ZSWIM7,ortholog_one2one,ENSPPYG00000008011,ZSWIM7,ortholog_one2one,ZSWIM7
ENSG00000215131,ENSCSAG00000009993,C16orf90,ortholog_one2one,ENSMFAG00000042292,C16orf90,ortholog_one2one,ENSGGOG00000016572,C16orf90,ortholog_one2one,ENSPTRG00000034133,C16H16orf90,ortholog_one2one,ENSPPYG00000007047,C16orf90,ortholog_one2one,C16orf90
ENSG00000215193,ENSCSAG00000014211,PEX26,ortholog_one2one,ENSMFAG00000000218,PEX26,ortholog_one2one,,,,,,,ENSPPYG00000011568,PEX26,ortholog_one2one,PEX26
