ENSEMBL gene ID	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3
ENSBTAG00000026673	0.377391	0.465949	0.274239	0.192984	0.383732	0.423497	0.517999
ENSBTAG00000026684	15.82111	18.72829	20.09287	20.90098	22.13539	21.33947	19.75661
ENSBTAG00000026696	0.1606	0.0	0.0	0.1419	0.0	0.0	0.0
ENSBTAG00000026716	2.415189	2.953801	2.042114	2.424685	2.324221	3.537128	2.119669
ENSBTAG00000026754	4.521855	5.157834	2.441863	2.741963	1.542316	0.972564	1.514621
ENSBTAG00000026772	2.800653	4.856727	2.347676	2.025893	0.949891	0.912056	1.273679
ENSBTAG00000026796	0.70429	0.0	0.667475	0.49015	0.0	0.0	0.152011
ENSBTAG00000026809	16.17332	23.3831	27.37213	22.59015	25.09852	22.09774	24.16522
ENSBTAG00000026825	2.869478	3.789702	2.435365	1.674955	1.619791	1.466366	0.801194
ENSBTAG00000026829	9.855269	10.11039	7.87954	8.449002	7.932197	5.549293	8.256523
ENSBTAG00000026836	0.45873	1.213617	0.671415	0.387433	0.0	0.0	0.0
ENSBTAG00000026916	21.23679	24.41956	23.94208	20.30253	20.33222	10.4077	17.83603
ENSBTAG00000026962	6.592624	8.236191	5.822791	6.008059	4.375228	5.467665	5.740977
ENSBTAG00000027151	2.479756	3.440791	1.484179	2.043648	0.196916	0.844633	0.564792
ENSBTAG00000027159	23.93787	19.57463	23.32099	20.52274	10.74894	12.53308	10.44619
ENSBTAG00000027172	1.034855	1.325614	1.307913	1.383728	0.213544	0.051263	0.873186
ENSBTAG00000027173	21.05446	18.39815	18.25528	18.05459	27.29905	24.96319	28.86185
ENSBTAG00000027321	0.288034	0.419483	0.320096	0.185257	0.0	0.196902	0.156306
ENSBTAG00000027337	54.28043	74.53876	47.8289	45.4245	6.617753	4.055239	7.775393
ENSBTAG00000027357	0.0	0.321749	0.0	0.326646	0.0	0.0	0.0
ENSBTAG00000027361	862.6248	738.6574	1010.748	874.8231	49.94852	12.70327	34.36344
ENSBTAG00000027513	0.128603	0.243314	0.054794	0.062822	0.0	0.0	0.0
ENSBTAG00000027524	1.795269	2.885586	1.579708	1.039705	0.0	0.0	0.0
ENSBTAG00000027562	0.089015	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000027642	0.84661	0.720592	0.377169	0.382781	0.0	0.310082	0.556536
ENSBTAG00000027676	1.491174	2.643339	2.41082	1.371954	0.429684	0.0	1.032701
ENSBTAG00000027711	33.35561	37.93337	34.51659	31.3619	1.254845	0.3323	1.321479
ENSBTAG00000027766	36.03757	42.65552	27.61327	18.13325	4.389876	1.439802	3.153526
ENSBTAG00000027772	1890.713	2014.759	2469.582	2115.848	260.0712	205.2135	241.708
ENSBTAG00000027782	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000027900	0.0	0.084741	0.120189	0.027828	0.013621	0.0	0.0093
ENSBTAG00000027936	0.0	0.0	0.05351	0.0	0.831703	0.0	0.0
ENSBTAG00000028421	0.241095	0.35352	0.272731	0.255636	0.0	6.74141	1.591734
ENSBTAG00000028889	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029683	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029825	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029846	0.0	0.0	0.0	0.0	0.0	0.0	0.454684
ENSBTAG00000029860	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029901	0.0	0.0	0.0	0.138777	0.0	0.0	0.0
ENSBTAG00000029918	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000029954	0.137774	0.275936	0.0	0.262719	0.0	0.0	0.0
ENSBTAG00000029994	1.561212	2.941383	1.049909	0.528224	0.0	0.0	0.0
ENSBTAG00000029996	0.0	0.0	0.0	0.314797	0.0	0.0	0.0
ENSBTAG00000030060	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030108	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030113	0.0	0.0	0.40657	0.0	0.0	0.0	0.0
ENSBTAG00000030162	0.135003	0.250201	0.122015	0.04687	0.0	0.0	0.037743
ENSBTAG00000030166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030168	114.9962	108.8128	105.306	99.35461	12.96017	6.598139	11.70029
ENSBTAG00000030185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030246	0.422315	0.089585	0.158564	0.032767	0.0	0.0	0.0
ENSBTAG00000030258	92.9798	118.7406	52.37398	63.8832	8.836669	6.335296	12.20473
ENSBTAG00000030301	87.03386	105.04	72.26294	74.67916	6.442997	4.027936	10.15779
ENSBTAG00000030302	332.3496	327.6728	385.8526	391.0174	34.48925	15.56589	29.72483
ENSBTAG00000030322	0.0	0.0	0.025081	0.02895	0.0	0.0	0.0
ENSBTAG00000030369	5.035368	6.172314	4.111339	4.178896	1.126123	0.598547	1.209913
ENSBTAG00000030384	62.10558	53.55756	53.09663	53.78334	2.068283	1.115384	2.982746
ENSBTAG00000030523	0.0	0.14045	0.202104	0.092403	0.955128	0.0	0.346046
ENSBTAG00000030540	9.153984	10.96471	9.630732	7.063014	0.0	0.986068	0.736589
ENSBTAG00000030543	0.332681	0.580076	0.579352	0.58094	0.104737	0.0	0.539279
ENSBTAG00000030557	1.534213	2.382247	1.602057	1.826364	3.748367	4.378041	2.168102
ENSBTAG00000030563	1.790837	1.95102	1.785622	1.203796	0.0	0.0	0.572425
ENSBTAG00000030578	75.56508	76.63719	73.20068	60.10432	3.800138	1.124589	3.709884
ENSBTAG00000030589	3.765546	4.90972	4.368034	4.821344	1.942214	1.114161	2.074617
ENSBTAG00000030593	25.60975	30.81521	16.26462	18.84788	3.632751	1.483529	4.324269
ENSBTAG00000030599	7.593806	11.9743	8.549871	4.878715	5.191318	4.212207	5.122144
ENSBTAG00000030608	27.80083	27.43341	35.79227	27.52051	5.471725	5.321817	7.064027
ENSBTAG00000030671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030710	5.149983	5.648054	7.498188	6.828125	0.0	0.976788	1.275178
ENSBTAG00000030820	99.88689	108.8897	88.68793	75.6667	4.893117	3.837623	7.811275
ENSBTAG00000030834	0.011328	0.086665	1.18649	1.462694	0.0	0.156849	0.0
ENSBTAG00000030881	4.675255	4.823269	3.865226	3.893735	2.950036	2.342845	3.428622
ENSBTAG00000030892	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000030922	0.0	0.053344	0.251545	0.096158	0.0	0.0	0.0
ENSBTAG00000030929	0.984752	1.443405	1.262945	1.271206	1.596094	3.712874	1.2656
ENSBTAG00000030933	22.01137	22.46765	19.93099	18.95919	6.960721	3.535158	9.583133
ENSBTAG00000030939	13.58341	17.88666	11.43039	10.28167	1.531801	0.0	0.975704
ENSBTAG00000031010	2.097807	1.561313	1.726848	1.862682	0.278517	0.0	0.254589
ENSBTAG00000031018	1.579409	0.318505	0.392567	0.47842	0.0	0.0	0.0
ENSBTAG00000031052	0.129301	0.034514	0.0	0.307213	0.0	0.0	0.0
ENSBTAG00000031069	11.4037	11.63717	13.71583	10.40989	10.08107	14.97033	10.41832
ENSBTAG00000031076	0.210631	0.096201	0.295079	0.369332	2.269993	0.98222	0.561845
ENSBTAG00000031107	0.255842	0.143816	0.078562	0.0	0.0	0.0	0.0
ENSBTAG00000031134	309.9672	368.7581	357.3932	336.8487	147.7966	97.04229	179.3695
ENSBTAG00000031185	22.52415	22.17571	25.00632	22.18033	11.34769	10.68777	10.44617
ENSBTAG00000031279	38.85211	45.7982	54.03396	34.04915	3.361069	1.200626	4.813697
ENSBTAG00000031332	6.248201	3.859655	4.588702	5.442944	0.310317	0.0	1.016779
ENSBTAG00000031402	3.370412	4.794891	2.581878	2.533714	3.416462	2.010595	3.756717
ENSBTAG00000031433	0.554194	0.899304	1.073558	1.118979	0.0	0.0	0.0
ENSBTAG00000031473	2.08593	2.515749	1.929816	2.114102	3.826244	5.04577	3.637113
ENSBTAG00000031500	11.30695	9.064419	9.043243	9.090285	3.657622	1.620009	2.035566
ENSBTAG00000031503	34.00987	37.43818	14.00863	16.42029	2.372712	1.665906	1.051209
ENSBTAG00000031544	10.85353	14.11587	15.63453	11.46948	6.341341	4.14935	5.904278
ENSBTAG00000031609	4.883463	7.108485	5.872977	5.389201	11.26812	9.414096	8.920993
ENSBTAG00000031709	17.50517	18.80204	16.33608	16.80049	13.48753	9.238156	9.041513
ENSBTAG00000031737	0.043213	0.018122	0.145325	0.14165	0.0	0.0	0.130008
ENSBTAG00000031793	32.48953	28.74101	45.67564	42.6974	16.64092	8.403687	15.62135
ENSBTAG00000031800	786.0056	760.6258	1065.125	906.1423	46.30206	23.4476	48.05835
ENSBTAG00000031834	39.73191	74.01723	77.9945	79.465	8.839063	4.341909	6.037884
ENSBTAG00000031837	22.94834	20.91733	22.24464	21.09503	0.0	0.838076	3.263451
ENSBTAG00000031861	89.28925	93.54878	104.228	113.1563	28.2026	22.39851	21.49173
ENSBTAG00000031866	0.194866	0.526065	0.0	0.0	0.0	0.0	0.101065
ENSBTAG00000031950	0.997002	1.315666	1.188215	1.300289	0.646677	0.335252	0.243108
ENSBTAG00000031981	5.422269	5.798134	5.58895	4.872155	5.626007	9.458016	7.517715
ENSBTAG00000031998	54.28462	56.37441	33.07666	29.96904	8.6882	5.414598	6.88046
ENSBTAG00000032021	74.64249	93.13397	65.45249	63.46639	34.21646	0.899232	32.7691
ENSBTAG00000032026	8.85128	8.846389	8.334494	7.194824	1.081155	0.829045	1.758789
ENSBTAG00000032121	2.378305	3.00772	2.532113	3.450828	0.171878	0.0	0.254788
ENSBTAG00000032130	0.240258	0.124184	0.23628	0.153222	0.0	0.045614	0.031115
ENSBTAG00000032166	8.542871	7.904061	7.670856	9.255338	10.10133	8.84574	6.998042
ENSBTAG00000032209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032227	158.6204	105.5004	160.5892	150.8983	1.826182	0.0	4.794694
ENSBTAG00000032234	13.27193	17.8323	11.43127	13.49798	2.359104	1.140559	2.378726
ENSBTAG00000032253	0.871943	2.006607	0.686484	0.787341	0.210854	0.157966	0.232135
ENSBTAG00000032292	0.350525	0.06044	0.22014	0.0	0.0	0.0	0.21557
ENSBTAG00000032304	14.49061	14.49838	13.64397	12.86841	2.170011	1.803932	1.549099
ENSBTAG00000032339	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032396	0.022417	0.078458	0.034132	0.011926	0.0	0.0	0.0
ENSBTAG00000032427	3.787468	7.31681	3.208013	3.928462	1.08066	0.723505	1.980786
ENSBTAG00000032518	3.087265	4.552243	2.456333	2.654705	6.535796	7.978418	4.718969
ENSBTAG00000032567	0.211641	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000032613	0.380177	0.468843	0.063926	0.073292	0.481115	0.647472	0.196846
ENSBTAG00000032637	2.524165	2.763604	2.098952	2.75249	1.564933	3.169486	2.777425
ENSBTAG00000032704	0.876427	0.657094	0.792973	0.942871	1.478081	1.421776	1.798275
ENSBTAG00000032763	3.017555	4.783634	2.614986	2.576668	3.065193	2.793605	3.895822
ENSBTAG00000032872	17.42668	15.89472	28.39318	42.01951	5.574195	8.003956	12.91737
ENSBTAG00000032983	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033095	6.433847	7.629562	6.569423	5.949962	0.302319	0.0	0.144261
ENSBTAG00000033128	0.0	0.0	0.072087	0.0	0.0	0.0	0.0
ENSBTAG00000033160	6.502869	7.561328	5.086839	4.821845	1.422414	0.989259	0.962419
ENSBTAG00000033290	17.61753	15.79109	18.43555	14.57998	11.05788	14.0087	8.917803
ENSBTAG00000033331	24.34975	27.96055	19.33481	18.42604	7.888204	4.61239	9.681268
ENSBTAG00000033351	1.302933	1.061732	1.316173	1.688305	0.472827	1.927989	1.321241
ENSBTAG00000033422	129.2985	118.0251	135.6816	156.0481	17.59868	13.44788	28.19945
ENSBTAG00000033445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033446	31.68496	37.02211	41.78938	42.33564	2.733444	4.008454	2.545674
ENSBTAG00000033460	4.668157	5.231663	2.436779	2.904925	1.585647	1.852538	1.137726
ENSBTAG00000033563	1.525036	1.575292	1.497848	1.451194	3.667033	5.512966	4.681621
ENSBTAG00000033648	7.224203	7.112028	6.534398	9.843085	2.155744	2.621073	3.107305
ENSBTAG00000033679	1.207307	1.343754	0.638633	0.771648	1.477175	1.973039	1.750895
ENSBTAG00000033699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000033835	0.562297	1.103436	0.55885	0.735128	0.687026	0.0	0.657208
ENSBTAG00000033902	2.776855	4.248188	2.64242	2.141679	3.772366	4.771858	5.217342
ENSBTAG00000034138	0.311171	0.054615	0.166213	0.666799	0.0	0.0	0.0
ENSBTAG00000034283	1.245421	0.941931	1.305341	0.24525	0.0	0.0	0.0
ENSBTAG00000034346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000034347	0.162543	0.077708	0.242824	0.276613	0.540581	0.563942	0.211004
ENSBTAG00000034366	10.59503	11.93974	7.657027	1.602175	4.664422	3.717337	3.118816
ENSBTAG00000034441	0.082336	0.0	0.643314	0.635188	0.0	0.0	0.0
ENSBTAG00000034442	10.11107	6.913409	13.31635	11.81438	7.788879	11.66759	12.43937
ENSBTAG00000034531	28.3254	28.16062	27.43172	31.78898	30.85102	33.01232	30.06298
ENSBTAG00000034691	33.62221	38.73912	39.36263	34.12911	1.289272	0.352709	1.373276
ENSBTAG00000034883	0.4	0.178471	0.108253	0.05161	0.0	0.550328	0.644731
ENSBTAG00000034936	2.708484	3.61388	2.395486	2.741076	6.068973	5.317506	5.446587
ENSBTAG00000034978	8.232593	11.20228	6.421737	5.976827	13.5243	11.82884	12.6638
ENSBTAG00000034998	1.016699	0.692287	0.574838	1.053337	0.518778	0.680932	0.72319
ENSBTAG00000035064	0.0	0.027322	0.032556	0.0	0.0	0.0	0.0
ENSBTAG00000035175	3.040544	3.142584	2.07251	2.196377	3.968413	3.043167	3.541558
ENSBTAG00000035858	2.841444	5.235476	1.910873	2.40391	0.94817	0.856406	1.029915
ENSBTAG00000036282	29.54776	28.86454	35.02192	35.06094	23.21058	19.41782	17.86365
ENSBTAG00000036355	0.205787	0.327105	0.155269	0.178926	1.452152	0.0	0.086556
ENSBTAG00000036393	0.107281	0.242843	0.030872	0.274147	0.428385	0.0	1.077073
ENSBTAG00000036414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000036417	0.242601	0.0	0.0	0.118333	0.0	0.0	0.0
ENSBTAG00000036437	0.0	0.257129	0.088667	0.701547	0.0	0.0	0.0
ENSBTAG00000037110	0.090571	0.0	0.418768	0.0	0.0	0.0	0.061901
ENSBTAG00000037377	5.72192	12.28745	7.398462	6.954578	4.942731	5.107286	6.120337
ENSBTAG00000037393	4.614766	5.578575	3.765541	3.844139	11.45522	13.59065	9.069663
ENSBTAG00000037418	0.320747	0.404614	0.238593	0.0	0.0	0.0	0.0
ENSBTAG00000037488	1.595088	2.475872	1.50739	1.299473	2.653989	4.634583	4.515066
ENSBTAG00000037632	0.560562	0.688872	0.445243	0.608956	0.538602	0.0	0.0
ENSBTAG00000037649	4.221163	5.926118	2.035144	2.502414	0.266957	0.062034	1.04341
ENSBTAG00000037679	2.767511	3.163969	1.85719	2.199224	0.0	0.750959	0.624534
ENSBTAG00000037703	5.352748	7.98453	4.259693	5.18548	1.49129	0.729197	1.776005
ENSBTAG00000037726	10.87811	13.09707	11.62437	14.48359	0.943525	0.324979	1.964505
ENSBTAG00000037962	1.402233	1.938055	0.942781	0.98406	0.627427	1.542367	1.127156
ENSBTAG00000037964	0.196461	0.279355	0.565871	0.578502	0.600218	0.406678	1.963165
ENSBTAG00000037972	9.810732	12.19082	12.48548	14.32628	5.853101	4.080134	6.67146
ENSBTAG00000037980	3.011125	3.193779	2.622247	3.674652	2.447968	1.575449	2.06409
ENSBTAG00000037985	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000037986	0.0	0.105854	0.012921	0.031981	0.0	0.0	0.0
ENSBTAG00000038051	4.543004	5.670307	3.899112	4.351633	0.185142	0.318332	0.331685
ENSBTAG00000038055	14.45305	23.66111	8.718216	9.77142	0.0	0.453924	0.459872
ENSBTAG00000038116	8.981423	15.02615	11.29219	10.75305	15.19019	9.790564	12.87416
ENSBTAG00000038117	7.745268	5.733975	5.911	6.784272	3.548861	2.284228	3.90871
ENSBTAG00000038146	0.0	0.08618	0.11809	0.133128	0.0	0.157777	0.0
ENSBTAG00000038190	19.23492	19.78732	16.78112	16.13834	0.486327	1.094228	3.143496
ENSBTAG00000038195	6.833808	10.73388	7.859026	7.312474	16.03458	18.90215	0.343841
ENSBTAG00000038283	7.61954	8.754441	7.37869	7.839541	5.222095	5.50951	3.838813
ENSBTAG00000038298	12.6827	13.01588	11.6996	10.79769	0.874082	0.753473	0.426302
ENSBTAG00000038387	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038462	45.65073	49.38278	44.08025	45.13453	53.2649	57.93912	54.17737
ENSBTAG00000038476	0.353572	0.179586	0.118707	0.236125	0.0	0.0	0.0
ENSBTAG00000038512	0.0	0.0	0.0	0.087722	0.0	0.0	0.0
ENSBTAG00000038617	2.26715	1.27779	1.633374	2.138296	0.0	0.229198	0.549844
ENSBTAG00000038620	39.14064	36.26868	43.23332	43.14064	8.104636	9.840899	12.3823
ENSBTAG00000038640	142.1353	117.9362	117.6971	121.0252	51.50425	47.3453	49.55227
ENSBTAG00000038691	21.12594	18.57011	19.06986	19.14847	2.73367	1.451997	2.873382
ENSBTAG00000038700	0.435911	0.738373	0.191548	0.788273	0.0	0.533638	0.090702
ENSBTAG00000038732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038735	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038737	1.355042	2.362755	0.992863	1.28745	0.307727	1.085205	0.817531
ENSBTAG00000038748	18.26926	63.65021	1.912669	1.235135	0.802222	0.432453	0.0
ENSBTAG00000038842	290.4117	275.4305	273.3382	267.7795	41.93344	28.65278	48.48156
ENSBTAG00000038858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000038896	810.4919	821.4439	915.866	709.1948	22.94796	29.05398	69.50107
ENSBTAG00000038920	1.507657	2.254673	1.372275	1.512434	0.753895	1.6852	1.411955
ENSBTAG00000038949	42.85813	36.97505	45.86611	47.0063	2.859152	0.0	3.213356
ENSBTAG00000039056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039117	1.177755	1.136377	0.67688	1.024071	1.08714	1.531681	1.436983
ENSBTAG00000039133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039138	304.532	268.8326	284.0015	266.1636	21.24635	9.918249	20.58616
ENSBTAG00000039169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039302	0.305487	0.408168	0.102493	0.128506	0.0	0.0	0.0
ENSBTAG00000039391	0.0	0.0	0.0	0.0	0.385976	0.276053	0.445828
ENSBTAG00000039556	21.56821	16.2195	22.36167	19.50366	2.129429	0.864401	1.586021
ENSBTAG00000039582	1025.752	958.6484	1210.88	1110.15	52.13269	44.88072	38.58406
ENSBTAG00000039593	6.395643	8.798894	10.75278	5.921554	0.849426	0.476302	0.18135
ENSBTAG00000039696	0.190648	0.143597	0.729142	0.216665	0.0	0.0	0.020903
ENSBTAG00000039705	10.10497	11.96265	8.335209	9.291625	2.968024	0.741111	1.720514
ENSBTAG00000039709	0.119431	0.18619	0.082724	0.209254	0.0	0.177578	0.090371
ENSBTAG00000039770	9.317284	11.13675	8.689037	8.451915	7.822566	9.931064	7.282865
ENSBTAG00000039914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000039958	13.75936	16.44156	13.45862	14.00062	5.881046	4.111313	7.599089
ENSBTAG00000039978	0.21101	0.5458	0.068301	0.344305	0.0	0.0	0.079986
ENSBTAG00000040065	0.0	0.381571	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040067	0.477444	0.471838	0.397577	0.227282	0.168087	0.0	0.241833
ENSBTAG00000040076	8.769765	10.22342	6.805125	7.194718	4.205568	3.375339	4.130885
ENSBTAG00000040111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040199	17.96628	18.072	17.80512	16.48013	3.746153	4.34506	6.154883
ENSBTAG00000040208	0.0	0.02432	0.0	0.0	0.0	0.0	0.046918
ENSBTAG00000040333	123.8001	119.384	123.485	110.6318	30.29272	25.36336	29.34881
ENSBTAG00000040334	22.99096	43.47286	15.50516	16.84635	2.839759	1.193805	2.151969
ENSBTAG00000040338	30.77398	38.97124	25.39946	26.51858	5.331919	2.24549	6.875047
ENSBTAG00000040350	0.0	0.0	0.0	0.0	4.392508	3.422442	2.727121
ENSBTAG00000040368	9.889831	10.79769	10.28063	9.736914	6.867597	7.361162	10.08996
ENSBTAG00000040399	0.009658	0.019313	0.054838	0.051627	0.119826	0.0	0.007581
ENSBTAG00000040496	0.079803	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000040512	70.92089	44.63609	76.6619	75.74766	22.6947	16.99507	24.29929
ENSBTAG00000040573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042099	0.274305	0.723182	0.132577	0.0	1.108657	2.301945	1.115223
ENSBTAG00000042310	0.0	0.09385	0.0	0.456331	0.0	0.0	0.0
ENSBTAG00000042449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042458	0.511383	0.279526	0.0	0.0	0.381569	0.0	0.0
ENSBTAG00000042483	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000042916	0.0	0.0	0.0	0.318295	0.0	0.0	0.965587
ENSBTAG00000043016	0.552813	0.010763	0.556535	0.467698	0.07803	0.0	0.0
ENSBTAG00000043086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043101	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043125	0.0	0.0	0.0	0.0	0.0	0.0	1.585612
ENSBTAG00000043402	0.0	0.0	0.0	0.0	3.059893	3.227003	8.171956
ENSBTAG00000043412	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043545	0.0	0.0	0.0	0.0	2229.322	1681.493	496.9815
ENSBTAG00000043546	0.0	0.0	0.0	0.0	18883.49	20690.41	16832.62
ENSBTAG00000043547	0.0	0.0	0.0	0.0	6.987001	116.1087	13.8402
ENSBTAG00000043549	0.0	0.0	0.0	0.0	1772.378	2299.504	1363.896
ENSBTAG00000043550	0.0	0.0	0.0	0.0	28241.43	26960.06	29357.31
ENSBTAG00000043553	59.98196	77.43188	139.3351	86.90786	47.78943	38.00775	57.44754
ENSBTAG00000043561	0.0	0.0	0.0	0.0	158440.8	173590.1	162076.3
ENSBTAG00000043563	0.0	0.0	0.0	0.0	11273.01	12685.16	10138.33
ENSBTAG00000043565	0.0	0.0	0.0	0.0	151.7291	286.9065	148.5296
ENSBTAG00000043572	0.0	0.0	0.0	0.0	224.966	221.5264	118.6837
ENSBTAG00000043574	0.0	0.0	0.0	0.0	522.5666	741.2495	536.4644
ENSBTAG00000043575	0.0	0.0	0.0	0.0	245.6143	192.474	178.8848
ENSBTAG00000043579	0.0	0.0	0.0	0.0	102.8794	143.2393	105.8919
ENSBTAG00000043580	0.0	0.0	0.0	0.0	121.2258	107.6354	92.41763
ENSBTAG00000043581	47.20796	44.79608	38.88797	50.32626	0.430213	0.110526	1.478787
ENSBTAG00000043582	0.0	0.0	0.0	0.0	12143.05	9391.539	9698.914
ENSBTAG00000043583	0.0	0.0	0.0	0.0	4812.063	4843.605	3789.197
ENSBTAG00000043605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000043976	1.984527	2.797911	1.433676	1.681655	0.497122	0.0	0.556618
ENSBTAG00000044003	1.930531	1.802576	1.933087	1.833946	1.109733	0.208797	0.984971
ENSBTAG00000044018	0.897143	2.920476	1.327572	1.582058	0.0	0.226909	0.0
ENSBTAG00000044022	3.032901	5.012381	1.927937	1.37365	0.115744	0.046033	0.287374
ENSBTAG00000044029	21.24296	23.6465	21.51753	25.32821	10.8694	10.06324	11.05753
ENSBTAG00000044035	0.0	0.0	0.042035	0.0	0.0	0.0	0.0
ENSBTAG00000044058	1.573547	2.271961	2.056118	1.76469	9.236342	10.4736	6.53439
ENSBTAG00000044070	0.608033	1.102941	0.233613	0.535926	0.0	0.0	0.0
ENSBTAG00000044079	181.1646	168.413	175.1886	162.6243	18.89988	14.85937	29.68404
ENSBTAG00000044091	0.104417	0.154269	0.01832	0.129102	0.0	0.0	0.0
ENSBTAG00000044099	9.807801	9.850704	13.26796	9.770582	5.647766	4.816539	5.179113
ENSBTAG00000044107	0.121389	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044138	11.05059	9.345029	11.9846	9.64056	1.455151	0.859493	2.967433
ENSBTAG00000044146	0.144354	0.112672	0.0	0.025594	0.0	0.037884	0.021693
ENSBTAG00000044150	15.54415	12.20148	10.48744	11.87171	0.66305	0.447746	0.725504
ENSBTAG00000044158	3.28704	5.414948	1.714411	1.362317	0.097607	0.146906	0.172077
ENSBTAG00000044173	2.502251	3.483735	2.508681	2.626314	2.712165	3.596623	2.843096
ENSBTAG00000044175	0.45228	0.59626	0.03814	0.043728	0.397184	0.0	0.024243
ENSBTAG00000044178	6.335672	5.353692	4.82211	4.429525	5.279733	7.865802	5.244047
ENSBTAG00000044184	6.757734	7.515532	5.533549	5.94912	2.452013	4.44299	4.169877
ENSBTAG00000044207	5.854508	7.73807	5.023503	5.980832	12.3636	14.92464	10.41871
ENSBTAG00000044253	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044258	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044427	2.286865	3.92806	2.35762	3.066724	0.918887	3.741158	5.203011
ENSBTAG00000044539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044622	0.51417	0.027153	0.597719	0.0	0.0	0.0	0.0
ENSBTAG00000044633	9.523013	9.076878	12.44895	12.02403	13.3255	7.183817	10.33489
ENSBTAG00000044799	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044928	0.0	0.259894	0.106855	0.0	0.0	0.0	0.0
ENSBTAG00000044930	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000044953	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000045105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
